"Region","Element","Item","Average"
"Asia_East","Food supply (kcal/capita/day)","Yams",0.249411263951637
"Asia_East","Food supply quantity (g/capita/day)","Apples",43.7457692399095
"Asia_East","Food supply quantity (g/capita/day)","Bananas & plantains",16.5701118413534
"Asia_East","Food supply quantity (g/capita/day)","Barley",87.4726927145716
"Asia_East","Food supply quantity (g/capita/day)","Beans",1.04308590014924
"Asia_East","Food supply quantity (g/capita/day)","Beverages, alcoholic",15.1318494963097
"Asia_East","Food supply quantity (g/capita/day)","Beverages, fermented",8.89486418538723
"Asia_East","Food supply quantity (g/capita/day)","Cassava",4.29195777489312
"Asia_East","Food supply quantity (g/capita/day)","Cereals, other",1.07941221980157
"Asia_East","Food supply quantity (g/capita/day)","Citrus, other",9.32748184181781
"Asia_East","Food supply quantity (g/capita/day)","Cloves",0
"Asia_East","Food supply quantity (g/capita/day)","Cocoa beans",0.41764132805729
"Asia_East","Food supply quantity (g/capita/day)","Coconuts",1.40566900514123
"Asia_East","Food supply quantity (g/capita/day)","Coffee",0.976438003530633
"Asia_East","Food supply quantity (g/capita/day)","Cottonseed oil",1.16817051898936
"Asia_East","Food supply quantity (g/capita/day)","Dates",0.00801469066869499
"Asia_East","Food supply quantity (g/capita/day)","Fruits, other",76.5388655100922
"Asia_East","Food supply quantity (g/capita/day)","Grapefruit",5.28877603718126
"Asia_East","Food supply quantity (g/capita/day)","Grapes",15.3001254444429
"Asia_East","Food supply quantity (g/capita/day)","Groundnut",8.85867801075163
"Asia_East","Food supply quantity (g/capita/day)","Lemons & limes",4.40597488658381
"Asia_East","Food supply quantity (g/capita/day)","Maize",22.4303129201649
"Asia_East","Food supply quantity (g/capita/day)","Millets",0.955479239747327
"Asia_East","Food supply quantity (g/capita/day)","Miscellaneous",0
"Asia_East","Food supply quantity (g/capita/day)","Oats",0.108146100423394
"Asia_East","Food supply quantity (g/capita/day)","Oilcrops, other",0.271091815168598
"Asia_East","Food supply quantity (g/capita/day)","Olives",0.115184996896388
"Asia_East","Food supply quantity (g/capita/day)","Onions",37.0402771215414
"Asia_East","Food supply quantity (g/capita/day)","Oranges & mandarines",31.0194122767442
"Asia_East","Food supply quantity (g/capita/day)","Palm oil",5.51177866291872
"Asia_East","Food supply quantity (g/capita/day)","Peas",0.892056170287914
"Asia_East","Food supply quantity (g/capita/day)","Pepper",0.000447073429525075
"Asia_East","Food supply quantity (g/capita/day)","Pimento",0.0101345940561628
"Asia_East","Food supply quantity (g/capita/day)","Pineapples",2.92863782142374
"Asia_East","Food supply quantity (g/capita/day)","Potatoes",103.204733870739
"Asia_East","Food supply quantity (g/capita/day)","Pulses, other",1.74752678510797
"Asia_East","Food supply quantity (g/capita/day)","Rape & mustard",6.14121342869035
"Asia_East","Food supply quantity (g/capita/day)","Rice",206.5177174679
"Asia_East","Food supply quantity (g/capita/day)","Roots, other",3.16894836581159
"Asia_East","Food supply quantity (g/capita/day)","Rye",0.0830025429272155
"Asia_East","Food supply quantity (g/capita/day)","Sesame",1.06354738822712
"Asia_East","Food supply quantity (g/capita/day)","Sorghum",1.75277536580051
"Asia_East","Food supply quantity (g/capita/day)","Soybean",19.02951898223
"Asia_East","Food supply quantity (g/capita/day)","Spices, other",0.333212431187742
"Asia_East","Food supply quantity (g/capita/day)","Sugar",21.8615558875871
"Asia_East","Food supply quantity (g/capita/day)","Sunflower",0.0608915126730746
"Asia_East","Food supply quantity (g/capita/day)","Sweet potatoes",60.3765381838572
"Asia_East","Food supply quantity (g/capita/day)","Sweeteners, other",3.68419373105044
"Asia_East","Food supply quantity (g/capita/day)","Tea",2.32872328923019
"Asia_East","Food supply quantity (g/capita/day)","Tomatoes",70.9057071097318
"Asia_East","Food supply quantity (g/capita/day)","Treenuts",6.26830583369422
"Asia_East","Food supply quantity (g/capita/day)","Vegetables, other",715.423037113264
"Asia_East","Food supply quantity (g/capita/day)","Wheat",166.072101370278
"Asia_East","Food supply quantity (g/capita/day)","Yams",0.249411263951637
"Asia_East","Protein supply quantity (g/capita/day)","Apples",0.126298564292218
"Asia_East","Protein supply quantity (g/capita/day)","Bananas & plantains",0.109709679096236
"Asia_East","Protein supply quantity (g/capita/day)","Barley",0.472664876529179
"Asia_East","Protein supply quantity (g/capita/day)","Beans",0.304582007669563
"Asia_East","Protein supply quantity (g/capita/day)","Beverages, alcoholic",0.00304037821988923
"Asia_East","Protein supply quantity (g/capita/day)","Beverages, fermented",0.0442154854839572
"Asia_East","Protein supply quantity (g/capita/day)","Cassava",0.0853325052806179
"Asia_East","Protein supply quantity (g/capita/day)","Cereals, other",0.0983283623281551
"Asia_East","Protein supply quantity (g/capita/day)","Citrus, other",0.0853325052806179
"Asia_East","Protein supply quantity (g/capita/day)","Cloves",0
"Asia_East","Protein supply quantity (g/capita/day)","Cocoa beans",0.0313610088153262
"Asia_East","Protein supply quantity (g/capita/day)","Coconuts",0.00145241690538349
"Asia_East","Protein supply quantity (g/capita/day)","Coffee",0.0608023281156446
"Asia_East","Protein supply quantity (g/capita/day)","Cottonseed oil",0
"Asia_East","Protein supply quantity (g/capita/day)","Dates",0
"Asia_East","Protein supply quantity (g/capita/day)","Fruits, other",0.387585171078927
"Asia_East","Protein supply quantity (g/capita/day)","Grapefruit",0
"Asia_East","Protein supply quantity (g/capita/day)","Grapes",0.0618347737399668
"Asia_East","Protein supply quantity (g/capita/day)","Groundnut",1.64661243185268
"Asia_East","Protein supply quantity (g/capita/day)","Lemons & limes",0
"Asia_East","Protein supply quantity (g/capita/day)","Maize",1.2659959800662
"Asia_East","Protein supply quantity (g/capita/day)","Millets",0.088407522626495
"Asia_East","Protein supply quantity (g/capita/day)","Miscellaneous",0.0163026734575251
"Asia_East","Protein supply quantity (g/capita/day)","Oats",0.00944554179393388
"Asia_East","Protein supply quantity (g/capita/day)","Oilcrops, other",0.0170967726457076
"Asia_East","Protein supply quantity (g/capita/day)","Olives",0
"Asia_East","Protein supply quantity (g/capita/day)","Onions",0.581927886314659
"Asia_East","Protein supply quantity (g/capita/day)","Oranges & mandarines",0.162346537562016
"Asia_East","Protein supply quantity (g/capita/day)","Palm oil",0
"Asia_East","Protein supply quantity (g/capita/day)","Peas",0.188383920875951
"Asia_East","Protein supply quantity (g/capita/day)","Pepper",4.4707342851916e-05
"Asia_East","Protein supply quantity (g/capita/day)","Pimento",0.00304037821988923
"Asia_East","Protein supply quantity (g/capita/day)","Pineapples",0.00145241690538349
"Asia_East","Protein supply quantity (g/capita/day)","Potatoes",1.72495749065419
"Asia_East","Protein supply quantity (g/capita/day)","Pulses, other",0.347301331030011
"Asia_East","Protein supply quantity (g/capita/day)","Rape & mustard",0
"Asia_East","Protein supply quantity (g/capita/day)","Rice",14.6089698319341
"Asia_East","Protein supply quantity (g/capita/day)","Roots, other",0.0095104274057481
"Asia_East","Protein supply quantity (g/capita/day)","Rye",0.00969027475350896
"Asia_East","Protein supply quantity (g/capita/day)","Sesame",0.143460592074413
"Asia_East","Protein supply quantity (g/capita/day)","Sorghum",0.145295859764682
"Asia_East","Protein supply quantity (g/capita/day)","Soybean",3.95079550406293
"Asia_East","Protein supply quantity (g/capita/day)","Spices, other",0.0333212431188747
"Asia_East","Protein supply quantity (g/capita/day)","Sugar",0
"Asia_East","Protein supply quantity (g/capita/day)","Sunflower",0
"Asia_East","Protein supply quantity (g/capita/day)","Sweet potatoes",0.615448813381417
"Asia_East","Protein supply quantity (g/capita/day)","Sweeteners, other",0.0110313277058083
"Asia_East","Protein supply quantity (g/capita/day)","Tea",0.232747654306568
"Asia_East","Protein supply quantity (g/capita/day)","Tomatoes",0.799304644591726
"Asia_East","Protein supply quantity (g/capita/day)","Treenuts",0.38540213243465
"Asia_East","Protein supply quantity (g/capita/day)","Vegetables, other",9.90049086988678
"Asia_East","Protein supply quantity (g/capita/day)","Wheat",16.5294173578042
"Asia_East","Protein supply quantity (g/capita/day)","Yams",0.00799094948591908
"Asia_South","Fat supply quantity (g/capita/day)","Apples",2.32071360233233e-05
"Asia_South","Fat supply quantity (g/capita/day)","Bananas & plantains",0.0873277410039194
"Asia_South","Fat supply quantity (g/capita/day)","Barley",0
"Asia_South","Fat supply quantity (g/capita/day)","Beans",0.0871007239651953
"Asia_South","Fat supply quantity (g/capita/day)","Beverages, alcoholic",0
"Asia_South","Fat supply quantity (g/capita/day)","Beverages, fermented",0
"Asia_South","Fat supply quantity (g/capita/day)","Cassava",0.00147801930598432
"Asia_South","Fat supply quantity (g/capita/day)","Cereals, other",0
"Asia_South","Fat supply quantity (g/capita/day)","Citrus, other",0
"Asia_South","Fat supply quantity (g/capita/day)","Cloves",1.5471424092906e-05
"Asia_South","Fat supply quantity (g/capita/day)","Cocoa beans",0.0043848277790038
"Asia_South","Fat supply quantity (g/capita/day)","Coconuts",3.10156530274615
"Asia_South","Fat supply quantity (g/capita/day)","Coffee",0
"Asia_South","Fat supply quantity (g/capita/day)","Cottonseed oil",1.95616194192347
"Asia_South","Fat supply quantity (g/capita/day)","Dates",0
"Asia_South","Fat supply quantity (g/capita/day)","Fruits, other",0.202344608884753
"Asia_South","Fat supply quantity (g/capita/day)","Grapefruit",0
"Asia_South","Fat supply quantity (g/capita/day)","Grapes",0
"Asia_South","Fat supply quantity (g/capita/day)","Groundnut",3.68948898711902
"Asia_South","Fat supply quantity (g/capita/day)","Lemons & limes",0.0572176766606962
"Asia_South","Fat supply quantity (g/capita/day)","Maize",0.6482767913986
"Asia_South","Fat supply quantity (g/capita/day)","Millets",0.701265524566159
"Asia_South","Fat supply quantity (g/capita/day)","Miscellaneous",4.64142720466467e-05
"Asia_South","Fat supply quantity (g/capita/day)","Oats",0
"Asia_South","Fat supply quantity (g/capita/day)","Oilcrops, other",0.3865238119747
"Asia_South","Fat supply quantity (g/capita/day)","Olives",0.00027848563227988
"Asia_South","Fat supply quantity (g/capita/day)","Onions",0.0930236850009461
"Asia_South","Fat supply quantity (g/capita/day)","Oranges & mandarines",0
"Asia_South","Fat supply quantity (g/capita/day)","Palm oil",4.77692948856475
"Asia_South","Fat supply quantity (g/capita/day)","Peas",0.105239442071619
"Asia_South","Fat supply quantity (g/capita/day)","Pepper",0.00147801930598432
"Asia_South","Fat supply quantity (g/capita/day)","Pimento",0.308521448324652
"Asia_South","Fat supply quantity (g/capita/day)","Pineapples",0
"Asia_South","Fat supply quantity (g/capita/day)","Potatoes",0.100410087653361
"Asia_South","Fat supply quantity (g/capita/day)","Pulses, other",0.801513921623487
"Asia_South","Fat supply quantity (g/capita/day)","Rape & mustard",4.77056887507245
"Asia_South","Fat supply quantity (g/capita/day)","Rice",3.02649234550534
"Asia_South","Fat supply quantity (g/capita/day)","Roots, other",0
"Asia_South","Fat supply quantity (g/capita/day)","Rye",0
"Asia_South","Fat supply quantity (g/capita/day)","Sesame",0.366052634620921
"Asia_South","Fat supply quantity (g/capita/day)","Sorghum",0.429625245906627
"Asia_South","Fat supply quantity (g/capita/day)","Soybean",4.46994911577826
"Asia_South","Fat supply quantity (g/capita/day)","Spices, other",0.405143504977909
"Asia_South","Fat supply quantity (g/capita/day)","Sugar",0.0921125082675499
"Asia_South","Fat supply quantity (g/capita/day)","Sunflower",1.49949891867878
"Asia_South","Fat supply quantity (g/capita/day)","Sweet potatoes",0
"Asia_South","Fat supply quantity (g/capita/day)","Sweeteners, other",0
"Asia_South","Fat supply quantity (g/capita/day)","Tea",0
"Asia_South","Fat supply quantity (g/capita/day)","Tomatoes",0.0858497216979351
"Asia_South","Fat supply quantity (g/capita/day)","Treenuts",0.429857515260134
"Asia_South","Fat supply quantity (g/capita/day)","Vegetables, other",0.280595702044605
"Asia_South","Fat supply quantity (g/capita/day)","Wheat",2.12591650172083
"Asia_South","Fat supply quantity (g/capita/day)","Yams",0
"Asia_South","Food supply (kcal/capita/day)","Apples",2.19096214121373
"Asia_South","Food supply (kcal/capita/day)","Bananas & plantains",29.5132571339983
"Asia_South","Food supply (kcal/capita/day)","Barley",6.27330064908861
"Asia_South","Food supply (kcal/capita/day)","Beans",26.1279359462661
"Asia_South","Food supply (kcal/capita/day)","Beverages, alcoholic",8.36151165385836
"Asia_South","Food supply (kcal/capita/day)","Beverages, fermented",0
"Asia_South","Food supply (kcal/capita/day)","Cassava",13.4407059657717
"Asia_South","Food supply (kcal/capita/day)","Cereals, other",0.0129741653357292
"Asia_South","Food supply (kcal/capita/day)","Citrus, other",0.000154714240232846
"Asia_South","Food supply (kcal/capita/day)","Cloves",0.000154714240232846
"Asia_South","Food supply (kcal/capita/day)","Cocoa beans",0.0491617944630214
"Asia_South","Food supply (kcal/capita/day)","Coconuts",32.4005246389832
"Asia_South","Food supply (kcal/capita/day)","Coffee",0.0020886422420991
"Asia_South","Food supply (kcal/capita/day)","Cottonseed oil",17.2729123613895
"Asia_South","Food supply (kcal/capita/day)","Dates",0.884059157524949
"Asia_South","Food supply (kcal/capita/day)","Fruits, other",23.7841379590913
"Asia_South","Food supply (kcal/capita/day)","Grapefruit",0
"Asia_South","Food supply (kcal/capita/day)","Grapes",0.946254756667643
"Asia_South","Food supply (kcal/capita/day)","Groundnut",34.1057456795463
"Asia_South","Food supply (kcal/capita/day)","Lemons & limes",0.858497216979351
"Asia_South","Food supply (kcal/capita/day)","Maize",51.9594601234831
"Asia_South","Food supply (kcal/capita/day)","Millets",63.3011228790749
"Asia_South","Food supply (kcal/capita/day)","Miscellaneous",0.0558074670865817
"Asia_South","Food supply (kcal/capita/day)","Oats",0.000154714240232846
"Asia_South","Food supply (kcal/capita/day)","Oilcrops, other",3.4576357053714
"Asia_South","Food supply (kcal/capita/day)","Olives",0.00239807072163651
"Asia_South","Food supply (kcal/capita/day)","Onions",10.7822732442024
"Asia_South","Food supply (kcal/capita/day)","Oranges & mandarines",2.47562447914915
"Asia_South","Food supply (kcal/capita/day)","Palm oil",42.0922785825575
"Asia_South","Food supply (kcal/capita/day)","Peas",16.1621272320677
"Asia_South","Food supply (kcal/capita/day)","Pepper",0.0938399607343137
"Asia_South","Food supply (kcal/capita/day)","Pimento",6.34651196494871
"Asia_South","Food supply (kcal/capita/day)","Pineapples",0.992287463492767
"Asia_South","Food supply (kcal/capita/day)","Potatoes",46.9011420319877
"Asia_South","Food supply (kcal/capita/day)","Pulses, other",75.2876752338195
"Asia_South","Food supply (kcal/capita/day)","Rape & mustard",42.2070869923197
"Asia_South","Food supply (kcal/capita/day)","Rice",837.0921978822
"Asia_South","Food supply (kcal/capita/day)","Roots, other",0.239441880128832
"Asia_South","Food supply (kcal/capita/day)","Rye",0
"Asia_South","Food supply (kcal/capita/day)","Sesame",3.67182412448091
"Asia_South","Food supply (kcal/capita/day)","Sorghum",38.6711988630548
"Asia_South","Food supply (kcal/capita/day)","Soybean",39.9694957452378
"Asia_South","Food supply (kcal/capita/day)","Spices, other",16.1032935834719
"Asia_South","Food supply (kcal/capita/day)","Sugar",205.794393404516
"Asia_South","Food supply (kcal/capita/day)","Sunflower",13.2657168014724
"Asia_South","Food supply (kcal/capita/day)","Sweet potatoes",2.32878793005328
"Asia_South","Food supply (kcal/capita/day)","Sweeteners, other",2.38503367506749
"Asia_South","Food supply (kcal/capita/day)","Tea",0.878204141054215
"Asia_South","Food supply (kcal/capita/day)","Tomatoes",4.14449582387754
"Asia_South","Food supply (kcal/capita/day)","Treenuts",7.74373603122294
"Asia_South","Food supply (kcal/capita/day)","Vegetables, other",34.1180694273439
"Asia_South","Food supply (kcal/capita/day)","Wheat",460.416966048829
"Asia_South","Food supply (kcal/capita/day)","Yams",0
"Asia_South","Food supply quantity (g/capita/day)","Apples",4.50694406745507
"Asia_South","Food supply quantity (g/capita/day)","Bananas & plantains",46.6539944142132
"Asia_South","Food supply quantity (g/capita/day)","Barley",3.43880502114662
"Asia_South","Food supply quantity (g/capita/day)","Beans",7.37135245963243
"Asia_South","Food supply quantity (g/capita/day)","Beverages, alcoholic",2.89547336653853
"Asia_South","Food supply quantity (g/capita/day)","Beverages, fermented",0
"Asia_South","Food supply quantity (g/capita/day)","Cassava",16.1045205408926
"Asia_South","Food supply quantity (g/capita/day)","Cereals, other",0.00637104697819141
"Asia_South","Food supply quantity (g/capita/day)","Citrus, other",1.16408552512046
"Asia_South","Food supply quantity (g/capita/day)","Cloves",0
"Asia_South","Food supply quantity (g/capita/day)","Cocoa beans",0.0155537642605433
"Asia_South","Food supply quantity (g/capita/day)","Coconuts",17.3469973853896
"Asia_South","Food supply quantity (g/capita/day)","Coffee",0.0191121917849705
"Asia_South","Food supply quantity (g/capita/day)","Cottonseed oil",2.00261867282519
"Asia_South","Food supply quantity (g/capita/day)","Dates",0.58773052829271
"Asia_South","Food supply quantity (g/capita/day)","Fruits, other",58.640050995935
"Asia_South","Food supply quantity (g/capita/day)","Grapefruit",0.394161973314536
"Asia_South","Food supply quantity (g/capita/day)","Grapes",2.42327087298452
"Asia_South","Food supply quantity (g/capita/day)","Groundnut",4.29132572809559
"Asia_South","Food supply quantity (g/capita/day)","Lemons & limes",4.17591198992578
"Asia_South","Food supply quantity (g/capita/day)","Maize",17.6526695339287
"Asia_South","Food supply quantity (g/capita/day)","Millets",20.2712427765293
"Asia_South","Food supply quantity (g/capita/day)","Miscellaneous",0
"Asia_South","Food supply quantity (g/capita/day)","Oats",0
"Asia_South","Food supply quantity (g/capita/day)","Oilcrops, other",0.0960298474889033
"Asia_South","Food supply quantity (g/capita/day)","Olives",0.000386785600466079
"Asia_South","Food supply quantity (g/capita/day)","Onions",28.3778508504987
"Asia_South","Food supply quantity (g/capita/day)","Oranges & mandarines",9.79964767241458
"Asia_South","Food supply quantity (g/capita/day)","Palm oil",4.61825083802774
"Asia_South","Food supply quantity (g/capita/day)","Peas",4.844552765712
"Asia_South","Food supply quantity (g/capita/day)","Pepper",0.0394912052845091
"Asia_South","Food supply quantity (g/capita/day)","Pimento",2.08028775259937
"Asia_South","Food supply quantity (g/capita/day)","Pineapples",3.11220072854845
"Asia_South","Food supply quantity (g/capita/day)","Potatoes",69.316138691142
"Asia_South","Food supply quantity (g/capita/day)","Pulses, other",21.4584433655166
"Asia_South","Food supply quantity (g/capita/day)","Rape & mustard",4.9073118534189
"Asia_South","Food supply quantity (g/capita/day)","Rice",229.534658097878
"Asia_South","Food supply quantity (g/capita/day)","Roots, other",0.271761257835821
"Asia_South","Food supply quantity (g/capita/day)","Rye",0
"Asia_South","Food supply quantity (g/capita/day)","Sesame",0.300868574646794
"Asia_South","Food supply quantity (g/capita/day)","Sorghum",12.0304922317275
"Asia_South","Food supply quantity (g/capita/day)","Soybean",4.56364240641889
"Asia_South","Food supply quantity (g/capita/day)","Spices, other",5.19340157992411
"Asia_South","Food supply quantity (g/capita/day)","Sugar",87.9461797716348
"Asia_South","Food supply quantity (g/capita/day)","Sunflower",1.44318400362678
"Asia_South","Food supply quantity (g/capita/day)","Sweet potatoes",2.31400773699343
"Asia_South","Food supply quantity (g/capita/day)","Sweeteners, other",0.845577075185441
"Asia_South","Food supply quantity (g/capita/day)","Tea",1.59211575946726
"Asia_South","Food supply quantity (g/capita/day)","Tomatoes",23.9667758272166
"Asia_South","Food supply quantity (g/capita/day)","Treenuts",3.62930009315383
"Asia_South","Food supply quantity (g/capita/day)","Vegetables, other",140.205603335868
"Asia_South","Food supply quantity (g/capita/day)","Wheat",148.196545909552
"Asia_South","Food supply quantity (g/capita/day)","Yams",0
"Asia_South","Protein supply quantity (g/capita/day)","Apples",0
"Asia_South","Protein supply quantity (g/capita/day)","Bananas & plantains",0.361960015875735
"Asia_South","Protein supply quantity (g/capita/day)","Barley",0.14851247745037
"Asia_South","Protein supply quantity (g/capita/day)","Beans",1.64727258053754
"Asia_South","Protein supply quantity (g/capita/day)","Beverages, alcoholic",0
"Asia_South","Protein supply quantity (g/capita/day)","Beverages, fermented",0
"Asia_South","Protein supply quantity (g/capita/day)","Cassava",0.0887825531738804
"Asia_South","Protein supply quantity (g/capita/day)","Cereals, other",0
"Asia_South","Protein supply quantity (g/capita/day)","Citrus, other",0
"Asia_South","Protein supply quantity (g/capita/day)","Cloves",0
"Asia_South","Protein supply quantity (g/capita/day)","Cocoa beans",0.00153990500212388
"Asia_South","Protein supply quantity (g/capita/day)","Coconuts",0.239768543733641
"Asia_South","Protein supply quantity (g/capita/day)","Coffee",0.00155537642598471
"Asia_South","Protein supply quantity (g/capita/day)","Cottonseed oil",0
"Asia_South","Protein supply quantity (g/capita/day)","Dates",1.5471424092906e-05
"Asia_South","Protein supply quantity (g/capita/day)","Fruits, other",0.260238068797651
"Asia_South","Protein supply quantity (g/capita/day)","Grapefruit",0
"Asia_South","Protein supply quantity (g/capita/day)","Grapes",0
"Asia_South","Protein supply quantity (g/capita/day)","Groundnut",0.172168909356915
"Asia_South","Protein supply quantity (g/capita/day)","Lemons & limes",2.32071360233233e-05
"Asia_South","Protein supply quantity (g/capita/day)","Maize",1.29188626668006
"Asia_South","Protein supply quantity (g/capita/day)","Millets",1.82175010160994
"Asia_South","Protein supply quantity (g/capita/day)","Miscellaneous",0.000123771392047034
"Asia_South","Protein supply quantity (g/capita/day)","Oats",0
"Asia_South","Protein supply quantity (g/capita/day)","Oilcrops, other",0
"Asia_South","Protein supply quantity (g/capita/day)","Olives",0
"Asia_South","Protein supply quantity (g/capita/day)","Onions",0.393658321864185
"Asia_South","Protein supply quantity (g/capita/day)","Oranges & mandarines",0.0877842429293272
"Asia_South","Protein supply quantity (g/capita/day)","Palm oil",0
"Asia_South","Protein supply quantity (g/capita/day)","Peas",1.08422835406877
"Asia_South","Protein supply quantity (g/capita/day)","Pepper",0.00395685624497783
"Asia_South","Protein supply quantity (g/capita/day)","Pimento",0.278282423825285
"Asia_South","Protein supply quantity (g/capita/day)","Pineapples",2.32071360233233e-05
"Asia_South","Protein supply quantity (g/capita/day)","Potatoes",1.12599351099806
"Asia_South","Protein supply quantity (g/capita/day)","Pulses, other",4.2765552635363
"Asia_South","Protein supply quantity (g/capita/day)","Rape & mustard",0
"Asia_South","Protein supply quantity (g/capita/day)","Rice",15.5321390079538
"Asia_South","Protein supply quantity (g/capita/day)","Roots, other",0.00389224959880744
"Asia_South","Protein supply quantity (g/capita/day)","Rye",0
"Asia_South","Protein supply quantity (g/capita/day)","Sesame",0.0305795303042679
"Asia_South","Protein supply quantity (g/capita/day)","Sorghum",1.14583154651205
"Asia_South","Protein supply quantity (g/capita/day)","Soybean",0.157755648133851
"Asia_South","Protein supply quantity (g/capita/day)","Spices, other",0.549442486623704
"Asia_South","Protein supply quantity (g/capita/day)","Sugar",0.128585630765192
"Asia_South","Protein supply quantity (g/capita/day)","Sunflower",0
"Asia_South","Protein supply quantity (g/capita/day)","Sweet potatoes",0.00865198260899537
"Asia_South","Protein supply quantity (g/capita/day)","Sweeteners, other",0
"Asia_South","Protein supply quantity (g/capita/day)","Tea",0.187820414100987
"Asia_South","Protein supply quantity (g/capita/day)","Tomatoes",0.205419696472818
"Asia_South","Protein supply quantity (g/capita/day)","Treenuts",0.193352958955745
"Asia_South","Protein supply quantity (g/capita/day)","Vegetables, other",1.99098279348894
"Asia_South","Protein supply quantity (g/capita/day)","Wheat",13.4450473245866
"Asia_South","Protein supply quantity (g/capita/day)","Yams",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Apples",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Bananas & plantains",0.130090048611344
"Asia_Southeast","Fat supply quantity (g/capita/day)","Barley",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Beans",0.0775703130231065
"Asia_Southeast","Fat supply quantity (g/capita/day)","Beverages, alcoholic",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Beverages, fermented",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Cassava",0.195093100135911
"Asia_Southeast","Fat supply quantity (g/capita/day)","Cereals, other",0.00636769824406393
"Asia_Southeast","Fat supply quantity (g/capita/day)","Citrus, other",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Cloves",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Cocoa beans",0.195348746463617
"Asia_Southeast","Fat supply quantity (g/capita/day)","Coconuts",6.5584756254492
"Asia_Southeast","Fat supply quantity (g/capita/day)","Coffee",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Cottonseed oil",0.190556964370189
"Asia_Southeast","Fat supply quantity (g/capita/day)","Dates",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Fruits, other",0.470152667279951
"Asia_Southeast","Fat supply quantity (g/capita/day)","Grapefruit",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Grapes",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Groundnut",4.27993630807511
"Asia_Southeast","Fat supply quantity (g/capita/day)","Lemons & limes",0.012298496974775
"Asia_Southeast","Fat supply quantity (g/capita/day)","Maize",1.40113757163114
"Asia_Southeast","Fat supply quantity (g/capita/day)","Millets",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Miscellaneous",0.00658156884454735
"Asia_Southeast","Fat supply quantity (g/capita/day)","Oats",0.0032515235341437
"Asia_Southeast","Fat supply quantity (g/capita/day)","Oilcrops, other",0.291880236974376
"Asia_Southeast","Fat supply quantity (g/capita/day)","Olives",0.0351082002807233
"Asia_Southeast","Fat supply quantity (g/capita/day)","Onions",0.0136164585017063
"Asia_Southeast","Fat supply quantity (g/capita/day)","Oranges & mandarines",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Palm oil",10.368508608621
"Asia_Southeast","Fat supply quantity (g/capita/day)","Peas",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Pepper",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Pimento",0.26597233801773
"Asia_Southeast","Fat supply quantity (g/capita/day)","Pineapples",0.00513582170529135
"Asia_Southeast","Fat supply quantity (g/capita/day)","Potatoes",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Pulses, other",0.108193705676878
"Asia_Southeast","Fat supply quantity (g/capita/day)","Rape & mustard",0.0605878889109196
"Asia_Southeast","Fat supply quantity (g/capita/day)","Rice",3.88024256927224
"Asia_Southeast","Fat supply quantity (g/capita/day)","Roots, other",0.000182360518748481
"Asia_Southeast","Fat supply quantity (g/capita/day)","Rye",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sesame",0.783321153427035
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sorghum",0.00877301041848608
"Asia_Southeast","Fat supply quantity (g/capita/day)","Soybean",4.46548459759264
"Asia_Southeast","Fat supply quantity (g/capita/day)","Spices, other",0.167798664230778
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sugar",0.0585497750179965
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sunflower",0.3765260705718
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sweet potatoes",0.0471722014251279
"Asia_Southeast","Fat supply quantity (g/capita/day)","Sweeteners, other",0.0490935460105769
"Asia_Southeast","Fat supply quantity (g/capita/day)","Tea",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Tomatoes",0
"Asia_Southeast","Fat supply quantity (g/capita/day)","Treenuts",0.726623997700084
"Asia_Southeast","Fat supply quantity (g/capita/day)","Vegetables, other",0.311143809809712
"Asia_Southeast","Fat supply quantity (g/capita/day)","Wheat",0.405460737683418
"Asia_Southeast","Fat supply quantity (g/capita/day)","Yams",0
"Asia_Southeast","Food supply (kcal/capita/day)","Apples",1.0778615794556
"Asia_Southeast","Food supply (kcal/capita/day)","Bananas & plantains",40.6827249782458
"Asia_Southeast","Food supply (kcal/capita/day)","Barley",9.97125471220893
"Asia_Southeast","Food supply (kcal/capita/day)","Beans",14.1516788364993
"Asia_Southeast","Food supply (kcal/capita/day)","Beverages, alcoholic",19.8903250753645
"Asia_Southeast","Food supply (kcal/capita/day)","Beverages, fermented",0.112183529330616
