"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Rice","Liberia","Protein supply quantity (g/capita/day)","g/capita/day",18.3,18.1,18.2,18.2,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Timor-Leste","Fat supply quantity (g/capita/day)","g/capita/day",1.3,1.4,1.4,1.366666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","China, Hong Kong SAR","Food supply quantity (g/capita/day)","g/capita/day",129,130,131,130,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Republic of Korea","Food supply quantity (g/capita/day)","g/capita/day",226,230,235,230.3333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Malaysia","Protein supply quantity (g/capita/day)","g/capita/day",13.4,13.4,13.4,13.4,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","Cabo Verde","Protein supply quantity (g/capita/day)","g/capita/day",9.2,9.5,9.5,9.4,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","China, Macao SAR","Fat supply quantity (g/capita/day)","g/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Republic of Korea","Protein supply quantity (g/capita/day)","g/capita/day",15.8,16,16.6,16.13333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Cameroon","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_Central"
"Rice","Republic of Korea","Food supply (kcal/capita/day)","kcal/capita/day",902,916,942,920,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Myanmar","Fat supply quantity (g/capita/day)","g/capita/day",5.1,5.2,5.2,5.166666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","Sri Lanka","Food supply (kcal/capita/day)","kcal/capita/day",1061,1092,1051,1068,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_South"
"Rice","Benin","Fat supply quantity (g/capita/day)","g/capita/day",0.8,0.7,0.7,0.733333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Nigeria","Food supply (kcal/capita/day)","kcal/capita/day",257,289,305,283.6666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Congo","Food supply quantity (g/capita/day)","g/capita/day",50,54,54,52.66666667,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_Central"
"Rice","Myanmar","Food supply (kcal/capita/day)","kcal/capita/day",1134,1164,1170,1156,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","Myanmar","Food supply quantity (g/capita/day)","g/capita/day",334,343,345,340.6666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","China, Macao SAR","Food supply quantity (g/capita/day)","g/capita/day",122,113,116,117,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","China, Macao SAR","Protein supply quantity (g/capita/day)","g/capita/day",8.2,7.6,7.9,7.9,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Senegal","Food supply (kcal/capita/day)","kcal/capita/day",680,691,695,688.6666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Timor-Leste","Food supply quantity (g/capita/day)","g/capita/day",166,179,179,174.6666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","Central African Republic","Protein supply quantity (g/capita/day)","g/capita/day",1.2,1.4,1.4,1.333333333,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_Central"
"Rice","Mali","Fat supply quantity (g/capita/day)","g/capita/day",2,2,2,2,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Mali","Food supply (kcal/capita/day)","kcal/capita/day",568,569,571,569.3333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Indonesia","Protein supply quantity (g/capita/day)","g/capita/day",23.6,24,24.2,23.93333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_Southeast"
"Rice","Maldives","Food supply (kcal/capita/day)","kcal/capita/day",505,503,499,502.3333333,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Cereals","Asia_South"
"Rice","Central African Republic","Food supply quantity (g/capita/day)","g/capita/day",17,19,18,18,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_Central"
"Rice","Ghana","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.5,0.5,0.5,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Ghana","Food supply quantity (g/capita/day)","g/capita/day",74,84,94,84,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","Angola","Food supply (kcal/capita/day)","kcal/capita/day",73,71,73,72.33333333,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_Central"
"Rice","Republic of Korea","Fat supply quantity (g/capita/day)","g/capita/day",3.2,3.2,3.6,3.333333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Senegal","Food supply quantity (g/capita/day)","g/capita/day",188,192,193,191,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Rice","China, Taiwan Province of","Food supply (kcal/capita/day)","kcal/capita/day",451,461,457,456.3333333,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Cereals","Asia_East"
"Rice","Sierra Leone","Protein supply quantity (g/capita/day)","g/capita/day",17.6,17.5,17.5,17.53333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Cereals","Africa_West"
"Roots, other","Bermuda","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Peru","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Cambodia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Samoa","Protein supply quantity (g/capita/day)","g/capita/day",5.7,5.5,5.6,5.6,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Indonesia","Food supply (kcal/capita/day)","kcal/capita/day",5,5,5,5,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Solomon Islands","Food supply (kcal/capita/day)","kcal/capita/day",195,183,187,188.3333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Samoa","Fat supply quantity (g/capita/day)","g/capita/day",0.9,0.9,0.9,0.9,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Saint Lucia","Food supply (kcal/capita/day)","kcal/capita/day",15,16,17,16,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Saint Lucia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","El Salvador","Food supply quantity (g/capita/day)","g/capita/day",16,16,17,16.33333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Colombia","Food supply (kcal/capita/day)","kcal/capita/day",2,3,4,3,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Myanmar","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Solomon Islands","Fat supply quantity (g/capita/day)","g/capita/day",0.8,0.7,0.7,0.733333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Costa Rica","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.2,0.3,0.266666667,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Cuba","Protein supply quantity (g/capita/day)","g/capita/day",0.5,0.4,0.4,0.433333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Peru","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","India","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Nepal","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Lao People's Democratic Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Honduras","Food supply (kcal/capita/day)","kcal/capita/day",0,2,1,1,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Dominican Republic","Food supply quantity (g/capita/day)","g/capita/day",6,7,8,7,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)","kcal/capita/day",37,55,87,59.66666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Bangladesh","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Jamaica","Food supply (kcal/capita/day)","kcal/capita/day",16,18,20,18,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Barbados","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Ecuador","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Bermuda","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Viet Nam","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Grenada","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","India","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Mexico","Food supply (kcal/capita/day)","kcal/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Myanmar","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","India","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Honduras","Food supply quantity (g/capita/day)","g/capita/day",0,2,2,1.333333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Maldives","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.3,0.3,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Colombia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Saint Lucia","Food supply quantity (g/capita/day)","g/capita/day",17,18,19,18,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Mexico","Food supply quantity (g/capita/day)","g/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Antigua and Barbuda","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Honduras","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Guyana","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.5,0.4,0.433333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Guyana","Food supply quantity (g/capita/day)","g/capita/day",30,38,34,34,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Cuba","Food supply quantity (g/capita/day)","g/capita/day",31,25,24,26.66666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Bermuda","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Belize","Food supply (kcal/capita/day)","kcal/capita/day",3,3,3,3,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)","g/capita/day",0.7,1,1.5,1.066666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","French Polynesia","Food supply (kcal/capita/day)","kcal/capita/day",34,37,38,36.33333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Lao People's Democratic Republic","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Kiribati","Food supply (kcal/capita/day)","kcal/capita/day",281,287,251,273,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Trinidad and Tobago","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Nicaragua","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Grenada","Food supply quantity (g/capita/day)","g/capita/day",14,16,19,16.33333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Thailand","Food supply (kcal/capita/day)","kcal/capita/day",14,13,13,13.33333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Vanuatu","Food supply quantity (g/capita/day)","g/capita/day",475,501,492,489.3333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Dominican Republic","Food supply (kcal/capita/day)","kcal/capita/day",7,7,8,7.333333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","New Caledonia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
