"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Cottonseed oil","Madagascar","Area harvested",18000,16000,15000,16333.3333333333
"Cowpeas","Madagascar","Area harvested",4433,5819,6637,5629.66666666667
"Cranberries","Madagascar","Area harvested",0,0,0,0
"Cucumbers","Madagascar","Area harvested",513,517,493,507.666666666667
"Currants","Madagascar","Area harvested",0,0,0,0
"Dates","Madagascar","Area harvested",0,0,0,0
"Eggplants","Madagascar","Area harvested",321,323,375,339.666666666667
"Faba_beans","Madagascar","Area harvested",0,0,0,0
"Figs","Madagascar","Area harvested",0,0,0,0
"Fonio","Madagascar","Area harvested",0,0,0,0
"Fruit_citrus_nes","Madagascar","Area harvested",0,0,0,0
"Fruit_fresh_nes","Madagascar","Area harvested",1355,1266,1295,1305.33333333333
"Fruit_pome_nes","Madagascar","Area harvested",0,0,0,0
"Fruit_stone_nes","Madagascar","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Madagascar","Area harvested",57319,53568,54815,55234
"Garlic","Madagascar","Area harvested",399,470,384,417.666666666667
"Ginger","Madagascar","Area harvested",11,11,14,12
"Gooseberries","Madagascar","Area harvested",0,0,0,0
"Grain_mixed","Madagascar","Area harvested",0,0,0,0
"Grapefruit","Madagascar","Area harvested",1545,1444,1478,1489
"Grapes","Madagascar","Area harvested",2605,2435,2492,2510.66666666667
"Groundnut","Madagascar","Area harvested",50000,52000,53000,51666.6666666667
"Hazelnuts","Madagascar","Area harvested",0,0,0,0
"Hempseed","Madagascar","Area harvested",0,0,0,0
"Hops","Madagascar","Area harvested",0,0,0,0
"Kiwi","Madagascar","Area harvested",0,0,0,0
"Kola_nuts","Madagascar","Area harvested",0,0,0,0
"Leeks","Madagascar","Area harvested",0,0,0,0
"Lemons & limes","Madagascar","Area harvested",1649,1512,1273,1478
"Lentils","Madagascar","Area harvested",1380,1540,1124,1348
"Lettuce","Madagascar","Area harvested",232,239,212,227.666666666667
"Linseed","Madagascar","Area harvested",0,0,0,0
"Lupins","Madagascar","Area harvested",0,0,0,0
"Maize","Madagascar","Area harvested",280000,293313,301589,291634
"Mangoes_mangosteens_guavas","Madagascar","Area harvested",23000,26000,46299,31766.3333333333
"Mate","Madagascar","Area harvested",0,0,0,0
"Melons","Madagascar","Area harvested",0,0,0,0
"Millets","Madagascar","Area harvested",0,0,0,0
"Mustard_seed","Madagascar","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Madagascar","Area harvested",26,21,16,21
"Nuts_nes","Madagascar","Area harvested",0,0,0,0
"Oats","Madagascar","Area harvested",0,0,0,0
"Oilseeds_nes","Madagascar","Area harvested",0,0,0,0
"Okra","Madagascar","Area harvested",0,0,0,0
"Olives","Madagascar","Area harvested",0,0,0,0
"Onions","Madagascar","Area harvested",1326,1451,1805,1527.33333333333
"Oranges","Madagascar","Area harvested",11204,12500,12976,12226.6666666667
"Palm oil","Madagascar","Area harvested",1810,1820,1820,1816.66666666667
"Papayas","Madagascar","Area harvested",0,0,0,0
"Peaches & nectarines","Madagascar","Area harvested",3698,3456,3536,3563.33333333333
"Pears","Madagascar","Area harvested",1042,974,997,1004.33333333333
"Peas","Madagascar","Area harvested",16571,16634,15137,16114
"Pepper","Madagascar","Area harvested",7840,6456,4861,6385.66666666667
"Peppermint","Madagascar","Area harvested",0,0,0,0
"Persimmons","Madagascar","Area harvested",0,0,0,0
"Pigeonpeas","Madagascar","Area harvested",0,0,0,0
"Pineapples","Madagascar","Area harvested",9379,12000,14129,11836
"Pistachios","Madagascar","Area harvested",515,515,520,516.666666666667
"Plums","Madagascar","Area harvested",469,438,448,451.666666666667
"Poppy","Madagascar","Area harvested",0,0,0,0
"Potatoes","Madagascar","Area harvested",37500,37500,37550,37516.6666666667
"Pulses_nes","Madagascar","Area harvested",8820,9149,9813,9260.66666666667
"Pumpkins & gourds","Madagascar","Area harvested",0,0,0,0
"Quinces","Madagascar","Area harvested",0,0,0,0
"Quinoa","Madagascar","Area harvested",0,0,0,0
"Rapeseed","Madagascar","Area harvested",0,0,0,0
"Raspberries","Madagascar","Area harvested",0,0,0,0
"Rice","Madagascar","Area harvested",1545000,1613000,1464000,1540666.66666667
"Roots_tubers_nes","Madagascar","Area harvested",0,0,0,0
"Rye","Madagascar","Area harvested",0,0,0,0
"Safflower_seed","Madagascar","Area harvested",0,0,0,0
"Sesame","Madagascar","Area harvested",0,0,0,0
"Sheanuts","Madagascar","Area harvested",0,0,0,0
"Sorghum","Madagascar","Area harvested",2722,2565,2643,2643.33333333333
"Soybean","Madagascar","Area harvested",82,76,74,77.3333333333333
"Spices_nes","Madagascar","Area harvested",26,21,60,35.6666666666667
"Spinach","Madagascar","Area harvested",0,0,0,0
"Strawberries","Madagascar","Area harvested",0,0,0,0
"Sugarcane","Madagascar","Area harvested",95000,95000,96000,95333.3333333333
"Sunflower","Madagascar","Area harvested",0,0,0,0
"Sweet potatoes","Madagascar","Area harvested",127000,129000,154000,136666.666666667
"Tangerines_mandarins","Madagascar","Area harvested",0,0,0,0
"Taro","Madagascar","Area harvested",37924,37469,36384,37259
"Tea","Madagascar","Area harvested",499,542,593,544.666666666667
"Tea_nes","Madagascar","Area harvested",0,0,0,0
"Tomatoes","Madagascar","Area harvested",4400,4459,4600,4486.33333333333
"Triticale","Madagascar","Area harvested",0,0,0,0
"Vanilla","Madagascar","Area harvested",60109,61000,62000,61036.3333333333
"Vegetables_fresh_nes","Madagascar","Area harvested",41698,38000,36255,38651
"Vegetables_leguminous_nes","Madagascar","Area harvested",0,0,0,0
"Vetches","Madagascar","Area harvested",0,0,0,0
"Walnuts","Madagascar","Area harvested",0,0,0,0
"Watermelons","Madagascar","Area harvested",0,0,0,0
"Wheat","Madagascar","Area harvested",4595,5006,4553,4718
"Yams","Madagascar","Area harvested",0,0,0,0
"Yautia","Madagascar","Area harvested",0,0,0,0
"Alfalfa","Malawi","Area harvested",0,0,0,0
"Almonds","Malawi","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Malawi","Area harvested",125,120,120,121.666666666667
"Apples","Malawi","Area harvested",0,0,0,0
"Apricots","Malawi","Area harvested",0,0,0,0
"Areca_nuts","Malawi","Area harvested",0,0,0,0
"Artichokes","Malawi","Area harvested",0,0,0,0
"Asparagus","Malawi","Area harvested",0,0,0,0
"Avocados","Malawi","Area harvested",0,0,0,0
"Bambara_beans","Malawi","Area harvested",0,0,0,0
"Bananas & plantains","Malawi","Area harvested",55584,51912,48862,52119.3333333333
"Barley","Malawi","Area harvested",0,0,0,0
"Beans","Malawi","Area harvested",273525,290090,279579,281064.666666667
"Beet_sugar","Malawi","Area harvested",0,0,0,0
"Berries_nes","Malawi","Area harvested",0,0,0,0
"Blueberries","Malawi","Area harvested",0,0,0,0
"Brazil_nuts","Malawi","Area harvested",0,0,0,0
"Buckwheat","Malawi","Area harvested",0,0,0,0
"Cabbages","Malawi","Area harvested",3873,4086,3809,3922.66666666667
"Carob","Malawi","Area harvested",0,0,0,0
"Carrots & turnips","Malawi","Area harvested",0,0,0,0
"Cashew","Malawi","Area harvested",0,0,0,0
"Cassava","Malawi","Area harvested",188418,195828,197732,193992.666666667
"Castor_oil","Malawi","Area harvested",0,0,0,0
"Cereals_nes","Malawi","Area harvested",0,0,0,0
"Cherries","Malawi","Area harvested",0,0,0,0
"Chestnut","Malawi","Area harvested",0,0,0,0
"Chickpeas","Malawi","Area harvested",104376,113351,130000,115909
"Chicory_roots","Malawi","Area harvested",0,0,0,0
"Chillies & peppers","Malawi","Area harvested",4802,3921,2956,3893
"Cinnamon","Malawi","Area harvested",0,0,0,0
"Clover","Malawi","Area harvested",0,0,0,0
"Cloves","Malawi","Area harvested",0,0,0,0
"Cocoa beans","Malawi","Area harvested",0,0,0,0
"Coconuts","Malawi","Area harvested",0,0,0,0
"Coffee","Malawi","Area harvested",3000,2000,2363,2454.33333333333
"Cottonseed oil","Malawi","Area harvested",83830,47209,59616,63551.6666666667
"Cowpeas","Malawi","Area harvested",55095,67196,70599,64296.6666666667
"Cranberries","Malawi","Area harvested",0,0,0,0
"Cucumbers","Malawi","Area harvested",0,0,0,0
"Currants","Malawi","Area harvested",0,0,0,0
"Dates","Malawi","Area harvested",0,0,0,0
"Eggplants","Malawi","Area harvested",0,0,0,0
"Faba_beans","Malawi","Area harvested",0,0,0,0
"Figs","Malawi","Area harvested",0,0,0,0
"Fonio","Malawi","Area harvested",0,0,0,0
"Fruit_citrus_nes","Malawi","Area harvested",500,492,500,497.333333333333
"Fruit_fresh_nes","Malawi","Area harvested",46764,43704,44721,45063
"Fruit_pome_nes","Malawi","Area harvested",0,0,0,0
"Fruit_stone_nes","Malawi","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Malawi","Area harvested",415,388,397,400
"Garlic","Malawi","Area harvested",0,0,0,0
"Ginger","Malawi","Area harvested",0,0,0,0
"Gooseberries","Malawi","Area harvested",0,0,0,0
"Grain_mixed","Malawi","Area harvested",0,0,0,0
"Grapefruit","Malawi","Area harvested",0,0,0,0
"Grapes","Malawi","Area harvested",0,0,0,0
"Groundnut","Malawi","Area harvested",266946,295236,308094,290092
"Hazelnuts","Malawi","Area harvested",0,0,0,0
"Hempseed","Malawi","Area harvested",0,0,0,0
"Hops","Malawi","Area harvested",0,0,0,0
"Kiwi","Malawi","Area harvested",0,0,0,0
"Kola_nuts","Malawi","Area harvested",0,0,0,0
"Leeks","Malawi","Area harvested",0,0,0,0
"Lemons & limes","Malawi","Area harvested",0,0,0,0
"Lentils","Malawi","Area harvested",2000,1900,1812,1904
"Lettuce","Malawi","Area harvested",0,0,0,0
"Linseed","Malawi","Area harvested",0,0,0,0
"Lupins","Malawi","Area harvested",0,0,0,0
"Maize","Malawi","Area harvested",1608996,1696270,1675377,1660214.33333333
"Mangoes_mangosteens_guavas","Malawi","Area harvested",6186,6200,7000,6462
"Mate","Malawi","Area harvested",0,0,0,0
"Melons","Malawi","Area harvested",0,0,0,0
"Millets","Malawi","Area harvested",42538,47892,46351,45593.6666666667
"Mustard_seed","Malawi","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Malawi","Area harvested",160,160,160,160
"Nuts_nes","Malawi","Area harvested",3200,3151,3216,3189
"Oats","Malawi","Area harvested",0,0,0,0
"Oilseeds_nes","Malawi","Area harvested",0,0,0,0
"Okra","Malawi","Area harvested",0,0,0,0
"Olives","Malawi","Area harvested",0,0,0,0
"Onions","Malawi","Area harvested",2315,2516,2500,2443.66666666667
"Oranges","Malawi","Area harvested",0,0,0,0
"Palm oil","Malawi","Area harvested",0,0,0,0
"Papayas","Malawi","Area harvested",0,0,0,0
"Peaches & nectarines","Malawi","Area harvested",0,0,0,0
"Pears","Malawi","Area harvested",0,0,0,0
"Peas","Malawi","Area harvested",29000,40000,53000,40666.6666666667
"Pepper","Malawi","Area harvested",1400,1200,1200,1266.66666666667
"Peppermint","Malawi","Area harvested",0,0,0,0
"Persimmons","Malawi","Area harvested",0,0,0,0
"Pigeonpeas","Malawi","Area harvested",175734,190437,196552,187574.333333333
"Pineapples","Malawi","Area harvested",0,0,0,0
"Pistachios","Malawi","Area harvested",0,0,0,0
"Plums","Malawi","Area harvested",0,0,0,0
"Poppy","Malawi","Area harvested",0,0,0,0
"Potatoes","Malawi","Area harvested",211691,228738,225930,222119.666666667
"Pulses_nes","Malawi","Area harvested",0,0,0,0
"Pumpkins & gourds","Malawi","Area harvested",0,0,0,0
"Quinces","Malawi","Area harvested",0,0,0,0
"Quinoa","Malawi","Area harvested",0,0,0,0
"Rapeseed","Malawi","Area harvested",0,0,0,0
"Raspberries","Malawi","Area harvested",0,0,0,0
"Rice","Malawi","Area harvested",63967,59098,61559,61541.3333333333
"Roots_tubers_nes","Malawi","Area harvested",0,0,0,0
"Rye","Malawi","Area harvested",0,0,0,0
"Safflower_seed","Malawi","Area harvested",0,0,0,0
"Sesame","Malawi","Area harvested",0,0,0,0
"Sheanuts","Malawi","Area harvested",0,0,0,0
"Sorghum","Malawi","Area harvested",75332,88498,89607,84479
"Soybean","Malawi","Area harvested",86796,75186,75839,79273.6666666667
"Spices_nes","Malawi","Area harvested",850,850,850,850
"Spinach","Malawi","Area harvested",0,0,0,0
"Strawberries","Malawi","Area harvested",0,0,0,0
"Sugarcane","Malawi","Area harvested",24000,23000,23000,23333.3333333333
"Sunflower","Malawi","Area harvested",9694,10873,12437,11001.3333333333
"Sweet potatoes","Malawi","Area harvested",0,0,0,0
"Tangerines_mandarins","Malawi","Area harvested",0,0,0,0
"Taro","Malawi","Area harvested",0,0,0,0
"Tea","Malawi","Area harvested",20699,22468,24569,22578.6666666667
"Tea_nes","Malawi","Area harvested",0,0,0,0
"Tomatoes","Malawi","Area harvested",4346,4271,4406,4341
"Triticale","Malawi","Area harvested",0,0,0,0
"Vanilla","Malawi","Area harvested",80,80,80,80
"Vegetables_fresh_nes","Malawi","Area harvested",67516,68016,64893,66808.3333333333
"Vegetables_leguminous_nes","Malawi","Area harvested",0,0,0,0
"Vetches","Malawi","Area harvested",0,0,0,0
"Walnuts","Malawi","Area harvested",0,0,0,0
"Watermelons","Malawi","Area harvested",0,0,0,0
"Wheat","Malawi","Area harvested",1726,1548,1216,1496.66666666667
"Yams","Malawi","Area harvested",0,0,0,0
"Yautia","Malawi","Area harvested",0,0,0,0
"Alfalfa","Malaysia","Area harvested",0,0,0,0
"Almonds","Malaysia","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Malaysia","Area harvested",0,0,0,0
"Apples","Malaysia","Area harvested",0,0,0,0
"Apricots","Malaysia","Area harvested",0,0,0,0
"Areca_nuts","Malaysia","Area harvested",643,680,341,554.666666666667
"Artichokes","Malaysia","Area harvested",0,0,0,0
"Asparagus","Malaysia","Area harvested",0,0,0,0
"Avocados","Malaysia","Area harvested",0,0,0,0
"Bambara_beans","Malaysia","Area harvested",0,0,0,0
"Bananas & plantains","Malaysia","Area harvested",27454,31144,29132,29243.3333333333
"Barley","Malaysia","Area harvested",0,0,0,0
"Beans","Malaysia","Area harvested",0,0,0,0
"Beet_sugar","Malaysia","Area harvested",0,0,0,0
"Berries_nes","Malaysia","Area harvested",0,0,0,0
"Blueberries","Malaysia","Area harvested",0,0,0,0
"Brazil_nuts","Malaysia","Area harvested",0,0,0,0
"Buckwheat","Malaysia","Area harvested",0,0,0,0
"Cabbages","Malaysia","Area harvested",1406,4917,5656,3993
"Carob","Malaysia","Area harvested",0,0,0,0
"Carrots & turnips","Malaysia","Area harvested",0,0,0,0
"Cashew","Malaysia","Area harvested",7292,7295,7164,7250.33333333333
"Cassava","Malaysia","Area harvested",3075,2769,2596,2813.33333333333
"Castor_oil","Malaysia","Area harvested",0,0,0,0
"Cereals_nes","Malaysia","Area harvested",0,0,0,0
"Cherries","Malaysia","Area harvested",0,0,0,0
"Chestnut","Malaysia","Area harvested",0,0,0,0
"Chickpeas","Malaysia","Area harvested",0,0,0,0
"Chicory_roots","Malaysia","Area harvested",0,0,0,0
"Chillies & peppers","Malaysia","Area harvested",4873,4989,4695,4852.33333333333
"Cinnamon","Malaysia","Area harvested",0,0,0,0
"Clover","Malaysia","Area harvested",0,0,0,0
"Cloves","Malaysia","Area harvested",1078,955,950,994.333333333333
"Cocoa beans","Malaysia","Area harvested",20561,11911,13582,15351.3333333333
"Coconuts","Malaysia","Area harvested",100362,105659,106312,104111
"Coffee","Malaysia","Area harvested",20000,20050,18600,19550
"Cottonseed oil","Malaysia","Area harvested",0,0,0,0
"Cowpeas","Malaysia","Area harvested",0,0,0,0
"Cranberries","Malaysia","Area harvested",0,0,0,0
"Cucumbers","Malaysia","Area harvested",3780,3836,3969,3861.66666666667
"Currants","Malaysia","Area harvested",0,0,0,0
"Dates","Malaysia","Area harvested",0,0,0,0
"Eggplants","Malaysia","Area harvested",0,0,0,0
"Faba_beans","Malaysia","Area harvested",0,0,0,0
"Figs","Malaysia","Area harvested",0,0,0,0
"Fonio","Malaysia","Area harvested",0,0,0,0
"Fruit_citrus_nes","Malaysia","Area harvested",0,0,0,0
"Fruit_fresh_nes","Malaysia","Area harvested",13000,13000,12900,12966.6666666667
"Fruit_pome_nes","Malaysia","Area harvested",0,0,0,0
"Fruit_stone_nes","Malaysia","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Malaysia","Area harvested",17155,17000,17000,17051.6666666667
"Garlic","Malaysia","Area harvested",0,0,0,0
"Ginger","Malaysia","Area harvested",1198,1061,864,1041
"Gooseberries","Malaysia","Area harvested",0,0,0,0
"Grain_mixed","Malaysia","Area harvested",0,0,0,0
"Grapefruit","Malaysia","Area harvested",1611,1571,1394,1525.33333333333
"Grapes","Malaysia","Area harvested",0,0,0,0
"Groundnut","Malaysia","Area harvested",190,189,154,177.666666666667
"Hazelnuts","Malaysia","Area harvested",0,0,0,0
"Hempseed","Malaysia","Area harvested",0,0,0,0
"Hops","Malaysia","Area harvested",0,0,0,0
"Kiwi","Malaysia","Area harvested",0,0,0,0
"Kola_nuts","Malaysia","Area harvested",0,0,0,0
"Leeks","Malaysia","Area harvested",0,0,0,0
"Lemons & limes","Malaysia","Area harvested",720,746,848,771.333333333333
"Lentils","Malaysia","Area harvested",0,0,0,0
"Lettuce","Malaysia","Area harvested",0,0,0,0
"Linseed","Malaysia","Area harvested",0,0,0,0
"Lupins","Malaysia","Area harvested",0,0,0,0
"Maize","Malaysia","Area harvested",7176,8600,9759,8511.66666666667
"Mangoes_mangosteens_guavas","Malaysia","Area harvested",18049,15173,14455,15892.3333333333
"Mate","Malaysia","Area harvested",0,0,0,0
"Melons","Malaysia","Area harvested",0,0,0,0
"Millets","Malaysia","Area harvested",0,0,0,0
"Mustard_seed","Malaysia","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Malaysia","Area harvested",1950,1727,950,1542.33333333333
"Nuts_nes","Malaysia","Area harvested",0,0,0,0
"Oats","Malaysia","Area harvested",0,0,0,0
"Oilseeds_nes","Malaysia","Area harvested",129388,140000,144203,137863.666666667
"Okra","Malaysia","Area harvested",1702,2295,2350,2115.66666666667
"Olives","Malaysia","Area harvested",0,0,0,0
"Onions","Malaysia","Area harvested",0,0,0,0
"Oranges","Malaysia","Area harvested",4440,4451,5050,4647
"Palm oil","Malaysia","Area harvested",4010000,4130000,4326000,4155333.33333333
"Papayas","Malaysia","Area harvested",3648,2668,2462,2926
"Peaches & nectarines","Malaysia","Area harvested",0,0,0,0
"Pears","Malaysia","Area harvested",0,0,0,0
"Peas","Malaysia","Area harvested",0,0,0,0
"Pepper","Malaysia","Area harvested",13608,11012,11130,11916.6666666667
"Peppermint","Malaysia","Area harvested",0,0,0,0
"Persimmons","Malaysia","Area harvested",0,0,0,0
"Pigeonpeas","Malaysia","Area harvested",0,0,0,0
"Pineapples","Malaysia","Area harvested",15791,15456,14922,15389.6666666667
"Pistachios","Malaysia","Area harvested",0,0,0,0
"Plums","Malaysia","Area harvested",0,0,0,0
"Poppy","Malaysia","Area harvested",0,0,0,0
"Potatoes","Malaysia","Area harvested",0,0,0,0
"Pulses_nes","Malaysia","Area harvested",0,0,0,0
"Pumpkins & gourds","Malaysia","Area harvested",752,1508,1603,1287.66666666667
"Quinces","Malaysia","Area harvested",0,0,0,0
"Quinoa","Malaysia","Area harvested",0,0,0,0
"Rapeseed","Malaysia","Area harvested",0,0,0,0
"Raspberries","Malaysia","Area harvested",0,0,0,0
"Rice","Malaysia","Area harvested",674928,677884,687516,680109.333333333
"Roots_tubers_nes","Malaysia","Area harvested",656,348,341,448.333333333333
"Rye","Malaysia","Area harvested",0,0,0,0
"Safflower_seed","Malaysia","Area harvested",0,0,0,0
"Sesame","Malaysia","Area harvested",0,0,0,0
"Sheanuts","Malaysia","Area harvested",0,0,0,0
"Sorghum","Malaysia","Area harvested",0,0,0,0
"Soybean","Malaysia","Area harvested",0,0,0,0
"Spices_nes","Malaysia","Area harvested",80,71,70,73.6666666666667
"Spinach","Malaysia","Area harvested",0,0,0,0
"Strawberries","Malaysia","Area harvested",0,0,0,0
"Sugarcane","Malaysia","Area harvested",15000,13000,13000,13666.6666666667
"Sunflower","Malaysia","Area harvested",0,0,0,0
"Sweet potatoes","Malaysia","Area harvested",1309,2164,2229,1900.66666666667
"Tangerines_mandarins","Malaysia","Area harvested",0,0,0,0
"Taro","Malaysia","Area harvested",0,0,0,0
"Tea","Malaysia","Area harvested",1519,2459,2459,2145.66666666667
"Tea_nes","Malaysia","Area harvested",0,0,0,0
"Tomatoes","Malaysia","Area harvested",1114,1347,1451,1304
"Triticale","Malaysia","Area harvested",0,0,0,0
"Vanilla","Malaysia","Area harvested",0,0,0,0
"Vegetables_fresh_nes","Malaysia","Area harvested",22784,26944,27080,25602.6666666667
"Vegetables_leguminous_nes","Malaysia","Area harvested",0,0,0,0
"Vetches","Malaysia","Area harvested",0,0,0,0
"Walnuts","Malaysia","Area harvested",0,0,0,0
"Watermelons","Malaysia","Area harvested",14872,14416,13814,14367.3333333333
"Wheat","Malaysia","Area harvested",0,0,0,0
"Yams","Malaysia","Area harvested",0,0,0,0
"Yautia","Malaysia","Area harvested",0,0,0,0
"Alfalfa","Maldives","Area harvested",0,0,0,0
"Almonds","Maldives","Area harvested",0,0,0,0
"Anise_badian_fennel_coriander","Maldives","Area harvested",0,0,0,0
"Apples","Maldives","Area harvested",0,0,0,0
"Apricots","Maldives","Area harvested",0,0,0,0
"Areca_nuts","Maldives","Area harvested",7,7,7,7
"Artichokes","Maldives","Area harvested",0,0,0,0
"Asparagus","Maldives","Area harvested",0,0,0,0
"Avocados","Maldives","Area harvested",0,0,0,0
"Bambara_beans","Maldives","Area harvested",0,0,0,0
"Bananas & plantains","Maldives","Area harvested",170,250,255,225
"Barley","Maldives","Area harvested",0,0,0,0
"Beans","Maldives","Area harvested",0,0,0,0
"Beet_sugar","Maldives","Area harvested",0,0,0,0
"Berries_nes","Maldives","Area harvested",0,0,0,0
"Blueberries","Maldives","Area harvested",0,0,0,0
"Brazil_nuts","Maldives","Area harvested",0,0,0,0
"Buckwheat","Maldives","Area harvested",0,0,0,0
"Cabbages","Maldives","Area harvested",0,0,0,0
"Carob","Maldives","Area harvested",0,0,0,0
"Carrots & turnips","Maldives","Area harvested",0,0,0,0
"Cashew","Maldives","Area harvested",0,0,0,0
"Cassava","Maldives","Area harvested",1,1,1,1
"Castor_oil","Maldives","Area harvested",0,0,0,0
"Cereals_nes","Maldives","Area harvested",0,0,0,0
"Cherries","Maldives","Area harvested",0,0,0,0
"Chestnut","Maldives","Area harvested",0,0,0,0
"Chickpeas","Maldives","Area harvested",0,0,0,0
"Chicory_roots","Maldives","Area harvested",0,0,0,0
"Chillies & peppers","Maldives","Area harvested",30,68,74,57.3333333333333
"Cinnamon","Maldives","Area harvested",0,0,0,0
"Clover","Maldives","Area harvested",0,0,0,0
"Cloves","Maldives","Area harvested",0,0,0,0
"Cocoa beans","Maldives","Area harvested",0,0,0,0
"Coconuts","Maldives","Area harvested",1200,1000,1027,1075.66666666667
"Coffee","Maldives","Area harvested",0,0,0,0
"Cottonseed oil","Maldives","Area harvested",0,0,0,0
"Cowpeas","Maldives","Area harvested",0,0,0,0
"Cranberries","Maldives","Area harvested",0,0,0,0
"Cucumbers","Maldives","Area harvested",0,0,0,0
"Currants","Maldives","Area harvested",0,0,0,0
"Dates","Maldives","Area harvested",0,0,0,0
"Eggplants","Maldives","Area harvested",0,0,0,0
"Faba_beans","Maldives","Area harvested",0,0,0,0
"Figs","Maldives","Area harvested",0,0,0,0
"Fonio","Maldives","Area harvested",0,0,0,0
"Fruit_citrus_nes","Maldives","Area harvested",0,0,0,0
"Fruit_fresh_nes","Maldives","Area harvested",210,220,251,227
"Fruit_pome_nes","Maldives","Area harvested",0,0,0,0
"Fruit_stone_nes","Maldives","Area harvested",0,0,0,0
"Fruit_tropical_fresh_nes","Maldives","Area harvested",0,0,0,0
"Garlic","Maldives","Area harvested",0,0,0,0
"Ginger","Maldives","Area harvested",0,0,0,0
"Gooseberries","Maldives","Area harvested",0,0,0,0
"Grain_mixed","Maldives","Area harvested",0,0,0,0
"Grapefruit","Maldives","Area harvested",0,0,0,0
"Grapes","Maldives","Area harvested",0,0,0,0
"Groundnut","Maldives","Area harvested",0,0,0,0
"Hazelnuts","Maldives","Area harvested",0,0,0,0
"Hempseed","Maldives","Area harvested",0,0,0,0
"Hops","Maldives","Area harvested",0,0,0,0
"Kiwi","Maldives","Area harvested",0,0,0,0
"Kola_nuts","Maldives","Area harvested",0,0,0,0
"Leeks","Maldives","Area harvested",0,0,0,0
"Lemons & limes","Maldives","Area harvested",4,4,3,3.66666666666667
"Lentils","Maldives","Area harvested",0,0,0,0
"Lettuce","Maldives","Area harvested",0,0,0,0
"Linseed","Maldives","Area harvested",0,0,0,0
"Lupins","Maldives","Area harvested",0,0,0,0
"Maize","Maldives","Area harvested",29,27,24,26.6666666666667
"Mangoes_mangosteens_guavas","Maldives","Area harvested",6,9,9,8
"Mate","Maldives","Area harvested",0,0,0,0
"Melons","Maldives","Area harvested",0,0,0,0
"Millets","Maldives","Area harvested",0,0,0,0
"Mustard_seed","Maldives","Area harvested",0,0,0,0
"Nutmeg_mace_cardamoms","Maldives","Area harvested",0,0,0,0
"Nuts_nes","Maldives","Area harvested",416,426,437,426.333333333333
"Oats","Maldives","Area harvested",0,0,0,0
"Oilseeds_nes","Maldives","Area harvested",0,0,0,0
"Okra","Maldives","Area harvested",0,0,0,0
"Olives","Maldives","Area harvested",0,0,0,0
"Onions","Maldives","Area harvested",5,7,8,6.66666666666667
"Oranges","Maldives","Area harvested",0,0,0,0
"Palm oil","Maldives","Area harvested",0,0,0,0
"Papayas","Maldives","Area harvested",220,243,201,221.333333333333
"Peaches & nectarines","Maldives","Area harvested",0,0,0,0
"Pears","Maldives","Area harvested",0,0,0,0
"Peas","Maldives","Area harvested",0,0,0,0
"Pepper","Maldives","Area harvested",0,0,0,0
"Peppermint","Maldives","Area harvested",0,0,0,0
"Persimmons","Maldives","Area harvested",0,0,0,0
"Pigeonpeas","Maldives","Area harvested",0,0,0,0
"Pineapples","Maldives","Area harvested",0,0,0,0
"Pistachios","Maldives","Area harvested",0,0,0,0
"Plums","Maldives","Area harvested",0,0,0,0
"Poppy","Maldives","Area harvested",0,0,0,0
"Potatoes","Maldives","Area harvested",0,0,0,0
"Pulses_nes","Maldives","Area harvested",97,114,113,108
"Pumpkins & gourds","Maldives","Area harvested",0,0,0,0
"Quinces","Maldives","Area harvested",0,0,0,0
"Quinoa","Maldives","Area harvested",0,0,0,0
"Rapeseed","Maldives","Area harvested",0,0,0,0
"Raspberries","Maldives","Area harvested",0,0,0,0
"Rice","Maldives","Area harvested",0,0,0,0
"Roots_tubers_nes","Maldives","Area harvested",433,438,446,439
"Rye","Maldives","Area harvested",0,0,0,0
"Safflower_seed","Maldives","Area harvested",0,0,0,0
"Sesame","Maldives","Area harvested",0,0,0,0
"Sheanuts","Maldives","Area harvested",0,0,0,0
"Sorghum","Maldives","Area harvested",44,45,43,44
"Soybean","Maldives","Area harvested",0,0,0,0
"Spices_nes","Maldives","Area harvested",0,0,0,0
"Spinach","Maldives","Area harvested",0,0,0,0
"Strawberries","Maldives","Area harvested",0,0,0,0
"Sugarcane","Maldives","Area harvested",0,0,0,0
"Sunflower","Maldives","Area harvested",0,0,0,0
"Sweet potatoes","Maldives","Area harvested",15,40,38,31
"Tangerines_mandarins","Maldives","Area harvested",0,0,0,0
"Taro","Maldives","Area harvested",20,6,6,10.6666666666667
"Tea","Maldives","Area harvested",0,0,0,0
"Tea_nes","Maldives","Area harvested",0,0,0,0
"Tomatoes","Maldives","Area harvested",4,9,9,7.33333333333333
"Triticale","Maldives","Area harvested",0,0,0,0
"Vanilla","Maldives","Area harvested",0,0,0,0
