"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Eggplants","Haiti","Production",936,820,835,863.666666666667
"Faba_beans","Haiti","Production",0,0,0,0
"Figs","Haiti","Production",0,0,0,0
"Fonio","Haiti","Production",0,0,0,0
"Fruit_citrus_nes","Haiti","Production",0,0,0,0
"Fruit_fresh_nes","Haiti","Production",38993,47637,59096,48575.3333333333
"Fruit_pome_nes","Haiti","Production",0,0,0,0
"Fruit_stone_nes","Haiti","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Haiti","Production",1823,2029,2138,1996.66666666667
"Garlic","Haiti","Production",819,708,576,701
"Ginger","Haiti","Production",0,0,0,0
"Gooseberries","Haiti","Production",0,0,0,0
"Grain_mixed","Haiti","Production",0,0,0,0
"Grapefruit","Haiti","Production",7523,8835,7113,7823.66666666667
"Grapes","Haiti","Production",0,0,0,0
"Groundnut","Haiti","Production",21500,18948,22336,20928
"Hazelnuts","Haiti","Production",0,0,0,0
"Hempseed","Haiti","Production",0,0,0,0
"Hops","Haiti","Production",0,0,0,0
"Kiwi","Haiti","Production",0,0,0,0
"Kola_nuts","Haiti","Production",0,0,0,0
"Leeks","Haiti","Production",0,0,0,0
"Lemons & limes","Haiti","Production",31135,34661,36527,34107.6666666667
"Lentils","Haiti","Production",0,0,0,0
"Lettuce","Haiti","Production",525,459,494,492.666666666667
"Linseed","Haiti","Production",0,0,0,0
"Lupins","Haiti","Production",0,0,0,0
"Maize","Haiti","Production",303700,340000,360000,334566.666666667
"Mangoes_mangosteens_guavas","Haiti","Production",288379,217060,199151,234863.333333333
"Mate","Haiti","Production",0,0,0,0
"Melons","Haiti","Production",2359,2328,3123,2603.33333333333
"Millets","Haiti","Production",0,0,0,0
"Mustard_seed","Haiti","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Haiti","Production",0,0,0,0
"Nuts_nes","Haiti","Production",0,0,0,0
"Oats","Haiti","Production",0,0,0,0
"Oilseeds_nes","Haiti","Production",0,0,0,0
"Okra","Haiti","Production",0,0,0,0
"Olives","Haiti","Production",0,0,0,0
"Onions","Haiti","Production",5995,5368,7371,6244.66666666667
"Oranges","Haiti","Production",37108,31007,25709,31274.6666666667
"Palm oil","Haiti","Production",0,0,0,0
"Papayas","Haiti","Production",139,100,98,112.333333333333
"Peaches & nectarines","Haiti","Production",0,0,0,0
"Pears","Haiti","Production",0,0,0,0
"Peas","Haiti","Production",0,0,0,0
"Pepper","Haiti","Production",0,0,0,0
"Peppermint","Haiti","Production",0,0,0,0
"Persimmons","Haiti","Production",0,0,0,0
"Pigeonpeas","Haiti","Production",61900,69300,76700,69300
"Pineapples","Haiti","Production",4526,4991,6522,5346.33333333333
"Pistachios","Haiti","Production",0,0,0,0
"Plums","Haiti","Production",0,0,0,0
"Poppy","Haiti","Production",0,0,0,0
"Potatoes","Haiti","Production",10000,25000,14000,16333.3333333333
"Pulses_nes","Haiti","Production",0,0,0,0
"Pumpkins & gourds","Haiti","Production",673,581,580,611.333333333333
"Quinces","Haiti","Production",0,0,0,0
"Quinoa","Haiti","Production",0,0,0,0
"Rapeseed","Haiti","Production",0,0,0,0
"Raspberries","Haiti","Production",0,0,0,0
"Rice","Haiti","Production",128300,141075,144063,137812.666666667
"Roots_tubers_nes","Haiti","Production",42000,50000,58938,50312.6666666667
"Rye","Haiti","Production",0,0,0,0
"Safflower_seed","Haiti","Production",0,0,0,0
"Sesame","Haiti","Production",3240,3727,4002,3656.33333333333
"Sheanuts","Haiti","Production",0,0,0,0
"Sorghum","Haiti","Production",121500,145800,126000,131100
"Soybean","Haiti","Production",0,0,0,0
"Spices_nes","Haiti","Production",0,0,0,0
"Spinach","Haiti","Production",983,979,1192,1051.33333333333
"Strawberries","Haiti","Production",0,0,0,0
"Sugarcane","Haiti","Production",1110000,1110000,1150000,1123333.33333333
"Sunflower","Haiti","Production",0,0,0,0
"Sweet potatoes","Haiti","Production",271346,414518,240000,308621.333333333
"Tangerines_mandarins","Haiti","Production",13944,11942,11933,12606.3333333333
"Taro","Haiti","Production",0,0,0,0
"Tea","Haiti","Production",0,0,0,0
"Tea_nes","Haiti","Production",0,0,0,0
"Tomatoes","Haiti","Production",2638,2037,2409,2361.33333333333
"Triticale","Haiti","Production",0,0,0,0
"Vanilla","Haiti","Production",0,0,0,0
"Vegetables_fresh_nes","Haiti","Production",137043,134158,120298,130499.666666667
"Vegetables_leguminous_nes","Haiti","Production",0,0,0,0
"Vetches","Haiti","Production",0,0,0,0
"Walnuts","Haiti","Production",0,0,0,0
"Watermelons","Haiti","Production",0,0,0,0
"Wheat","Haiti","Production",0,0,0,0
"Yams","Haiti","Production",306844,340000,322709,323184.333333333
"Yautia","Haiti","Production",0,0,0,0
"Alfalfa","Honduras","Production",0,0,0,0
"Almonds","Honduras","Production",0,0,0,0
"Anise_badian_fennel_coriander","Honduras","Production",0,0,0,0
"Apples","Honduras","Production",203,211,224,212.666666666667
"Apricots","Honduras","Production",0,0,0,0
"Areca_nuts","Honduras","Production",0,0,0,0
"Artichokes","Honduras","Production",0,0,0,0
"Asparagus","Honduras","Production",0,0,0,0
"Avocados","Honduras","Production",1700,1798,2008,1835.33333333333
"Bambara_beans","Honduras","Production",0,0,0,0
"Bananas & plantains","Honduras","Production",796320,833014,839524,822952.666666667
"Barley","Honduras","Production",0,0,0,0
"Beans","Honduras","Production",70633,83577,88681,80963.6666666667
"Beet_sugar","Honduras","Production",0,0,0,0
"Berries_nes","Honduras","Production",0,0,0,0
"Blueberries","Honduras","Production",0,0,0,0
"Brazil_nuts","Honduras","Production",0,0,0,0
"Buckwheat","Honduras","Production",0,0,0,0
"Cabbages","Honduras","Production",66266,65433,69201,66966.6666666667
"Carob","Honduras","Production",0,0,0,0
"Carrots & turnips","Honduras","Production",3911,3862,4143,3972
"Cashew","Honduras","Production",1851,1900,1950,1900.33333333333
"Cassava","Honduras","Production",21390,23184,22243,22272.3333333333
"Castor_oil","Honduras","Production",0,0,0,0
"Cereals_nes","Honduras","Production",0,0,0,0
"Cherries","Honduras","Production",0,0,0,0
"Chestnut","Honduras","Production",0,0,0,0
"Chickpeas","Honduras","Production",0,0,0,0
"Chicory_roots","Honduras","Production",0,0,0,0
"Chillies & peppers","Honduras","Production",15735,13034,11912,13560.3333333333
"Cinnamon","Honduras","Production",0,0,0,0
"Clover","Honduras","Production",0,0,0,0
"Cloves","Honduras","Production",0,0,0,0
"Cocoa beans","Honduras","Production",1350,1590,1957,1632.33333333333
"Coconuts","Honduras","Production",14500,14760,14800,14686.6666666667
"Coffee","Honduras","Production",231288,229368,282361,247672.333333333
"Cottonseed oil","Honduras","Production",4537,4650,4799,4662
"Cowpeas","Honduras","Production",0,0,0,0
"Cranberries","Honduras","Production",0,0,0,0
"Cucumbers","Honduras","Production",65742,68716,60917,65125
"Currants","Honduras","Production",0,0,0,0
"Dates","Honduras","Production",0,0,0,0
"Eggplants","Honduras","Production",18881,19796,19645,19440.6666666667
"Faba_beans","Honduras","Production",0,0,0,0
"Figs","Honduras","Production",0,0,0,0
"Fonio","Honduras","Production",0,0,0,0
"Fruit_citrus_nes","Honduras","Production",800,700,600,700
"Fruit_fresh_nes","Honduras","Production",82309,85073,88084,85155.3333333333
"Fruit_pome_nes","Honduras","Production",0,0,0,0
"Fruit_stone_nes","Honduras","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Honduras","Production",0,0,0,0
"Garlic","Honduras","Production",119,127,171,139
"Ginger","Honduras","Production",0,0,0,0
"Gooseberries","Honduras","Production",0,0,0,0
"Grain_mixed","Honduras","Production",0,0,0,0
"Grapefruit","Honduras","Production",10992,10418,10438,10616
"Grapes","Honduras","Production",146,163,177,162
"Groundnut","Honduras","Production",70,71,79,73.3333333333333
"Hazelnuts","Honduras","Production",0,0,0,0
"Hempseed","Honduras","Production",0,0,0,0
"Hops","Honduras","Production",0,0,0,0
"Kiwi","Honduras","Production",0,0,0,0
"Kola_nuts","Honduras","Production",0,0,0,0
"Leeks","Honduras","Production",0,0,0,0
"Lemons & limes","Honduras","Production",9413,9853,10873,10046.3333333333
"Lentils","Honduras","Production",0,0,0,0
"Lettuce","Honduras","Production",1663,1642,1768,1691
"Linseed","Honduras","Production",0,0,0,0
"Lupins","Honduras","Production",0,0,0,0
"Maize","Honduras","Production",587235,548223,544965,560141
"Mangoes_mangosteens_guavas","Honduras","Production",22000,23264,24250,23171.3333333333
"Mate","Honduras","Production",0,0,0,0
"Melons","Honduras","Production",229912,230000,280000,246637.333333333
"Millets","Honduras","Production",0,0,0,0
"Mustard_seed","Honduras","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Honduras","Production",282,243,277,267.333333333333
"Nuts_nes","Honduras","Production",0,0,0,0
"Oats","Honduras","Production",0,0,0,0
"Oilseeds_nes","Honduras","Production",0,0,0,0
"Okra","Honduras","Production",0,0,0,0
"Olives","Honduras","Production",0,0,0,0
"Onions","Honduras","Production",13464,16180,16067,15237
"Oranges","Honduras","Production",244841,266221,280072,263711.333333333
"Palm oil","Honduras","Production",1931952,2206216,2334912,2157693.33333333
"Papayas","Honduras","Production",5944,6285,5920,6049.66666666667
"Peaches & nectarines","Honduras","Production",0,0,0,0
"Pears","Honduras","Production",0,0,0,0
"Peas","Honduras","Production",0,0,0,0
"Pepper","Honduras","Production",513,401,347,420.333333333333
"Peppermint","Honduras","Production",0,0,0,0
"Persimmons","Honduras","Production",0,0,0,0
"Pigeonpeas","Honduras","Production",0,0,0,0
"Pineapples","Honduras","Production",115059,124719,138280,126019.333333333
"Pistachios","Honduras","Production",0,0,0,0
"Plums","Honduras","Production",0,0,0,0
"Poppy","Honduras","Production",0,0,0,0
"Potatoes","Honduras","Production",22615,22552,24950,23372.3333333333
"Pulses_nes","Honduras","Production",0,0,0,0
"Pumpkins & gourds","Honduras","Production",3520,3476,3588,3528
"Quinces","Honduras","Production",0,0,0,0
"Quinoa","Honduras","Production",0,0,0,0
"Rapeseed","Honduras","Production",0,0,0,0
"Raspberries","Honduras","Production",0,0,0,0
"Rice","Honduras","Production",44883,42186,49224,45431
"Roots_tubers_nes","Honduras","Production",4600,5500,5216,5105.33333333333
"Rye","Honduras","Production",0,0,0,0
"Safflower_seed","Honduras","Production",0,0,0,0
"Sesame","Honduras","Production",935,903,996,944.666666666667
"Sheanuts","Honduras","Production",0,0,0,0
"Sorghum","Honduras","Production",68954,41309,40261,50174.6666666667
"Soybean","Honduras","Production",1538,2143,2000,1893.66666666667
"Spices_nes","Honduras","Production",0,0,0,0
"Spinach","Honduras","Production",0,0,0,0
"Strawberries","Honduras","Production",0,0,0,0
"Sugarcane","Honduras","Production",6895340,6490645,5724561,6370182
"Sunflower","Honduras","Production",0,0,0,0
"Sweet potatoes","Honduras","Production",7000,6646,8000,7215.33333333333
"Tangerines_mandarins","Honduras","Production",0,0,0,0
"Taro","Honduras","Production",0,0,0,0
"Tea","Honduras","Production",0,0,0,0
"Tea_nes","Honduras","Production",0,0,0,0
"Tomatoes","Honduras","Production",141731,157926,153098,150918.333333333
"Triticale","Honduras","Production",0,0,0,0
"Vanilla","Honduras","Production",0,0,0,0
"Vegetables_fresh_nes","Honduras","Production",51860,52517,61176,55184.3333333333
"Vegetables_leguminous_nes","Honduras","Production",0,0,0,0
"Vetches","Honduras","Production",0,0,0,0
"Walnuts","Honduras","Production",0,0,0,0
"Watermelons","Honduras","Production",85809,103072,104808,97896.3333333333
"Wheat","Honduras","Production",1117,937,1089,1047.66666666667
"Yams","Honduras","Production",0,0,0,0
"Yautia","Honduras","Production",0,0,0,0
"Alfalfa","Hungary","Production",2758361,5868900,5564900,4730720.33333333
"Almonds","Hungary","Production",144,105,102,117
"Anise_badian_fennel_coriander","Hungary","Production",2934,3798,3695,3475.66666666667
"Apples","Hungary","Production",575368,496916,292810,455031.333333333
"Apricots","Hungary","Production",33457,27059,24766,28427.3333333333
"Areca_nuts","Hungary","Production",0,0,0,0
"Artichokes","Hungary","Production",0,0,0,0
"Asparagus","Hungary","Production",4649,6419,5524,5530.66666666667
"Avocados","Hungary","Production",0,0,0,0
"Bambara_beans","Hungary","Production",0,0,0,0
"Bananas & plantains","Hungary","Production",0,0,0,0
"Barley","Hungary","Production",1063881,943817,988000,998566
"Beans","Hungary","Production",27264,17849,18144,21085.6666666667
"Beet_sugar","Hungary","Production",737014,818941,856000,803985
"Berries_nes","Hungary","Production",0,0,0,0
"Blueberries","Hungary","Production",0,0,0,0
"Brazil_nuts","Hungary","Production",0,0,0,0
"Buckwheat","Hungary","Production",235,407,681,441
"Cabbages","Hungary","Production",127324,90927,114967,111072.666666667
"Carob","Hungary","Production",0,0,0,0
"Carrots & turnips","Hungary","Production",65628,58532,65149,63103
"Cashew","Hungary","Production",0,0,0,0
"Cassava","Hungary","Production",0,0,0,0
"Castor_oil","Hungary","Production",0,0,0,0
"Cereals_nes","Hungary","Production",2722,1326,1373,1807
"Cherries","Hungary","Production",86878,57628,69457,71321
"Chestnut","Hungary","Production",399,280,256,311.666666666667
"Chickpeas","Hungary","Production",10,4,6,6.66666666666667
"Chicory_roots","Hungary","Production",0,0,0,0
"Chillies & peppers","Hungary","Production",188926,136905,148795,158208.666666667
"Cinnamon","Hungary","Production",0,0,0,0
"Clover","Hungary","Production",53419,63944,62868,60077
"Cloves","Hungary","Production",0,0,0,0
"Cocoa beans","Hungary","Production",0,0,0,0
"Coconuts","Hungary","Production",0,0,0,0
"Coffee","Hungary","Production",0,0,0,0
"Cottonseed oil","Hungary","Production",0,0,0,0
"Cowpeas","Hungary","Production",7,0,0,2.33333333333333
"Cranberries","Hungary","Production",0,0,0,0
"Cucumbers","Hungary","Production",51694,37989,35909,41864
"Currants","Hungary","Production",7267,3853,2987,4702.33333333333
"Dates","Hungary","Production",0,0,0,0
"Eggplants","Hungary","Production",6793,2146,2265,3734.66666666667
"Faba_beans","Hungary","Production",125,196,206,175.666666666667
"Figs","Hungary","Production",0,0,0,0
"Fonio","Hungary","Production",0,0,0,0
"Fruit_citrus_nes","Hungary","Production",0,0,0,0
"Fruit_fresh_nes","Hungary","Production",15798,15190,12512,14500
"Fruit_pome_nes","Hungary","Production",0,0,0,0
"Fruit_stone_nes","Hungary","Production",15481,15000,13643,14708
"Fruit_tropical_fresh_nes","Hungary","Production",0,0,0,0
"Garlic","Hungary","Production",4399,4171,6466,5012
"Ginger","Hungary","Production",0,0,0,0
"Gooseberries","Hungary","Production",1870,904,829,1201
"Grain_mixed","Hungary","Production",0,0,0,0
"Grapefruit","Hungary","Production",0,0,0,0
"Grapes","Hungary","Production",550000,294771,449870,431547
"Groundnut","Hungary","Production",15,14,14,14.3333333333333
"Hazelnuts","Hungary","Production",69,144,135,116
"Hempseed","Hungary","Production",487,500,550,512.333333333333
"Hops","Hungary","Production",0,0,0,0
"Kiwi","Hungary","Production",0,0,0,0
"Kola_nuts","Hungary","Production",0,0,0,0
"Leeks","Hungary","Production",2710,1612,1872,2064.66666666667
"Lemons & limes","Hungary","Production",0,0,0,0
"Lentils","Hungary","Production",24,57,41,40.6666666666667
"Lettuce","Hungary","Production",8418,7873,7627,7972.66666666667
"Linseed","Hungary","Production",948,339,547,611.333333333333
"Lupins","Hungary","Production",556,25,41,207.333333333333
"Maize","Hungary","Production",10151911,9541186,10808910,10167335.6666667
"Mangoes_mangosteens_guavas","Hungary","Production",0,0,0,0
"Mate","Hungary","Production",0,0,0,0
"Melons","Hungary","Production",12283,8593,9030,9968.66666666667
"Millets","Hungary","Production",6863,17964,10766,11864.3333333333
"Mustard_seed","Hungary","Production",9568,2686,3668,5307.33333333333
"Nutmeg_mace_cardamoms","Hungary","Production",0,0,0,0
"Nuts_nes","Hungary","Production",0,0,0,0
"Oats","Hungary","Production",111144,117879,129140,119387.666666667
"Oilseeds_nes","Hungary","Production",6461,7597,4966,6341.33333333333
"Okra","Hungary","Production",0,0,0,0
"Olives","Hungary","Production",0,0,0,0
"Onions","Hungary","Production",63154,42676,59118,54982.6666666667
"Oranges","Hungary","Production",0,0,0,0
"Palm oil","Hungary","Production",0,0,0,0
"Papayas","Hungary","Production",0,0,0,0
"Peaches & nectarines","Hungary","Production",61400,54193,43145,52912.6666666667
"Pears","Hungary","Production",32256,24176,17327,24586.3333333333
"Peas","Hungary","Production",131007,97668,141745,123473.333333333
"Pepper","Hungary","Production",0,0,0,0
"Peppermint","Hungary","Production",0,0,0,0
"Persimmons","Hungary","Production",0,0,0,0
"Pigeonpeas","Hungary","Production",0,0,0,0
"Pineapples","Hungary","Production",0,0,0,0
"Pistachios","Hungary","Production",0,0,0,0
"Plums","Hungary","Production",51487,70854,37338,53226.3333333333
"Poppy","Hungary","Production",3458,7410,8156,6341.33333333333
"Potatoes","Hungary","Production",560615,439897,6e+05,533504
"Pulses_nes","Hungary","Production",56,23,160.9,79.9666666666667
"Pumpkins & gourds","Hungary","Production",26635,18053,20192,21626.6666666667
"Quinces","Hungary","Production",908,1808,1118,1278
"Quinoa","Hungary","Production",0,0,0,0
"Rapeseed","Hungary","Production",579365,530619,526712,545565.333333333
"Raspberries","Hungary","Production",4967,3184,2267,3472.66666666667
"Rice","Hungary","Production",11722,5893,9075,8896.66666666667
"Roots_tubers_nes","Hungary","Production",0,0,0,0
"Rye","Hungary","Production",72531,78170,75231,75310.6666666667
"Safflower_seed","Hungary","Production",59,20,27,35.3333333333333
"Sesame","Hungary","Production",0,0,0,0
"Sheanuts","Hungary","Production",0,0,0,0
"Sorghum","Hungary","Production",66177,89738,180850,112255
"Soybean","Hungary","Production",75587,85440,94955,85327.3333333333
"Spices_nes","Hungary","Production",628,836,846,770
"Spinach","Hungary","Production",2800,1987,5382,3389.66666666667
"Strawberries","Hungary","Production",6597,3844,3595,4678.66666666667
"Sugarcane","Hungary","Production",0,0,0,0
"Sunflower","Hungary","Production",1256185,969718,1374784,1200229
"Sweet potatoes","Hungary","Production",0,0,0,0
"Tangerines_mandarins","Hungary","Production",0,0,0,0
"Taro","Hungary","Production",0,0,0,0
"Tea","Hungary","Production",0,0,0,0
"Tea_nes","Hungary","Production",0,0,0,0
"Tomatoes","Hungary","Production",192810,134274,163349,163477.666666667
"Triticale","Hungary","Production",360719,366823,345731,357757.666666667
"Vanilla","Hungary","Production",0,0,0,0
"Vegetables_fresh_nes","Hungary","Production",87194,70688,89964,82615.3333333333
"Vegetables_leguminous_nes","Hungary","Production",0,0,0,0
"Vetches","Hungary","Production",25,63,0,29.3333333333333
"Walnuts","Hungary","Production",5403,5637,3868,4969.33333333333
"Watermelons","Hungary","Production",220426,141086,202920,188144
"Wheat","Hungary","Production",4419163,3745190,4107000,4090451
"Yams","Hungary","Production",0,0,0,0
"Yautia","Hungary","Production",0,0,0,0
"Alfalfa","Iceland","Production",0,0,0,0
"Almonds","Iceland","Production",0,0,0,0
"Anise_badian_fennel_coriander","Iceland","Production",0,0,0,0
"Apples","Iceland","Production",0,0,0,0
"Apricots","Iceland","Production",0,0,0,0
"Areca_nuts","Iceland","Production",0,0,0,0
"Artichokes","Iceland","Production",0,0,0,0
"Asparagus","Iceland","Production",0,0,0,0
"Avocados","Iceland","Production",0,0,0,0
"Bambara_beans","Iceland","Production",0,0,0,0
"Bananas & plantains","Iceland","Production",0,0,0,0
"Barley","Iceland","Production",0,0,0,0
"Beans","Iceland","Production",0,0,0,0
"Beet_sugar","Iceland","Production",0,0,0,0
"Berries_nes","Iceland","Production",34,35,34,34.3333333333333
"Blueberries","Iceland","Production",0,0,0,0
"Brazil_nuts","Iceland","Production",0,0,0,0
"Buckwheat","Iceland","Production",0,0,0,0
"Cabbages","Iceland","Production",797,697,739,744.333333333333
"Carob","Iceland","Production",0,0,0,0
"Carrots & turnips","Iceland","Production",720,612,755,695.666666666667
"Cashew","Iceland","Production",0,0,0,0
"Cassava","Iceland","Production",0,0,0,0
"Castor_oil","Iceland","Production",0,0,0,0
"Cereals_nes","Iceland","Production",0,0,0,0
"Cherries","Iceland","Production",0,0,0,0
"Chestnut","Iceland","Production",0,0,0,0
"Chickpeas","Iceland","Production",0,0,0,0
"Chicory_roots","Iceland","Production",0,0,0,0
"Chillies & peppers","Iceland","Production",0,0,0,0
"Cinnamon","Iceland","Production",0,0,0,0
"Clover","Iceland","Production",0,0,0,0
"Cloves","Iceland","Production",0,0,0,0
"Cocoa beans","Iceland","Production",0,0,0,0
"Coconuts","Iceland","Production",0,0,0,0
"Coffee","Iceland","Production",0,0,0,0
"Cottonseed oil","Iceland","Production",0,0,0,0
"Cowpeas","Iceland","Production",0,0,0,0
"Cranberries","Iceland","Production",0,0,0,0
"Cucumbers","Iceland","Production",1452,1458,1582,1497.33333333333
"Currants","Iceland","Production",0,0,0,0
"Dates","Iceland","Production",0,0,0,0
"Eggplants","Iceland","Production",0,0,0,0
"Faba_beans","Iceland","Production",0,0,0,0
"Figs","Iceland","Production",0,0,0,0
"Fonio","Iceland","Production",0,0,0,0
"Fruit_citrus_nes","Iceland","Production",0,0,0,0
"Fruit_fresh_nes","Iceland","Production",0,0,0,0
"Fruit_pome_nes","Iceland","Production",0,0,0,0
"Fruit_stone_nes","Iceland","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Iceland","Production",0,0,0,0
"Garlic","Iceland","Production",0,0,0,0
"Ginger","Iceland","Production",0,0,0,0
"Gooseberries","Iceland","Production",0,0,0,0
"Grain_mixed","Iceland","Production",0,0,0,0
"Grapefruit","Iceland","Production",0,0,0,0
"Grapes","Iceland","Production",0,0,0,0
"Groundnut","Iceland","Production",0,0,0,0
"Hazelnuts","Iceland","Production",0,0,0,0
"Hempseed","Iceland","Production",0,0,0,0
"Hops","Iceland","Production",0,0,0,0
"Kiwi","Iceland","Production",0,0,0,0
"Kola_nuts","Iceland","Production",0,0,0,0
"Leeks","Iceland","Production",0,0,0,0
"Lemons & limes","Iceland","Production",0,0,0,0
"Lentils","Iceland","Production",0,0,0,0
"Lettuce","Iceland","Production",0,0,0,0
"Linseed","Iceland","Production",0,0,0,0
"Lupins","Iceland","Production",0,0,0,0
"Maize","Iceland","Production",0,0,0,0
"Mangoes_mangosteens_guavas","Iceland","Production",0,0,0,0
"Mate","Iceland","Production",0,0,0,0
"Melons","Iceland","Production",0,0,0,0
"Millets","Iceland","Production",0,0,0,0
"Mustard_seed","Iceland","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Iceland","Production",0,0,0,0
"Nuts_nes","Iceland","Production",0,0,0,0
"Oats","Iceland","Production",0,0,0,0
"Oilseeds_nes","Iceland","Production",0,0,0,0
"Okra","Iceland","Production",0,0,0,0
"Olives","Iceland","Production",0,0,0,0
"Onions","Iceland","Production",0,0,0,0
"Oranges","Iceland","Production",0,0,0,0
"Palm oil","Iceland","Production",0,0,0,0
"Papayas","Iceland","Production",0,0,0,0
"Peaches & nectarines","Iceland","Production",0,0,0,0
"Pears","Iceland","Production",0,0,0,0
"Peas","Iceland","Production",0,0,0,0
"Pepper","Iceland","Production",0,0,0,0
"Peppermint","Iceland","Production",0,0,0,0
"Persimmons","Iceland","Production",0,0,0,0
"Pigeonpeas","Iceland","Production",0,0,0,0
"Pineapples","Iceland","Production",0,0,0,0
"Pistachios","Iceland","Production",0,0,0,0
"Plums","Iceland","Production",0,0,0,0
"Poppy","Iceland","Production",0,0,0,0
"Potatoes","Iceland","Production",9500,12460,7222,9727.33333333333
"Pulses_nes","Iceland","Production",0,0,0,0
"Pumpkins & gourds","Iceland","Production",0,0,0,0
"Quinces","Iceland","Production",0,0,0,0
"Quinoa","Iceland","Production",0,0,0,0
"Rapeseed","Iceland","Production",0,0,0,0
"Raspberries","Iceland","Production",0,0,0,0
"Rice","Iceland","Production",0,0,0,0
"Roots_tubers_nes","Iceland","Production",0,0,0,0
"Rye","Iceland","Production",0,0,0,0
"Safflower_seed","Iceland","Production",0,0,0,0
"Sesame","Iceland","Production",0,0,0,0
"Sheanuts","Iceland","Production",0,0,0,0
"Sorghum","Iceland","Production",0,0,0,0
"Soybean","Iceland","Production",0,0,0,0
"Spices_nes","Iceland","Production",0,0,0,0
"Spinach","Iceland","Production",0,0,0,0
"Strawberries","Iceland","Production",0,0,0,0
"Sugarcane","Iceland","Production",0,0,0,0
"Sunflower","Iceland","Production",0,0,0,0
"Sweet potatoes","Iceland","Production",0,0,0,0
"Tangerines_mandarins","Iceland","Production",0,0,0,0
"Taro","Iceland","Production",0,0,0,0
"Tea","Iceland","Production",0,0,0,0
"Tea_nes","Iceland","Production",0,0,0,0
"Tomatoes","Iceland","Production",1481,1653,1605,1579.66666666667
"Triticale","Iceland","Production",0,0,0,0
"Vanilla","Iceland","Production",0,0,0,0
"Vegetables_fresh_nes","Iceland","Production",0,0,0,0
"Vegetables_leguminous_nes","Iceland","Production",0,0,0,0
"Vetches","Iceland","Production",0,0,0,0
"Walnuts","Iceland","Production",0,0,0,0
"Watermelons","Iceland","Production",0,0,0,0
"Wheat","Iceland","Production",0,0,0,0
"Yams","Iceland","Production",0,0,0,0
"Yautia","Iceland","Production",0,0,0,0
"Alfalfa","India","Production",0,0,0,0
"Almonds","India","Production",0,0,0,0
"Anise_badian_fennel_coriander","India","Production",392379,419600,537277,449752
"Apples","India","Production",1985000,1777200,2891000,2217733.33333333
"Apricots","India","Production",15425,16803,16739,16322.3333333333
"Areca_nuts","India","Production",481300,478000,478000,479100
"Artichokes","India","Production",0,0,0,0
"Asparagus","India","Production",0,0,0,0
"Avocados","India","Production",0,0,0,0
"Bambara_beans","India","Production",0,0,0,0
"Bananas & plantains","India","Production",26469500,29780000,28455100,28234866.6666667
"Barley","India","Production",1689100,1354700,1662900,1568900
"Beans","India","Production",2959328,5476388,4947869,4461195
"Beet_sugar","India","Production",0,0,0,0
"Berries_nes","India","Production",2160,2353,2344,2285.66666666667
"Blueberries","India","Production",0,0,0,0
"Brazil_nuts","India","Production",0,0,0,0
"Buckwheat","India","Production",0,0,0,0
"Cabbages","India","Production",13401500,13850400,14694000,13981966.6666667
"Carob","India","Production",0,0,0,0
"Carrots & turnips","India","Production",441105,488655,514889,481549.666666667
"Cashew","India","Production",695000,613000,674600,660866.666666667
"Cassava","India","Production",9623000,8059800,8076000,8586266.66666667
"Castor_oil","India","Production",1009000,1350000,2295000,1551333.33333333
"Cereals_nes","India","Production",0,0,0,0
"Cherries","India","Production",12340,13443,13392,13058.3333333333
"Chestnut","India","Production",0,0,0,0
"Chickpeas","India","Production",7060000,7480000,8220000,7586666.66666667
"Chicory_roots","India","Production",0,0,0,0
"Chillies & peppers","India","Production",1259392,1285937,1342195,1295841.33333333
"Cinnamon","India","Production",0,0,0,0
"Clover","India","Production",0,0,0,0
"Cloves","India","Production",0,0,0,0
"Cocoa beans","India","Production",11820,12900,14400,13040
"Coconuts","India","Production",10824300,10840000,10280000,10648100
"Coffee","India","Production",262300,289600,302000,284633.333333333
"Cottonseed oil","India","Production",21055400,29303800,31643800,27334333.3333333
"Cowpeas","India","Production",0,0,0,0
"Cranberries","India","Production",0,0,0,0
"Cucumbers","India","Production",137920,152787,160990,150565.666666667
"Currants","India","Production",0,0,0,0
"Dates","India","Production",0,0,0,0
"Eggplants","India","Production",10377600,10563000,11896000,10945533.3333333
"Faba_beans","India","Production",0,0,0,0
"Figs","India","Production",16691,18182,18113,17662
"Fonio","India","Production",0,0,0,0
"Fruit_citrus_nes","India","Production",634200,781800,589000,668333.333333333
"Fruit_fresh_nes","India","Production",7234000,7201000,7583000,7339333.33333333
"Fruit_pome_nes","India","Production",0,0,0,0
"Fruit_stone_nes","India","Production",2160,2353,2344,2285.66666666667
"Fruit_tropical_fresh_nes","India","Production",4001000,4401600,4383000,4261866.66666667
"Garlic","India","Production",831100,833970,1057800,907623.333333333
"Ginger","India","Production",380100,385330,702000,489143.333333333
"Gooseberries","India","Production",0,0,0,0
"Grain_mixed","India","Production",0,0,0,0
