"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Artichokes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Asparagus","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Avocados","Rwanda","Gross Production Value (current million US$)",40.81,35.45,40.68,38.98
"Bambara_beans","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Bananas & plantains","Rwanda","Gross Production Value (current million US$)",568.07,523.11,674.34,588.506666666667
"Barley","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Beans","Rwanda","Gross Production Value (current million US$)",158.74,158.72,167.52,161.66
"Beet_sugar","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Berries_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Blueberries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Brazil_nuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Buckwheat","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cabbages","Rwanda","Gross Production Value (current million US$)",15.57,18.04,17.32,16.9766666666667
"Carob","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Rwanda","Gross Production Value (current million US$)",7.82,8.78,7.53,8.04333333333333
"Cashew","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cassava","Rwanda","Gross Production Value (current million US$)",647.17,742.33,685.62,691.706666666667
"Castor_oil","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cereals_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cherries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Chestnut","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Chickpeas","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Chicory_roots","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Chillies & peppers","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cinnamon","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Clover","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cloves","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cocoa beans","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Coconuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Coffee","Rwanda","Gross Production Value (current million US$)",27.28,26.51,31.12,28.3033333333333
"Cottonseed oil","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cowpeas","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cranberries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Cucumbers","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Currants","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Dates","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Eggplants","Rwanda","Gross Production Value (current million US$)",18.41,19.12,24.84,20.79
"Faba_beans","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Figs","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Fonio","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Fruit_citrus_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Fruit_fresh_nes","Rwanda","Gross Production Value (current million US$)",22.84,21.05,27.14,23.6766666666667
"Fruit_pome_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Fruit_stone_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Fruit_tropical_fresh_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Garlic","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Ginger","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Gooseberries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Grain_mixed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Grapefruit","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Grapes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Groundnut","Rwanda","Gross Production Value (current million US$)",18.56,18.36,20.64,19.1866666666667
"Hazelnuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Hempseed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Hops","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Rwanda","Gross Production Value (current million US$)",6.57,6.84,7.85,7.08666666666667
"Lentils","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Lettuce","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Lupins","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Maize","Rwanda","Gross Production Value (current million US$)",117.58,135.55,197.59,150.24
"Mangoes_mangosteens_guavas","Rwanda","Gross Production Value (current million US$)",15.39,15.83,18.16,16.46
"Mate","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Melons","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Millets","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Mustard_seed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Nuts_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Oats","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Oilseeds_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Okra","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Olives","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Onions","Rwanda","Gross Production Value (current million US$)",6.08,7.56,6.58,6.74
"Oranges","Rwanda","Gross Production Value (current million US$)",4.19,4.2,4.82,4.40333333333333
"Palm oil","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Papayas","Rwanda","Gross Production Value (current million US$)",3.22,2.8,3.21,3.07666666666667
"Peaches & nectarines","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Pears","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Peas","Rwanda","Gross Production Value (current million US$)",27.39,35.63,45.76,36.26
"Pepper","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Peppermint","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Persimmons","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Pigeonpeas","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Pineapples","Rwanda","Gross Production Value (current million US$)",26.36,25.96,29.79,27.37
"Pistachios","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Plums","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Poppy","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Potatoes","Rwanda","Gross Production Value (current million US$)",309.43,402.26,486,399.23
"Pulses_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Pumpkins & gourds","Rwanda","Gross Production Value (current million US$)",62.64,76.69,89.03,76.12
"Quinces","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Rice","Rwanda","Gross Production Value (current million US$)",88.88,65.86,75.71,76.8166666666667
"Roots_tubers_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Rye","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Safflower_seed","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Sesame","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Sheanuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Sorghum","Rwanda","Gross Production Value (current million US$)",76.27,62.71,60.17,66.3833333333333
"Soybean","Rwanda","Gross Production Value (current million US$)",34.51,33.6,23.72,30.61
"Spices_nes","Rwanda","Gross Production Value (current million US$)",0.03,0.02,0.02,0.0233333333333333
"Spinach","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Strawberries","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Sugarcane","Rwanda","Gross Production Value (current million US$)",4.56,4.89,4.86,4.77
"Sunflower","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Sweet potatoes","Rwanda","Gross Production Value (current million US$)",131.47,124.12,150.29,135.293333333333
"Tangerines_mandarins","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Taro","Rwanda","Gross Production Value (current million US$)",42,53.48,53.61,49.6966666666667
"Tea","Rwanda","Gross Production Value (current million US$)",3.11,3.44,3.86,3.47
"Tea_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Tomatoes","Rwanda","Gross Production Value (current million US$)",64.65,61.31,60.53,62.1633333333333
"Triticale","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Vanilla","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_fresh_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_leguminous_nes","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Vetches","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Walnuts","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Watermelons","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Wheat","Rwanda","Gross Production Value (current million US$)",40.09,44.78,54.54,46.47
"Yams","Rwanda","Gross Production Value (current million US$)",5.33,6.79,6.13,6.08333333333333
"Yautia","Rwanda","Gross Production Value (current million US$)",0,0,0,0
"Alfalfa","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Almonds","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Anise_badian_fennel_coriander","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Apples","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Apricots","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Areca_nuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Artichokes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Asparagus","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Avocados","Saint Lucia","Gross Production Value (current million US$)",0.24,0.3,0.31,0.283333333333333
"Bambara_beans","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Bananas & plantains","Saint Lucia","Gross Production Value (current million US$)",38.3,21.43,24.03,27.92
"Barley","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Beans","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Beet_sugar","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Berries_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Blueberries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Brazil_nuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Buckwheat","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cabbages","Saint Lucia","Gross Production Value (current million US$)",0.42,0.54,0.62,0.526666666666667
"Carob","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Saint Lucia","Gross Production Value (current million US$)",0.04,0.03,0.03,0.0333333333333333
"Cashew","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cassava","Saint Lucia","Gross Production Value (current million US$)",1.5,1.92,2.13,1.85
"Castor_oil","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cereals_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cherries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Chestnut","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Chickpeas","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Chicory_roots","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Chillies & peppers","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cinnamon","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Clover","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cloves","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cocoa beans","Saint Lucia","Gross Production Value (current million US$)",0.27,0.29,0.32,0.293333333333333
"Coconuts","Saint Lucia","Gross Production Value (current million US$)",3.62,4.15,4.52,4.09666666666667
"Coffee","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cottonseed oil","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cowpeas","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cranberries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Cucumbers","Saint Lucia","Gross Production Value (current million US$)",0.79,0.64,0.69,0.706666666666667
"Currants","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Dates","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Eggplants","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Faba_beans","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Figs","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Fonio","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Fruit_citrus_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Fruit_fresh_nes","Saint Lucia","Gross Production Value (current million US$)",2.5,3.05,3.86,3.13666666666667
"Fruit_pome_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Fruit_stone_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Fruit_tropical_fresh_nes","Saint Lucia","Gross Production Value (current million US$)",3.36,3.73,4.01,3.7
"Garlic","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Ginger","Saint Lucia","Gross Production Value (current million US$)",0.02,0.03,0.04,0.03
"Gooseberries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Grain_mixed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Grapefruit","Saint Lucia","Gross Production Value (current million US$)",0.64,0.75,0.62,0.67
"Grapes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Groundnut","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Hazelnuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Hempseed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Hops","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Saint Lucia","Gross Production Value (current million US$)",0.4,0.36,0.46,0.406666666666667
"Lentils","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Lettuce","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Lupins","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Maize","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Mangoes_mangosteens_guavas","Saint Lucia","Gross Production Value (current million US$)",0.28,0.21,0.2,0.23
"Mate","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Melons","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Millets","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Mustard_seed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Saint Lucia","Gross Production Value (current million US$)",0.38,0.38,0.44,0.4
"Nuts_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Oats","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Oilseeds_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Okra","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Olives","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Onions","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Oranges","Saint Lucia","Gross Production Value (current million US$)",0.57,0.48,0.4,0.483333333333333
"Palm oil","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Papayas","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Peaches & nectarines","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pears","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Peas","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pepper","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Peppermint","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Persimmons","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pigeonpeas","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pineapples","Saint Lucia","Gross Production Value (current million US$)",0.13,0.17,0.22,0.173333333333333
"Pistachios","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Plums","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Poppy","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Potatoes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pulses_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Pumpkins & gourds","Saint Lucia","Gross Production Value (current million US$)",0.47,0.41,0.45,0.443333333333333
"Quinces","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Quinoa","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Rapeseed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Raspberries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Rice","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Roots_tubers_nes","Saint Lucia","Gross Production Value (current million US$)",2.27,2.57,3.09,2.64333333333333
"Rye","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Safflower_seed","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sesame","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sheanuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sorghum","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Soybean","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Spices_nes","Saint Lucia","Gross Production Value (current million US$)",0.1,0.08,0.07,0.0833333333333333
"Spinach","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Strawberries","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sugarcane","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sunflower","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Sweet potatoes","Saint Lucia","Gross Production Value (current million US$)",0.59,0.54,0.46,0.53
"Tangerines_mandarins","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Taro","Saint Lucia","Gross Production Value (current million US$)",0.86,0.88,0.86,0.866666666666667
"Tea","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Tea_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Tomatoes","Saint Lucia","Gross Production Value (current million US$)",0.74,0.57,0.69,0.666666666666667
"Triticale","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Vanilla","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Vegetables_fresh_nes","Saint Lucia","Gross Production Value (current million US$)",3.06,2.99,2.74,2.93
"Vegetables_leguminous_nes","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Vetches","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Walnuts","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Watermelons","Saint Lucia","Gross Production Value (current million US$)",0.31,0.26,0.28,0.283333333333333
"Wheat","Saint Lucia","Gross Production Value (current million US$)",0,0,0,0
"Yams","Saint Lucia","Gross Production Value (current million US$)",1.03,1.18,1.11,1.10666666666667
"Yautia","Saint Lucia","Gross Production Value (current million US$)",0.13,0.1,0.09,0.106666666666667
"Alfalfa","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Almonds","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Anise_badian_fennel_coriander","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Apples","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Apricots","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Areca_nuts","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Artichokes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Asparagus","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Avocados","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Bambara_beans","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Bananas & plantains","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",26.24,25.33,35.22,28.93
"Barley","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Beans","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Beet_sugar","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Berries_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Blueberries","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Brazil_nuts","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Buckwheat","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cabbages","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Carob","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Carrots & turnips","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",1.54,1.88,1.64,1.68666666666667
"Cashew","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cassava","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0.43,0.34,0.04,0.27
"Castor_oil","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cereals_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cherries","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Chestnut","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Chickpeas","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Chicory_roots","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Chillies & peppers","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0.53,0.52,0.72,0.59
"Cinnamon","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Clover","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cloves","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cocoa beans","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0.22,0.26,0.23,0.236666666666667
"Coconuts","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Coffee","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cottonseed oil","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cowpeas","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cranberries","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Cucumbers","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Currants","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Dates","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Eggplants","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Faba_beans","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Figs","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fonio","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fruit_citrus_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fruit_fresh_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fruit_pome_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fruit_stone_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Fruit_tropical_fresh_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Garlic","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Ginger","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Gooseberries","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Grain_mixed","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Grapefruit","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Grapes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Groundnut","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",1.42,1.17,1.09,1.22666666666667
"Hazelnuts","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Hempseed","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Hops","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Lemons & limes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0.82,0.52,0.78,0.706666666666667
"Lentils","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Lettuce","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Linseed","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Lupins","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Maize","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",1.07,0.73,0.63,0.81
"Mangoes_mangosteens_guavas","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Mate","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Melons","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Millets","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Mustard_seed","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Nutmeg_mace_cardamoms","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0.3,2.01,1.22,1.17666666666667
"Nuts_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Oats","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Oilseeds_nes","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Okra","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Olives","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Onions","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Oranges","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Palm oil","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
"Papayas","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",0,0,0,0
