"Country","Region_crops","HA_value","PV_value","PQ_value","HA_percentage","PV_percentage","PQ_percentage"
"Mexico","America_South_tropical",739759.67,2343.07,7287095.67,0.0463430823480788,0.0867581024574063,0.0456783590730899
"Mexico","Asia_Central",1655965.67,3110.09,36382333,0.103739844874757,0.115158961051849,0.228058659574415
"Mexico","Asia_East",924309,2821.5,10357711.12,0.0579043841387979,0.104473185215795,0.0649261748631188
"Mexico","Asia_South",1582781.33,7992.54,58539973,0.0991551290099278,0.295944041029469,0.366951392971486
"Mexico","Asia_Southeast",1264698.67,7218.01,56818025.67,0.0792284805270821,0.267265105659918,0.356157555205845
"Mexico","Asia_West",1842637,4063.93,36964380.79,0.115434081758765,0.150477303418049,0.231707162236288
"Mexico","Europe_Eastern_north",161326,600.97,1137706,0.0101064499810947,0.0222524366893979,0.0071315851391325
"Mexico","Europe_Eastern_south",336060.67,1352.43,2575799.67,0.0210529012804395,0.0500771468656378,0.0161461174046321
"Mexico","Europe_Western_north",161326,600.97,1137706,0.0101064499810947,0.0222524366893979,0.0071315851391325
"Mexico","Europe_Western_south",179844.67,922.18,2286756.67,0.0112665730367175,0.0341460506618116,0.0143342830964978
"Mexico","Mediterranean_SouthandEast",1184646,2614.33,6353581.45,0.074213490350619,0.0968021911413108,0.0398267276863161
"Mexico","Not_Specified",320435,836.66,2170900.33,0.0200740134863078,0.0309794560136972,0.013608050350412
"Mexico","Pacific_Region_tropical",189679.33,432.94,1721846.67,0.011882676450743,0.0160307002684126,0.0107932067894841
"Mongolia","Africa_Central",0,0,0,0,0,0
"Mongolia","Africa_East",0,0,0,0,0,0
"Mongolia","Africa_Southern",0,0,0,0,0,0
"Mongolia","Africa_West",0,0,0,0,0,0
"Mongolia","America_Caribbean",0,0,0,0,0,0
"Mongolia","America_Central_and_Mexico",413.33,0,4376.67,0.00136700831125707,0,0.00650176238974377
"Mongolia","America_North",0,0,0,0,0,0
"Mongolia","America_South_andean",14238.33,98.65,173602,0.0470904977824521,0.350930240830991,0.25789446185897
"Mongolia","America_South_temperate",0,0,0,0,0,0
"Mongolia","America_South_tropical",0,0,0,0,0,0
"Mongolia","Asia_Central",270089,161.06,424084.33,0.893266658067674,0.572942976059194,0.629998502714093
"Mongolia","Asia_East",1543.33,20.27,22862.67,0.0051042627852137,0.0721070043755114,0.0339636408354122
"Mongolia","Asia_South",360,6.99,3600.33,0.00119062974391539,0.0248657109316638,0.00534847045463017
"Mongolia","Asia_Southeast",360,6.99,3600.33,0.00119062974391539,0.0248657109316638,0.00534847045463017
"Mongolia","Asia_West",270089,161.06,424084.33,0.893266658067674,0.572942976059194,0.629998502714093
"Mongolia","Europe_Eastern_north",3084.67,1.14,3844,0.0102019440337874,0.00405535199743872,0.00571045443823159
"Mongolia","Europe_Eastern_south",9388,29.8,51291,0.0310489778774379,0.106008324143574,0.0761953482287556
"Mongolia","Europe_Western_north",3084.67,1.14,3844,0.0102019440337874,0.00405535199743872,0.00571045443823159
"Mongolia","Europe_Western_south",9388,29.8,51291,0.0310489778774379,0.106008324143574,0.0761953482287556
"Mongolia","Mediterranean_SouthandEast",276103,169.6,444178.67,0.913156789400749,0.603322542776849,0.659849650746438
"Mongolia","Not_Specified",7629.67,0,38492.33,0.0252336445507192,0,0.0571822832170591
"Mongolia","Pacific_Region_tropical",0,0,0,0,0,0
"Montenegro","Africa_Central",0,NA,0,0,NA,0
"Montenegro","Africa_East",3055.67,NA,3470.33,0.0624889952479921,NA,0.0072939906826133
"Montenegro","Africa_Southern",1450,NA,42663.33,0.0296527580234739,NA,0.0896704150640592
"Montenegro","Africa_West",0,NA,0,0,NA,0
"Montenegro","America_Caribbean",819.67,NA,18024,0.0167623973580006,NA,0.0378831085410961
"Montenegro","America_Central_and_Mexico",5038.67,NA,35045.67,0.103041698117336,NA,0.0736595051323478
"Montenegro","America_North",9693.33,NA,37918,0.198230323401159,NA,0.0796966106114782
"Montenegro","America_South_andean",12766.33,NA,187402.67,0.261073720232977,NA,0.393885690662518
"Montenegro","America_South_temperate",0,NA,0,0,NA,0
"Montenegro","America_South_tropical",819.67,NA,18024,0.0167623973580006,NA,0.0378831085410961
"Montenegro","Asia_Central",10908.33,NA,91231,0.223077289607036,NA,0.191750658861115
"Montenegro","Asia_East",18365.67,NA,123697.33,0.375581219619982,NA,0.259988869209598
"Montenegro","Asia_South",2698,NA,21479,0.0551745801016088,NA,0.0451448784040282
"Montenegro","Asia_Southeast",2825,NA,12518,0.0577717527009061,NA,0.0263105166842788
"Montenegro","Asia_West",24103,NA,137379.67,0.492910639061926,NA,0.288746612846758
"Montenegro","Europe_Eastern_north",3397,NA,24707,0.0694692544867179,NA,0.0519295363251699
"Montenegro","Europe_Eastern_south",12068,NA,96112.67,0.246792747467092,NA,0.202011024732832
"Montenegro","Europe_Western_north",3397,NA,24707,0.0694692544867179,NA,0.0519295363251699
"Montenegro","Europe_Western_south",9514.67,NA,84822.33,0.194576694609108,NA,0.178280821909603
"Montenegro","Mediterranean_SouthandEast",18419.33,NA,119773.67,0.376678576168631,NA,0.251742062859267
"Montenegro","Not_Specified",440,NA,1500,0.0089980782967783,NA,0.00315272208231493
"Montenegro","Pacific_Region_tropical",0,NA,0,0,NA,0
"Morocco","Africa_Central",16206.67,16.6,47668.33,0.0021911587807836,0.00199651691987954,0.00193158424199021
"Morocco","Africa_East",903630.67,1110.61,2256203.33,0.122171814268809,0.133575400987193,0.0914243649600024
"Morocco","Africa_Southern",63910.33,735.63,1632764,0.00864074364211018,0.0884757675765652,0.0661617726756716
"Morocco","Africa_West",43241.67,431.59,797472,0.00584631913380398,0.0519082371958318,0.0323146279432993
"Morocco","America_Caribbean",6910,85.41,214212.67,0.00093423924687889,0.010272440369091,0.00868018279236232
"Morocco","America_Central_and_Mexico",247259.67,444.84,1015404.33,0.0334297666981654,0.0535018425686273,0.0411455363147109
"Morocco","America_North",103416.67,522.89,831560.67,0.013982042242478,0.0628890802551693,0.0336959462693746
"Morocco","America_South_andean",92488.67,933.76,3114307,0.012504565181712,0.11230527946426,0.12619586895366
"Morocco","America_South_temperate",2921.67,218.07,202112,0.000395012848108343,0.0262277376336223,0.00818984752176392
"Morocco","America_South_tropical",37203.67,217.77,496308,0.00502997520143716,0.0261916560025401,0.0201110614106615
"Morocco","Asia_Central",5305244,3615.15,10753923.67,0.717274552687229,0.434801695355573,0.435763314983711
"Morocco","Asia_East",259189.67,2196.58,3535668.67,0.0350427152097812,0.264187297341505,0.143270005218779
"Morocco","Asia_South",300487.67,886.25,2220923.67,0.0406262481211567,0.106591151821882,0.0899947861323243
"Morocco","Asia_Southeast",91519,861.4,2025111.67,0.0123734647807683,0.103602390047243,0.0820602230042981
"Morocco","Asia_West",6614199.67,4592.5,13153549.33,0.894246732041592,0.55234963581607,0.532999343842523
"Morocco","Europe_Eastern_north",114757.67,612.07,3320906.33,0.0155153573363786,0.0736149464548595,0.13456754906567
"Morocco","Europe_Eastern_south",1026225.33,1618.32,5361233,0.138746740872249,0.194638750709605,0.21724430414151
"Morocco","Europe_Western_north",114757.67,612.07,3320906.33,0.0155153573363786,0.0736149464548595,0.13456754906567
"Morocco","Europe_Western_south",1056805.67,1548.56,5343549.33,0.142881234911453,0.186248568761967,0.216527738272462
"Morocco","Mediterranean_SouthandEast",6263261.67,3713.1,14056766.33,0.846799546394533,0.446582347903898,0.569598900074043
"Morocco","Not_Specified",75835.67,80.83,606114.33,0.0102530621168388,0.00972159413457005,0.0245605602015521
"Morocco","Pacific_Region_tropical",24059,414.99,743970.33,0.00325280203193332,0.0499117202759523,0.0301466689925209
"Mozambique","Africa_Central",1080977,172.03,682526.67,0.159087566622261,0.0340453912162376,0.0392159673746657
"Mozambique","Africa_East",1556902.67,206.35,825534.67,0.229129627400029,0.0408374497324341,0.0474327848395659
"Mozambique","Africa_Southern",1215023.33,121.24,696385,0.178815187519232,0.0239938570659574,0.0400122261012988
"Mozambique","Africa_West",1191517.67,172.03,732293.67,0.175355855589644,0.0340453912162376,0.0420754322631732
"Mozambique","America_Caribbean",239666.67,30.58,199961.33,0.0352717840719649,0.0060518982932776,0.0114891876583735
"Mozambique","America_Central_and_Mexico",3981885.67,3801.47,11796558.33,0.586014782745934,0.752325369684304,0.67779541362482
"Mozambique","America_North",40029.33,6.32,17555.67,0.00589112321836586,0.00125075203445109,0.00100869696705097
"Mozambique","America_South_andean",667912,315.49,519490,0.098296721204806,0.0624366707830658,0.02984836166397
"Mozambique","America_South_temperate",0,0,0,0,0,0
"Mozambique","America_South_tropical",2082006,3421.47,9925456.67,0.306409172658574,0.677121924574903,0.570287436459264
"Mozambique","Asia_Central",38103.33,98.18,88990,0.00560767347492592,0.0194301953706342,0.00511310266699395
"Mozambique","Asia_East",352711.67,129.64,359115,0.0519086357060085,0.025656249010481,0.0206336876531917
"Mozambique","Asia_South",855527.33,454.57,3835220.33,0.125908100827807,0.0899611316931066,0.22036043710341
"Mozambique","Asia_Southeast",515362,367.54,3713624,0.0758459120865492,0.0727375637250245,0.213373870981152
"Mozambique","Asia_West",379612,183.29,218246,0.0558675617895753,0.0362737880371109,0.0125397708131336
"Mozambique","Europe_Eastern_north",0,0,0,0,0,0
"Mozambique","Europe_Eastern_south",0,0,0,0,0,0
"Mozambique","Europe_Western_north",0,0,0,0,0,0
"Mozambique","Europe_Western_south",0,0,0,0,0,0
"Mozambique","Mediterranean_SouthandEast",196278.67,26.74,76740,0.0288863648256658,0.00529194769006681,0.00440925383374666
"Mozambique","Not_Specified",521751.33,47.66,598851.33,0.0767862308556318,0.00943209524714227,0.0344082293803335
"Mozambique","Pacific_Region_tropical",82195,61.9,271323.33,0.0120966519532948,0.0122502454007156,0.0155894374900627
"Myanmar","Africa_Central",8282617.33,NA,31848647,0.464002721912052,NA,0.52379006714024
"Myanmar","Africa_East",2580291.33,NA,2200421,0.144551191096265,NA,0.0361886224971125
"Myanmar","Africa_Southern",919805.33,NA,1257717,0.0515286605362478,NA,0.020684698846812
"Myanmar","Africa_West",8484284,NA,32030313.67,0.47530034439909,NA,0.526777798370281
"Myanmar","America_Caribbean",456347.67,NA,785719.33,0.0255651749418952,NA,0.0129221181864989
"Myanmar","America_Central_and_Mexico",3610016.67,NA,6363415.33,0.202237709927845,NA,0.104654170801728
"Myanmar","America_North",769067.33,NA,683868,0.043084126700036,NA,0.0112470481284515
"Myanmar","America_South_andean",2751736.33,NA,4118489.33,0.154155757320769,NA,0.0677336089874418
"Myanmar","America_South_temperate",0,NA,0,0,NA,0
"Myanmar","America_South_tropical",1374497.33,NA,2798577.67,0.0770010827460077,NA,0.0460260426656893
"Myanmar","Asia_Central",198902.33,NA,1475032,0.0111427606561475,NA,0.0242587105918189
"Myanmar","Asia_East",8319818,NA,31882479.67,0.466086750601199,NA,0.524346486899322
"Myanmar","Asia_South",11026273,NA,44744580.67,0.617705790416538,NA,0.73587951517379
"Myanmar","Asia_Southeast",8482273.33,NA,42633803.33,0.475187704116955,NA,0.701165192627005
"Myanmar","Asia_West",2142483.67,NA,2653266,0.120024651015976,NA,0.0436362140056033
"Myanmar","Europe_Eastern_north",0,NA,0,0,NA,0
"Myanmar","Europe_Eastern_south",150955.33,NA,147797,0.0084567089383003,NA,0.00243070296057242
"Myanmar","Europe_Western_north",0,NA,0,0,NA,0
"Myanmar","Europe_Western_south",150955.33,NA,147797,0.0084567089383003,NA,0.00243070296057242
"Myanmar","Mediterranean_SouthandEast",572857,NA,768382,0.0320921752962807,NA,0.0126369845277682
"Myanmar","Not_Specified",626573,NA,4796050.33,0.0351014137069399,NA,0.0788769307643954
"Myanmar","Pacific_Region_tropical",44665,NA,422822.67,0.00250218991756822,NA,0.00695383746467207
"Namibia","Africa_Central",19471.33,2.1,4856.33,0.0512630961748205,0.0196776611694153,0.00833377564896541
"Namibia","Africa_East",273763.67,21.73,49782.33,0.720750628969969,0.203616941529235,0.0854296906311474
"Namibia","Africa_Southern",274041,21.73,53687.67,0.721480768845477,0.203616941529235,0.0921315060746882
"Namibia","Africa_West",273763.67,21.73,49782.33,0.720750628969969,0.203616941529235,0.0854296906311474
"Namibia","America_Caribbean",76,0,780.33,0.000200088813105543,0,0.00133909663308654
"Namibia","America_Central_and_Mexico",31545.67,27.17,59735,0.0830517851173572,0.254591454272864,0.102509114576429
"Namibia","America_North",5624.33,51.1,21354,0.0148074409764987,0.478823088455772,0.0366448419296068
"Namibia","America_South_andean",2310,0,20792,0.00608164681939218,0,0.0356804136649051
"Namibia","America_South_temperate",0,0,0,0,0,0
"Namibia","America_South_tropical",840,0.31,1249,0.00221150793432443,0.0029047976011994,0.00214336459539566
"Namibia","Asia_Central",3092,6.4,35145.33,0.00814045539634658,0.0599700149925038,0.0603116541357061
"Namibia","Asia_East",260142.33,70.6,73341,0.684889079581719,0.661544227886057,0.125857888543565
"Namibia","Asia_South",254445.33,19.63,45399.67,0.669890316841425,0.18393928035982,0.0779087632671308
"Namibia","Asia_Southeast",254307.67,19.63,45056,0.66952789281495,0.18393928035982,0.0773190033708141
"Namibia","Asia_West",8755,57.37,57148,0.0230497047202504,0.537574962518741,0.098069655642651
"Namibia","Europe_Eastern_north",0,0,0,0,0,0
"Namibia","Europe_Eastern_south",238,0,7916.33,0.000626593914725254,0,0.0135849331044584
"Namibia","Europe_Western_north",0,0,0,0,0,0
"Namibia","Europe_Western_south",238,0,7916.33,0.000626593914725254,0,0.0135849331044584
"Namibia","Mediterranean_SouthandEast",7837.67,57.37,43176,0.0206346064185911,0.537574962518741,0.074092802058289
"Namibia","Not_Specified",62038.67,0,384202,0.163332155880875,0,0.659315423763173
"Namibia","Pacific_Region_tropical",47.33,0,492.33,0.000124607941109018,0,0.000844870049040148
"Nepal","Africa_Central",1512879.33,1089.46,4336257,0.309520305039589,0.220292304954787,0.232503321541513
"Nepal","Africa_East",269823.67,64.38,298789.3,0.0552032822375208,0.0130178424109093,0.0160206151736541
"Nepal","Africa_Southern",268179.33,63.91,298463.63,0.0548668663659465,0.0129228069040263,0.0160031532573686
"Nepal","Africa_West",1780940,1153.37,4634556,0.364362894730808,0.233215111858814,0.248497647595645
"Nepal","America_Caribbean",30401.33,27.95,43959.96,0.00621981459367894,0.00565157961144632,0.00235706433332527
"Nepal","America_Central_and_Mexico",967484.33,601.28,2190774.63,0.197937825578344,0.121580743784273,0.117465910859038
"Nepal","America_North",0,0,0,0,0,0
"Nepal","America_South_andean",214754,583.31,2508318.33,0.0439365666979348,0.117947152170045,0.13449210764225
"Nepal","America_South_temperate",0,0,0,0,0,0
"Nepal","America_South_tropical",50977.67,153.66,224640.96,0.0104295323861735,0.031070544654556,0.0120448970977214
"Nepal","Asia_Central",784010.67,456.08,1668611.33,0.160400910317608,0.0922208382536113,0.089468331002245
"Nepal","Asia_East",1859314.67,1288.73,5038533.67,0.380397585194705,0.260585337841117,0.270158298729469
"Nepal","Asia_South",2140275.33,1831.57,7887883.33,0.437879386593448,0.370349326258917,0.42293597315771
"Nepal","Asia_Southeast",1900389,1450.08,7503735,0.388800991136471,0.293210825150844,0.402338540235808
"Nepal","Asia_West",987882.67,630.17,1813599.67,0.202111126312846,0.127422394409486,0.0972423791351832
"Nepal","Europe_Eastern_north",18908.33,35.42,48301.67,0.00386845927056801,0.00716203756126757,0.0025898600362022
"Nepal","Europe_Eastern_south",222872,186.84,259963.33,0.0455974300506725,0.0377796470340834,0.0139388273582476
"Nepal","Europe_Western_north",18908.33,35.42,48301.67,0.00386845927056801,0.00716203756126757,0.0025898600362022
"Nepal","Europe_Western_south",217071.33,167.33,210946.67,0.0444106697372548,0.0338346624824083,0.0113106306759773
"Nepal","Mediterranean_SouthandEast",1172316.33,742.55,1921644.33,0.239844448178489,0.150145990714829,0.103035564899962
"Nepal","Not_Specified",569236.33,1385.19,4077311,0.116460182254732,0.280089859104806,0.21861904182749
"Nepal","Pacific_Region_tropical",200,0,374.33,4.09180426887833e-05,0,2.00709894161335e-05
"Netherlands","Africa_Central",0,0,0,0,0,0
"Netherlands","Africa_East",5433,1.07,30575.33,0.00679062755410182,0.000114740386471358,0.000989566761505463
"Netherlands","Africa_Southern",328.33,0,20725.33,0.000410374884012194,0,0.000670772733744231
"Netherlands","Africa_West",70.33,0,2558.67,8.79044424590431e-05,0,8.28110370570385e-05
"Netherlands","America_Caribbean",1363.67,426.66,366666.67,0.00170443126756894,0.0457524610204388,0.0118671212766597
"Netherlands","America_Central_and_Mexico",258452.33,4621.58,11325951.67,0.323035802230778,0.495590537671306,0.366563020417091
"Netherlands","America_North",3087.33,194.73,69248,0.00385880879193911,0.0208816779977266,0.00224120292735124
"Netherlands","America_South_andean",165559,1803.66,7981040,0.20692978229883,0.193413687348532,0.258305369271421
"Netherlands","America_South_temperate",1639.67,194.73,44233.33,0.00204939964690487,0.0208816779977266,0.00143160623675043
"Netherlands","America_South_tropical",1621.67,426.66,384833.33,0.00202690170912209,0.0457524610204388,0.0124550829733469
"Netherlands","Asia_Central",262312.67,1390.16,4412067.67,0.327860784960799,0.149072425847685,0.142796022667453
"Netherlands","Asia_East",27480,968.07,1505408,0.0343468516817077,0.103810024234885,0.0487223431212162
"Netherlands","Asia_South",4382.33,543.67,668050.33,0.00547741042686675,0.058299912068115,0.0216213660353218
"Netherlands","Asia_Southeast",9243.67,593.67,789390.67,0.0115535284746962,0.0636616123705149,0.025548531082887
"Netherlands","Asia_West",269487.33,1393.86,4372579.67,0.336828287977053,0.149469191670062,0.141517998447327
"Netherlands","Europe_Eastern_north",94427.67,938.54,6310851,0.118023769146261,0.100643404036288,0.204249909532081
"Netherlands","Europe_Eastern_south",131509.67,1500.25,7580425,0.164372020749648,0.160877817573509,0.245339514506795
"Netherlands","Europe_Western_north",94427.67,938.54,6310851,0.118023769146261,0.100643404036288,0.204249909532081
"Netherlands","Europe_Western_south",122533.67,1262.32,7272846.33,0.153153049108636,0.135363630514509,0.235384769018192
"Netherlands","Mediterranean_SouthandEast",304747.33,1351.46,8453185,0.380899248322651,0.144922469813627,0.273586283610236
"Netherlands","Not_Specified",14457.67,284.9,379373.67,0.0180704311191075,0.0305509683230746,0.0122783817549097
"Netherlands","Pacific_Region_tropical",70.33,0,2558.67,8.79044424590431e-05,0,8.28110370570385e-05
"New Caledonia","Africa_Central",147.67,NA,69,0.012760235969746,NA,0.00155475439387111
"New Caledonia","Africa_East",147.67,NA,69,0.012760235969746,NA,0.00155475439387111
"New Caledonia","Africa_Southern",107.33,NA,444,0.00927443710051354,NA,0.010004506534475
"New Caledonia","Africa_West",1665.33,NA,8245.33,0.143901969035668,NA,0.185789319513294
"New Caledonia","America_Caribbean",0,NA,0,0,NA,0
"New Caledonia","America_Central_and_Mexico",1824,NA,6864.67,0.157612720314327,NA,0.154679360072105
"New Caledonia","America_North",0,NA,0,0,NA,0
"New Caledonia","America_South_andean",136.67,NA,1350.33,0.0118097206608328,NA,0.0304265434880577
"New Caledonia","America_South_temperate",0,NA,0,0,NA,0
"New Caledonia","America_South_tropical",2575,NA,12201.33,0.222506992768307,NA,0.274928571428571
"New Caledonia","Asia_Central",9.33,NA,8.67,0.000806209802923612,NA,0.000195358269490762
"New Caledonia","Asia_East",53,NA,183.33,0.00457975557930884,NA,0.00413091482649842
"New Caledonia","Asia_South",5260.67,NA,28376.33,0.454577033649106,NA,0.639394547093285
"New Caledonia","Asia_Southeast",5207.67,NA,28193,0.449997278069797,NA,0.635263632266787
"New Caledonia","Asia_West",9.33,NA,8.67,0.000806209802923612,NA,0.000195358269490762
"New Caledonia","Europe_Eastern_north",0,NA,0,0,NA,0
"New Caledonia","Europe_Eastern_south",0,NA,0,0,NA,0
"New Caledonia","Europe_Western_north",0,NA,0,0,NA,0
"New Caledonia","Europe_Western_south",0,NA,0,0,NA,0
"New Caledonia","Mediterranean_SouthandEast",9.33,NA,8.67,0.000806209802923612,NA,0.000195358269490762
"New Caledonia","Not_Specified",4182.67,NA,7447.33,0.361426533375617,NA,0.167808246958089
"New Caledonia","Pacific_Region_tropical",3031,NA,18501.33,0.261910172846888,NA,0.416884407390717
"New Zealand","Africa_Central",150,0,8500,0.000451600023398903,0,0.0014879183654464
"New Zealand","Africa_East",16850.67,28.17,83785.67,0.0507317531085812,0.016277215365414,0.014666616135792
"New Zealand","Africa_Southern",8541.67,60.16,170901.67,0.0257161224791047,0.0347617066518744,0.0299162039386425
"New Zealand","Africa_West",412.33,0,12144.33,0.00124138825098713,0,0.00212585548741667
"New Zealand","America_Caribbean",160,0,5455.67,0.000481706691625496,0,0.000955010775154704
"New Zealand","America_Central_and_Mexico",44038.33,189.85,858397.33,0.132584739056324,0.109699301992327,0.150261782606724
"New Zealand","America_North",41724,456.79,458420.33,0.125617062508639,0.263942818841585,0.080246120953059
"New Zealand","America_South_andean",12498,144.05,615624.67,0.0376273139495966,0.0832351037766376,0.107764617966457
"New Zealand","America_South_temperate",259.67,17.75,6160,0.000781779853839954,0.0102563213608838,0.00107830319189998
"New Zealand","America_South_tropical",9251,76.44,175212.67,0.0278516787764216,0.0441686312578006,0.030670841123753
"New Zealand","Asia_Central",186983.67,516.38,3058389.67,0.562945531648084,0.298375167568067,0.535368724551126
"New Zealand","Asia_East",61712,994.56,1302142.33,0.185794270959954,0.574677575925669,0.227938998497903
"New Zealand","Asia_South",1870.67,4.08,11836,0.00563196410514417,0.00235750936069893,0.00207188256157925
"New Zealand","Asia_Southeast",1328.67,20.88,36043.33,0.0040001826872628,0.0120649008459298,0.00630935678339357
"New Zealand","Asia_West",227852.67,695.87,3007005,0.68598847402335,0.402088244811168,0.526373878175196
"New Zealand","Europe_Eastern_north",21311.33,248.92,522547.33,0.0641613141777449,0.143831183839504,0.0914715022496451
"New Zealand","Europe_Eastern_south",37590,375.23,742075,0.113170965863765,0.216815744464476,0.129899649533958
"New Zealand","Europe_Western_north",21311.33,248.92,522547.33,0.0641613141777449,0.143831183839504,0.0914715022496451
"New Zealand","Europe_Western_south",35941,340.68,708600,0.1082063762732,0.196852031618361,0.124039876912391
"New Zealand","Mediterranean_SouthandEast",178543.33,708.43,1336170.33,0.53753448003812,0.409345675588222,0.233895573337833
"New Zealand","Not_Specified",8870.33,23.79,196081.33,0.0267056082370399,0.013746359728193,0.0343238837680185
"New Zealand","Pacific_Region_tropical",262.33,0,3644.33,0.000789788227588227,0,0.00063793712197027
"Nicaragua","Africa_Central",246594.3,491.51,683146.95,0.241047877525845,0.489678602028414,0.0953454230622734
"Nicaragua","Africa_East",166564.96,336.85,170676.97,0.16281856506082,0.335594875166876,0.0238210357400219
"Nicaragua","Africa_Southern",40648.58,25.48,74693.64,0.0397343082684373,0.0253850598760635,0.010424838617608
"Nicaragua","Africa_West",246594.3,491.51,683146.95,0.241047877525845,0.489678602028414,0.0953454230622734
"Nicaragua","America_Caribbean",2033.33,2.02,5809,0.00198759614804408,0.00201247334967223,0.000810750253029376
"Nicaragua","America_Central_and_Mexico",624461.1,338.18,888504.3,0.610415661483069,0.336919919501066,0.124006728532052
"Nicaragua","America_North",0,0,0,0,0,0
"Nicaragua","America_South_andean",259338.68,183.37,240697.21,0.253505609717476,0.182686751549206,0.0335936174747745
"Nicaragua","America_South_temperate",0,0,0,0,0,0
"Nicaragua","America_South_tropical",57974.68,126.73,419745.61,0.0566707079775974,0.126257795843545,0.0585830365838302
"Nicaragua","Asia_Central",3150,0,7523.67,0.00307914990008452,0,0.00105006323914779
"Nicaragua","Asia_East",118538.95,163.82,533237.86,0.115872760650357,0.163209596110547,0.0744229178722401
"Nicaragua","Asia_South",158996.15,199.58,5689115.56,0.155419993455976,0.198836352043358,0.794018226852016
"Nicaragua","Asia_Southeast",151035.81,194.75,5684659.17,0.14763869818117,0.194024348934983,0.793396257611166
"Nicaragua","Asia_West",11110.35,4.83,11980.06,0.0108604549499695,0.00481200310837468,0.00167203247999778
"Nicaragua","Europe_Eastern_north",0,0,0,0,0,0
"Nicaragua","Europe_Eastern_south",9957.67,0.99,14394.67,0.00973370113827765,0.000986311196126487,0.00200903466083222
"Nicaragua","Europe_Western_north",0,0,0,0,0,0
"Nicaragua","Europe_Western_south",9957.67,0.99,14394.67,0.00973370113827765,0.000986311196126487,0.00200903466083222
"Nicaragua","Mediterranean_SouthandEast",9957.67,0.99,14394.67,0.00973370113827765,0.000986311196126487,0.00200903466083222
"Nicaragua","Not_Specified",7889,2.36,39073,0.00771155986087834,0.00235120648773587,0.00545333872208931
"Nicaragua","Pacific_Region_tropical",1242,0,5978.33,0.00121406481774761,0,0.000834383294920487
"Niger","Africa_Central",7720183.33,394.46,2331081,0.485863368773246,0.142654105563893,0.300439185454643
"Niger","Africa_East",14887962,1784.98,5598623,0.93696160599959,0.645527367412256,0.721573267418691
"Niger","Africa_Southern",14730457,1722.89,5566876.33,0.927049158765176,0.623072889355008,0.717481627670567
"Niger","Africa_West",14669466,1708.02,5499668,0.923210740497349,0.617695242572736,0.708819545177094
"Niger","America_Caribbean",12379.67,106.76,34215.67,0.000779104318303939,0.0386091170460915,0.00440985449436758
"Niger","America_Central_and_Mexico",113835,328.67,457309.67,0.00716411181187616,0.118861544581668,0.0589399273364296
"Niger","America_North",12156.67,17.05,48675,0.000765069997277468,0.00616603077590727,0.00627343166196487
"Niger","America_South_andean",47583.67,121.72,148876.67,0.00299463901523624,0.0440193117914037,0.0191878297957041
"Niger","America_South_temperate",0,0,0,0,0,0
"Niger","America_South_tropical",760759.33,607.43,759296.33,0.0478777608121227,0.219673435437499,0.0978611944003232
"Niger","Asia_Central",30377.33,34.9,470134.67,0.0019117722024532,0.0126213767788366,0.0605928654168548
"Niger","Asia_East",6963841.67,1445.6,3313502.67,0.438263630378024,0.52279261522883,0.427057679753121
"Niger","Asia_South",7175304.33,1605.68,3680484.67,0.451571858429825,0.580684592155941,0.474355810172662
"Niger","Asia_Southeast",6994563,1479.79,3564172.67,0.44019705193668,0.535157224743685,0.45936504728686
"Niger","Asia_West",210990.33,152.66,597947.67,0.01327850235292,0.0552085781964812,0.0770659238865151
"Niger","Europe_Eastern_north",4455.33,5.57,68495.67,0.000280392517932149,0.00201435726814097,0.00882800010036975
"Niger","Europe_Eastern_south",17152.33,133.69,206250.33,0.00107946773799093,0.048348190875721,0.0265823800824387
"Niger","Europe_Western_north",4455.33,5.57,68495.67,0.000280392517932149,0.00201435726814097,0.00882800010036975
"Niger","Europe_Western_south",17152.33,133.69,206250.33,0.00107946773799093,0.048348190875721,0.0265823800824387
"Niger","Mediterranean_SouthandEast",31074.33,185.74,244597,0.0019556373224328,0.0671717628338426,0.0315246546321854
"Niger","Not_Specified",114580.67,0.64,394831,0.00721103993815333,0.000231452181617634,0.0508874226302055
"Niger","Pacific_Region_tropical",1283.33,0,14694,8.07653148112182e-05,0,0.00189382239015741
"Nigeria","Africa_Central",13737391,28489.34,23999846.67,0.34309401402527,0.314287517190238,0.159088059014643
"Nigeria","Africa_East",12817843.33,11045.82,14381303.33,0.320128131989308,0.121854818087406,0.0953295104060147
"Nigeria","Africa_Southern",12153776.67,10887.38,13909456.67,0.303542937904074,0.120106946279087,0.0922017750365311
"Nigeria","Africa_West",20888801,57916.57,61801653.33,0.521701870702019,0.638921610310193,0.409665328589599
"Nigeria","America_Caribbean",442822.33,2327.16,1327742.33,0.0110595738812212,0.025672666987176,0.00880122081843615
"Nigeria","America_Central_and_Mexico",14379315,41844.19,69612616.33,0.359126190867231,0.461614996484179,0.461441948656864
"Nigeria","America_North",0,0,0,0,0,0
"Nigeria","America_South_andean",525793.33,2155.37,2751543.33,0.0131317907554217,0.0237775212035913,0.0182391868449544
"Nigeria","America_South_temperate",0,0,0,0,0,0
"Nigeria","America_South_tropical",15664524.33,63968.05,99699944,0.391224544032867,0.705680075916149,0.660882162828776
