"Country","Region_crops","HA_value","PV_value","PQ_value","HA_percentage","PV_percentage","PQ_percentage"
"Iraq","Africa_Central",77716.33,174.11,239273.33,0.00956852477256733,0.0150526162901279,0.00839637347516846
"Iraq","Africa_East",75255,132.04,312616.67,0.00926548296554346,0.0114154698463528,0.0109700747504266
"Iraq","Africa_Southern",93865.33,240.52,755931.33,0.0115568084003736,0.0207940685204846,0.026526490721974
"Iraq","Africa_West",98602.67,306.15,416024.33,0.0121400752008784,0.0264680861364807,0.0145987672317543
"Iraq","America_Caribbean",22441.33,0,129253,0.00276300260234057,0,0.00453563487742637
"Iraq","America_Central_and_Mexico",168136,87.04,640271.33,0.020701099513582,0.00752501132555703,0.0224678496852233
"Iraq","America_North",57217.67,152.12,406229,0.00704470595592435,0.0131514788929657,0.0142550379536416
"Iraq","America_South_andean",97303.33,307.51,1407432,0.0119800989516398,0.0265856644384426,0.0493883907283076
"Iraq","America_South_temperate",0,0,0,0,0,0
"Iraq","America_South_tropical",33433.33,0,278751.33,0.00411635040324753,0,0.0097817014264813
"Iraq","Asia_Central",2072460,2080.3,5147379.33,0.255163681174277,0.1798515746847,0.180627399104791
"Iraq","Asia_East",224666.67,818.57,1681278.33,0.0276612212319497,0.0707691695859515,0.0589979701222344
"Iraq","Asia_South",326786.33,1010.51,2326245,0.0402343123245959,0.0873632719966525,0.0816305846319907
"Iraq","Asia_Southeast",168082.33,793.29,1412425,0.0206944916008751,0.0685835964436022,0.0495636007810181
"Iraq","Asia_West",2229062.67,2572.09,6087233.67,0.274444783708907,0.22236909903897,0.21360795757697
"Iraq","Europe_Eastern_north",39440,65.45,492034,0.00485589858695149,0.005658455781913,0.0172660330613572
"Iraq","Europe_Eastern_south",55767.33,95.55,611835,0.00686613841138583,0.00826074025915641,0.0214699865011269
"Iraq","Europe_Western_north",39440,65.45,492034,0.00485589858695149,0.005658455781913,0.0172660330613572
"Iraq","Europe_Western_south",52241.67,95.55,596973.67,0.00643205505915279,0.00826074025915641,0.0209484855172199
"Iraq","Mediterranean_SouthandEast",2119075.33,2438.47,4571299.67,0.260903014720861,0.210817030871221,0.160412108178686
"Iraq","Not_Specified",53320.67,0,318246,0.00656490279179276,0,0.0111676143470669
"Iraq","Pacific_Region_tropical",17766.67,132.04,174457.33,0.00218745303620267,0.0114154698463528,0.0061219062657786
"Ireland","Africa_Central",0,0,0,0,0,0
"Ireland","Africa_East",1959.67,0,9108.67,0.00211117726409237,0,0.00117111066508694
"Ireland","Africa_Southern",0,0,0,0,0,0
"Ireland","Africa_West",0,0,0,0,0,0
"Ireland","America_Caribbean",0,0,515.33,0,0,6.62564851991841e-05
"Ireland","America_Central_and_Mexico",2880,0,16626,0.0031026604074084,0,0.00213762118045065
"Ireland","America_North",151.67,2.85,1740.33,0.000163396008330428,0.00177625428482393,0.000223755940633567
"Ireland","America_South_andean",14746,23.55,408011,0.0158860522109876,0.014677469616703,0.0524583757642759
"Ireland","America_South_temperate",101.33,2.85,1545.33,0.000109164089959268,0.00177625428482393,0.000198684598748094
"Ireland","America_South_tropical",0,0,515.33,0,0,6.62564851991841e-05
"Ireland","Asia_Central",271434.33,430.48,2136038.33,0.292419635035565,0.268295419133687,0.27463255000977
"Ireland","Asia_East",3670.33,43.33,102779.33,0.00395409290733447,0.0270052976004986,0.0132144395958455
"Ireland","Asia_South",14,0,1566.67,1.50823769804575e-05,0,0.000201428303547253
"Ireland","Asia_Southeast",14,0,1566.67,1.50823769804575e-05,0,0.000201428303547253
"Ireland","Asia_West",271732.67,430.48,2103054.67,0.292741040489018,0.268295419133687,0.270391808386723
"Ireland","Europe_Eastern_north",22600.33,39.54,202923.67,0.0243476212101959,0.0246431910252415,0.0260900959344869
"Ireland","Europe_Eastern_south",15363.33,65.36,179858,0.0165511096239409,0.0407354315986289,0.0231245200453202
"Ireland","Europe_Western_north",22600.33,39.54,202923.67,0.0243476212101959,0.0246431910252415,0.0260900959344869
"Ireland","Europe_Western_south",15363.33,65.36,179858,0.0165511096239409,0.0407354315986289,0.0231245200453202
"Ireland","Mediterranean_SouthandEast",282012.33,461.16,2187316,0.303815448156942,0.287416640698037,0.281225370500337
"Ireland","Not_Specified",3592,0,41857.67,0.00386970700812881,0,0.00538168182102213
"Ireland","Pacific_Region_tropical",0,0,0,0,0,0
"Israel","Africa_Central",6223,6.06,35000,0.00442938969174039,0.000342375589411442,0.00192403913081759
"Israel","Africa_East",38326.67,126.37,184973.38,0.0272800509427504,0.00713960449404685,0.0101684577508455
"Israel","Africa_Southern",22682.33,94.79,236230.3,0.0161447659788934,0.00535540959081032,0.0129861811738508
"Israel","Africa_West",7719,37.98,75763.97,0.00549420842528427,0.00214577968413309,0.00416493837103114
"Israel","America_Caribbean",10586.67,274.05,252892.33,0.00753535062957692,0.0154831733132352,0.0139021353943896
"Israel","America_Central_and_Mexico",26927.33,637.06,582191.01,0.019166260313047,0.0359923750809328,0.0320045224242918
"Israel","America_North",10100,344.44,141846.47,0.00718895000587786,0.0194600409268774,0.00779766168138123
"Israel","America_South_andean",25434,728.12,1039628.85,0.0181033420247027,0.0411370485416269,0.0571510453979111
"Israel","America_South_temperate",593.33,82.08,22118.02,0.00042231878287005,0.00463732481499854,0.00121588388503446
"Israel","America_South_tropical",16057.33,391.67,336609.21,0.0114292418413745,0.0221284236146501,0.0185042654809599
"Israel","Asia_Central",85729.33,561.84,658591.21,0.0610201848918222,0.0317426239529578,0.036204435978643
"Israel","Asia_East",42588.33,1219.19,1186257.65,0.0303134034855275,0.0688813357845768,0.065211603938049
"Israel","Asia_South",18703,490.72,450010.85,0.0133123695009835,0.0277245130752447,0.0247382424197852
"Israel","Asia_Southeast",14410,465.99,599320.69,0.0102567098598713,0.0263273268828115,0.0329461845562456
"Israel","Asia_West",130743.67,947.73,837803.85,0.0930603670509894,0.0535444913123607,0.046056211181418
"Israel","Europe_Eastern_north",5102.33,262.74,154577.79,0.00363172230529612,0.0148441852082446,0.00849753476329439
"Israel","Europe_Eastern_south",42805.33,599.66,608740.45,0.0304678591440697,0.0338793640175685,0.0334640127517573
"Israel","Europe_Western_north",5102.33,262.74,154577.79,0.00363172230529612,0.0148441852082446,0.00849753476329439
"Israel","Europe_Western_south",39528.33,515.72,559025.45,0.028135365166915,0.0291369536256219,0.0307310525977974
"Israel","Mediterranean_SouthandEast",121074.67,757.02,703791.12,0.0861781930305108,0.042769829817863,0.0386891901371982
"Israel","Not_Specified",30534,12.05,234734.75,0.0217334058890569,0.000680796345281827,0.012903966981791
"Israel","Pacific_Region_tropical",1496,31.91,40763.97,0.00106481873354389,0.0018028391185015,0.00224089924021355
"Italy","Africa_Central",292666.67,914.06,2159416.67,0.0123476004429195,0.0089563017017326,0.00951120884514773
"Italy","Africa_East",1277602,7568.51,4559990,0.0539020005970439,0.074159091298799,0.020084598690157
"Italy","Africa_Southern",102820.33,864.98,2183554.23,0.00433798748675115,0.00847539750778358,0.00961752337784618
"Italy","Africa_West",318266,1141.36,2767376.33,0.013427635618932,0.0111834721028045,0.0121889835312554
"Italy","America_Caribbean",11259.67,130.92,282203,0.000475045232445251,0.00128280311882243,0.00124297070918102
"Italy","America_Central_and_Mexico",1281485,3149.55,24144690.57,0.0540658242826035,0.0308604687052184,0.106345939485935
"Italy","America_North",906120.67,3989.29,8758687.23,0.0382292113626417,0.0390885552542556,0.0385778736504143
"Italy","America_South_andean",210888.33,6570.66,8101086.33,0.00889737405668556,0.0643817838429713,0.0356814527865997
"Italy","America_South_temperate",6003.67,486.76,155639.67,0.000253294706743144,0.00476945650869238,0.000685519115660006
"Italy","America_South_tropical",28976,673.3,809783.57,0.00122249680988285,0.00659724518716119,0.00356671352992718
"Italy","Asia_Central",3170707,5443.97,33804402.97,0.133772059379252,0.0533420538861576,0.148892402749305
"Italy","Asia_East",1657066.67,10009.96,21111557.33,0.0699116067724389,0.0980813314030537,0.0929864224915608
"Italy","Asia_South",326295,1800.84,3046290.27,0.013766378954332,0.0176453037618407,0.0134174674871392
"Italy","Asia_Southeast",336612.67,2058.09,3542561.33,0.0142016812272621,0.0201659354630099,0.0156033067283742
"Italy","Asia_West",5203682,15294.82,44144942.5,0.219543230419823,0.149864366008461,0.194437587431673
"Italy","Europe_Eastern_north",367330.33,2190.58,7072543.17,0.0154976586346705,0.0214641220289493,0.031151206754458
"Italy","Europe_Eastern_south",1696132,11933.42,13192343.5,0.0715597721956174,0.11692811177985,0.0581060320264302
"Italy","Europe_Western_north",367330.33,2190.58,7072543.17,0.0154976586346705,0.0214641220289493,0.031151206754458
"Italy","Europe_Western_south",1584400.67,10885,11978438.5,0.0668458298126464,0.106655300552873,0.0527593547808715
"Italy","Mediterranean_SouthandEast",4332283.33,14505.53,25103083.3,0.18277893948211,0.142130607425698,0.110567206060996
"Italy","Not_Specified",198783.67,28.27,2440046,0.00838667871451561,0.000277000031844715,0.0107472482824574
"Italy","Pacific_Region_tropical",25599.33,227.3,607959.67,0.0010800351760125,0.00222717040107194,0.00267777473015298
"Jamaica","Africa_Central",13143.4,14.45,10320.57,0.0340785575130561,0.00392030255511484,0.00185193260359005
"Jamaica","Africa_East",14011.33,19.18,13320.67,0.0363289495289962,0.0052035573015296,0.00239027331578235
"Jamaica","Africa_Southern",3562.67,47.34,58219.67,0.00923738564565026,0.012843399512743,0.0104469913040901
"Jamaica","Africa_West",21329.4,183.25,144725.57,0.0553034362964666,0.0497159476280135,0.025969689819085
"Jamaica","America_Caribbean",1809.33,55.67,23455.67,0.00469127900429857,0.0151033386327504,0.00420890706734695
"Jamaica","America_Central_and_Mexico",15780.13,164.08,146292.61,0.0409151412700292,0.0445151033386328,0.0262508809225928
"Jamaica","America_North",2418.67,33.55,43687.67,0.00627119198229556,0.00910215575945349,0.00783935581541357
"Jamaica","America_South_andean",2885.67,53.29,41205.33,0.00748204201794822,0.0144576417413197,0.00739392243535842
"Jamaica","America_South_temperate",0,0,0,0,0,0
"Jamaica","America_South_tropical",22102,333.92,286674.67,0.0573066541498825,0.0905929016750137,0.051441167299521
"Jamaica","Asia_Central",4164.67,60.5,61090.33,0.0107982672761918,0.0164137235006538,0.0109621051832481
"Jamaica","Asia_East",18297.07,231.47,202570.23,0.0474411303251376,0.0627980922098569,0.0363493889827533
"Jamaica","Asia_South",95793.73,1027.75,1958174.9,0.248376534016706,0.27882982359995,0.351376710864001
"Jamaica","Asia_Southeast",95029.73,1041.66,1947579.23,0.246395614472297,0.282603623499026,0.349475414062576
"Jamaica","Asia_West",5265,66.07,64493.33,0.0136512322006665,0.0179248712675735,0.0115727426431963
"Jamaica","Europe_Eastern_north",603.67,15.27,8571,0.00156521165101165,0.00414276955132205,0.00153798814846179
"Jamaica","Europe_Eastern_south",4714,70.6,64453,0.0122225847281941,0.0191538657710109,0.0115655057907838
"Jamaica","Europe_Western_north",603.67,15.27,8571,0.00156521165101165,0.00414276955132205,0.00153798814846179
"Jamaica","Europe_Western_south",4714,70.6,64453,0.0122225847281941,0.0191538657710109,0.0115655057907838
"Jamaica","Mediterranean_SouthandEast",4714,70.6,64453,0.0122225847281941,0.0191538657710109,0.0115655057907838
"Jamaica","Not_Specified",7088.33,61.74,76878.67,0.0183788107777684,0.0167501370071135,0.0137951794807496
"Jamaica","Pacific_Region_tropical",47649,49.68,283674.67,0.123545596036004,0.0134782443555782,0.050902844531421
"Japan","Africa_Central",1627400,25281.91,11576066.67,0.138904438061238,0.110352206019686,0.0892778833550236
"Japan","Africa_East",31516,1081.58,1228597,0.00269000385273318,0.00472095419162444,0.00947528575838204
"Japan","Africa_Southern",56653,1767.73,1788728,0.00483553713253246,0.0077159085348844,0.0137951736362853
"Japan","Africa_West",1643903,26501.31,11934394.67,0.140313028414762,0.115674726352224,0.0920414097149525
"Japan","America_Caribbean",3410,568.83,140600,0.000291055753833613,0.00248286800127751,0.00108434676108481
"Japan","America_Central_and_Mexico",227837,3900.94,6304814,0.0194467066821668,0.0170270891143285,0.0486244995742686
"Japan","America_North",42243.33,3358.05,580966.67,0.00360562001688917,0.0146574457952111,0.00448057842754429
"Japan","America_South_andean",143226.67,5683.57,3200400,0.0122249109694804,0.0248080341859972,0.0246823853070827
"Japan","America_South_temperate",6176.67,1717.87,179833.33,0.000527200980361133,0.0074982762044101,0.00138692524125602
"Japan","America_South_tropical",77209.67,3605.11,1478799.67,0.00659012278741774,0.0157358301427238,0.0114049191497709
"Japan","Asia_Central",470756,8380.78,4889733.67,0.0401807162614945,0.036581000453117,0.0377110019034982
"Japan","Asia_East",2102586.33,40660.59,17202356,0.179463298908622,0.177478117933415,0.132669409755532
"Japan","Asia_South",1735505.67,31840.68,13517142.67,0.148131645473419,0.138980372889821,0.104248007633967
"Japan","Asia_Southeast",1750616,32718.34,13781662,0.149421366437884,0.14281124314983,0.106288055135602
"Japan","Asia_West",463303.67,9358.59,4744454.33,0.0395446331160497,0.0408490122674185,0.0365905667556921
"Japan","Europe_Eastern_north",128475.67,3524.66,4765936.33,0.0109658601117679,0.0153846764927708,0.0367562419841531
"Japan","Europe_Eastern_south",246181.33,8264.51,8228003,0.0210124611680092,0.0360734972227871,0.0634566742762881
"Japan","Europe_Western_north",128475.67,3524.66,4765936.33,0.0109658601117679,0.0153846764927708,0.0367562419841531
"Japan","Europe_Western_south",202551,6675.79,7864653.33,0.0172884557169361,0.0291389437516453,0.0606544193843554
"Japan","Mediterranean_SouthandEast",471912.67,6907.33,8144602.67,0.0402794422024877,0.0301495853440645,0.0628134674647027
"Japan","Not_Specified",133659,2550.18,2982572,0.0114082759535621,0.0111311996897102,0.0230024344801013
"Japan","Pacific_Region_tropical",22370,1228.98,363066.67,0.0019093598865859,0.00536433577028292,0.00280007231630404
"Jordan","Africa_Central",1155.33,1.42,18192.67,0.000820241998971774,0.000362727918299368,0.00138529280871217
"Jordan","Africa_East",63562.33,143.01,200848.67,0.0451269270411948,0.0365307884478821,0.015293753923443
"Jordan","Africa_Southern",8190,50.59,248221,0.0058146001329307,0.012922820694905,0.0189009511122526
"Jordan","Africa_West",1957.67,8.24,47065.33,0.00138987402225085,0.00210484369492028,0.00358382047212781
"Jordan","America_Caribbean",1560.33,17.07,54182.67,0.00110777717038044,0.00436039828547198,0.00412577500212035
"Jordan","America_Central_and_Mexico",6368.67,50.69,157382.67,0.00452152251875358,0.0129483649145035,0.0119840067987229
"Jordan","America_North",6796.67,51.76,111926.67,0.0048253868480447,0.013221688064208,0.00852272981668445
"Jordan","America_South_andean",18800,188.1,900619,0.0133473116604514,0.048048677064867,0.0685782254110886
"Jordan","America_South_temperate",134.33,5.76,3694,9.53693816674703e-05,0.00147134704887631,0.000281282056750481
"Jordan","America_South_tropical",4796.67,41.56,128192.33,0.00340546007565625,0.0106161776651562,0.00976128918300931
"Jordan","Asia_Central",76061,64.07,346264,0.054000525117319,0.0163661814967891,0.0263664997559958
"Jordan","Asia_East",24844.67,208.88,623468.33,0.0176388060420781,0.0533567658974451,0.047474405571518
"Jordan","Asia_South",18689.33,139.55,586960.33,0.0132687400125013,0.0356469584497724,0.0446944799278129
"Jordan","Asia_Southeast",9696.33,127.01,384666.67,0.00688403928045665,0.0324437133121146,0.0292906962915426
"Jordan","Asia_West",142684.67,212.28,541150.33,0.101300891471206,0.0542252693637957,0.0412062473832164
"Jordan","Europe_Eastern_north",9321.67,27.69,251621,0.00661804439818512,0.00707319440683768,0.0191598463458616
"Jordan","Europe_Eastern_south",76397,186.95,505933,0.0542390728150802,0.0477549185394837,0.038524600654559
"Jordan","Europe_Western_north",9321.67,27.69,251621,0.00661804439818512,0.00707319440683768,0.0191598463458616
"Jordan","Europe_Western_south",75577.67,182.32,501030.67,0.0536573785138697,0.046572221172071,0.0381513095161536
"Jordan","Mediterranean_SouthandEast",141102.33,204.89,550966.67,0.100177488006695,0.052337551535463,0.0419537190413004
"Jordan","Not_Specified",6441,11.04,123483,0.004572874170477,0.00282008184367959,0.00940269415639406
"Jordan","Pacific_Region_tropical",802.33,6.82,28872.67,0.000569624923645213,0.00174211577662091,0.0021985284248722
"Kazakhstan","Africa_Central",91446.67,98.35,342383.33,0.00173735593235945,0.00667087199522492,0.0043140210992267
"Kazakhstan","Africa_East",260046.67,176.11,864823.33,0.00494051478107207,0.0119451679418308,0.010896751581695
"Kazakhstan","Africa_Southern",236080,251.49,1539200,0.00448518233098503,0.0170580335341039,0.0193938801749774
"Kazakhstan","Africa_West",143846.67,102.47,699806.67,0.00273288098379801,0.00695032286070867,0.0088175459353105
"Kazakhstan","America_Caribbean",148916.33,156.45,579171.67,0.0028291972725819,0.0106116718215855,0.00729754805660183
"Kazakhstan","America_Central_and_Mexico",319536.33,234.67,1771001.67,0.00607073323205609,0.0159171685929785,0.0223145752193768
"Kazakhstan","America_North",768366.67,153.44,430245,0.0145978677228135,0.0104075099028705,0.00542107586790744
"Kazakhstan","America_South_andean",203916.67,1208.16,3410163.33,0.00387412506471241,0.0819469314667101,0.0429679697239617
"Kazakhstan","America_South_temperate",766.67,6.57,5163.33,1.45656334195878e-05,0.000445629171414618,6.50578244047985e-05
"Kazakhstan","America_South_tropical",148996.33,156.45,579298.33,0.00283071715815662,0.0106116718215855,0.00729914396932464
"Kazakhstan","Asia_Central",15698790,3509.45,19866357.67,0.298254555768572,0.238038553366976,0.250315592622936
"Kazakhstan","Asia_East",344308.33,444.45,1836845,0.0065413658002667,0.0301461012534592,0.0231441994737567
"Kazakhstan","Asia_South",182733.33,217.51,1081436.67,0.00347167190358377,0.0147532421726626,0.0136260740610749
"Kazakhstan","Asia_Southeast",163966.67,216.83,1079966.67,0.00311513220583892,0.0147071192142818,0.0136075520991095
"Kazakhstan","Asia_West",15827606.67,3498.11,20251789.33,0.30070188825002,0.237269385208096,0.255172021566336
"Kazakhstan","Europe_Eastern_north",386933.33,78.77,631060,0.00735117983304473,0.00534280210537739,0.0079513396720512
"Kazakhstan","Europe_Eastern_south",763591.67,319.85,1578096.67,0.0145071495525726,0.021694747408975,0.0198839772105709
"Kazakhstan","Europe_Western_north",386933.33,78.77,631060,0.00735117983304473,0.00534280210537739,0.0079513396720512
"Kazakhstan","Europe_Western_south",564418.33,296.34,1431056.67,0.0107231409733992,0.0201001139508383,0.0180312770150611
"Kazakhstan","Mediterranean_SouthandEast",15804651.67,3481.25,20003521.67,0.300265776082925,0.236125807151772,0.252043855473976
"Kazakhstan","Not_Specified",171089,57.71,425742,0.00325044628865595,0.00391434695317163,0.00536433818441737
"Kazakhstan","Pacific_Region_tropical",18600,0,327053.33,0.000353373396121321,0,0.00412086349587275
"Kenya","Africa_Central",564558.33,391.9,336043.33,0.0582400400390937,0.0307228693701851,0.00912655954665203
"Kenya","Africa_East",736920.33,451.49,467167,0.0760209658492191,0.0353944074813597,0.0126877312033861
"Kenya","Africa_Southern",520789,182.93,351006.67,0.0537247802400145,0.014340736141587,0.00953294706080623
"Kenya","Africa_West",670603,436.99,403687,0.0691796462738162,0.0342576848330625,0.0109636856762172
"Kenya","America_Caribbean",36679.33,12.72,34784,0.00378385285326873,0.000997180143885569,0.000944694385901795
"Kenya","America_Central_and_Mexico",3149488,1847.86,5959779.67,0.32490231296852,0.144862366405691,0.161860924432516
"Kenya","America_North",13035.33,2.63,13570,0.00134472932340366,0.000206177970001497,0.000368545964141196
"Kenya","America_South_andean",1038927,1598.55,3475167.33,0.107176082368133,0.125317792374864,0.0943816429024934
"Kenya","America_South_temperate",35.33,0.5,236.67,3.64465548596401e-06,3.91973326999044e-05,6.42769147629306e-06
"Kenya","America_South_tropical",289815.33,730.01,2535599,0.0298974535069621,0.0572288896885145,0.0688640219698196
"Kenya","Asia_Central",178423,244.36,622622.67,0.0184061807464522,0.0191565204370973,0.0169097326611139
"Kenya","Asia_East",335247.67,1324.15,1308653.33,0.0345842700147793,0.103806296189157,0.0355415551386468
"Kenya","Asia_South",726077.67,2218.76,8363718.67,0.0749024331503388,0.17393894780248,0.227149208624972
"Kenya","Asia_Southeast",544358,2159.36,8272396,0.0561561667429493,0.169282304677731,0.224668987441251
"Kenya","Asia_West",241309.33,313.53,757959.67,0.024893557129884,0.0245790794428021,0.0205853336300879
"Kenya","Europe_Eastern_north",4899.33,1.3,7350.67,0.000505416642005323,0.000101913065019752,0.000199635944158715
"Kenya","Europe_Eastern_south",43638.67,229.36,833792.67,0.00450178086656307,0.0179806004561002,0.0226448727677975
"Kenya","Europe_Western_north",4899.33,1.3,7350.67,0.000505416642005323,0.000101913065019752,0.000199635944158715
"Kenya","Europe_Western_south",42832.67,224.16,820077.67,0.00441863361715217,0.0175729481960212,0.0222723887664566
"Kenya","Mediterranean_SouthandEast",219758,365.58,1215742.67,0.0226703141886351,0.0286595217768621,0.0330182059294577
"Kenya","Not_Specified",282095,0,959232,0.0291010214920186,0,0.0260516641322835
"Kenya","Pacific_Region_tropical",49256.33,18.53,74436,0.00508130068929957,0.00145265314985846,0.0020215981862059
"Kiribati","Africa_Central",0,NA,0,0,NA,0
"Kiribati","Africa_East",0,NA,0,0,NA,0
"Kiribati","Africa_Southern",0,NA,0,0,NA,0
"Kiribati","Africa_West",0,NA,0,0,NA,0
"Kiribati","America_Caribbean",0,NA,0,0,NA,0
"Kiribati","America_Central_and_Mexico",0,NA,0,0,NA,0
"Kiribati","America_North",0,NA,0,0,NA,0
"Kiribati","America_South_andean",0,NA,0,0,NA,0
"Kiribati","America_South_temperate",0,NA,0,0,NA,0
"Kiribati","America_South_tropical",0,NA,0,0,NA,0
"Kiribati","Asia_Central",0,NA,0,0,NA,0
"Kiribati","Asia_East",0,NA,0,0,NA,0
"Kiribati","Asia_South",30592.33,NA,172234,0.330526610119481,NA,0.326770129771572
"Kiribati","Asia_Southeast",30592.33,NA,172234,0.330526610119481,NA,0.326770129771572
"Kiribati","Asia_West",0,NA,0,0,NA,0
"Kiribati","Europe_Eastern_north",0,NA,0,0,NA,0
"Kiribati","Europe_Eastern_south",0,NA,0,0,NA,0
"Kiribati","Europe_Western_north",0,NA,0,0,NA,0
"Kiribati","Europe_Western_south",0,NA,0,0,NA,0
"Kiribati","Mediterranean_SouthandEast",0,NA,0,0,NA,0
"Kiribati","Not_Specified",2047.67,NA,16945,0.0221235003591867,NA,0.0321488199134856
"Kiribati","Pacific_Region_tropical",29324,NA,165667,0.316823279401852,NA,0.314310920543371
"Kuwait","Africa_Central",0,NA,0,0,NA,0
"Kuwait","Africa_East",115.9,NA,2125.1,0.00303375265780553,NA,0.00236449305173283
"Kuwait","Africa_Southern",514.97,NA,14060.57,0.0134796514770501,NA,0.0156444967617538
"Kuwait","Africa_West",85.9,NA,2073.43,0.00224848449789038,NA,0.00230700241318263
"Kuwait","America_Caribbean",209,NA,16329.53,0.00547070151407554,NA,0.0181690556788211
"Kuwait","America_Central_and_Mexico",1525.93,NA,46482.43,0.0399421414419774,NA,0.0517186874794869
"Kuwait","America_North",462.03,NA,11884.33,0.0120939149308532,NA,0.0132231027761047
"Kuwait","America_South_andean",2328.27,NA,114460.8,0.0609438766228548,NA,0.127354838029166
"Kuwait","America_South_temperate",4.9,NA,146.37,0.000128260466119474,NA,0.000162858617468418
"Kuwait","America_South_tropical",625.13,NA,28026.43,0.0163631561602586,NA,0.0311836144180869
"Kuwait","Asia_Central",2378.93,NA,35725.93,0.0622699327888982,NA,0.0397504650377363
"Kuwait","Asia_East",2092.7,NA,110728.37,0.0547776892751477,NA,0.123201948846973
"Kuwait","Asia_South",6641.55,NA,113363.37,0.173846591582815,NA,0.12613378226249
"Kuwait","Asia_Southeast",1662.53,NA,81288.4,0.0435177291301244,NA,0.0904455587908705
"Kuwait","Asia_West",7477.48,NA,69750.73,0.195727565346744,NA,0.0776081673513212
"Kuwait","Europe_Eastern_north",247.77,NA,12145.87,0.00648552973273922,NA,0.0135141053231614
"Kuwait","Europe_Eastern_south",985.93,NA,47324.8,0.0258073145635048,NA,0.0526559506727428
"Kuwait","Europe_Western_north",247.77,NA,12145.87,0.00648552973273922,NA,0.0135141053231614
"Kuwait","Europe_Western_south",985.93,NA,47324.8,0.0258073145635048,NA,0.0526559506727428
"Kuwait","Mediterranean_SouthandEast",7520.95,NA,82681.93,0.196865418910461,NA,0.091996070297332
"Kuwait","Not_Specified",2004.04,NA,48612.53,0.0524569601065452,NA,0.0540887437824826
"Kuwait","Pacific_Region_tropical",85.9,NA,2073.43,0.00224848449789038,NA,0.00230700241318263
"Kyrgyzstan","Africa_Central",6368.33,27.55,20371,0.00262314509013711,0.0135948009138864,0.00200225823787654
"Kyrgyzstan","Africa_East",27998,0.84,124757,0.0115325079312251,0.000414505726593997,0.0122623205037928
"Kyrgyzstan","Africa_Southern",34227.67,0.04,273918.67,0.0140985383149638,1.97383679330475e-05,0.0269233672139652
"Kyrgyzstan","Africa_West",6486.33,27.59,20605.33,0.00267174984532978,0.0136145392818195,0.0020252904490042
"Kyrgyzstan","America_Caribbean",27690.33,0,128954.33,0.0114057772106308,0,0.0126748745546291
"Kyrgyzstan","America_Central_and_Mexico",143451.5,156.17,749286.33,0.0590883477925615,0.0770635230026005,0.0736470829498199
"Kyrgyzstan","America_North",51733.67,4.77,66493,0.0213093420810909,0.00235380037601591,0.006535572971927
"Kyrgyzstan","America_South_andean",132034.5,441.27,1632199.67,0.0543856317753175,0.217748740445396,0.160428316485046
"Kyrgyzstan","America_South_temperate",466.67,0,2500,0.000192223568692936,0,0.000245724097721828
"Kyrgyzstan","America_South_tropical",28108,0,132019,0.0115778174487776,0,0.0129760998628552
"Kyrgyzstan","Asia_Central",578940.67,378.86,1648458.33,0.238468385901985,0.186951951877859,0.162026374308512
"Kyrgyzstan","Asia_East",61882,82.92,398229,0.0254894869562137,0.0409176367252074,0.0391417846846663
"Kyrgyzstan","Asia_South",12559.33,49.01,100533,0.00517324711893254,0.0241844353099664,0.0098813522865074
"Kyrgyzstan","Asia_Southeast",15949.33,49.01,110655.67,0.00656960406895944,0.0241844353099664,0.0108763058674217
"Kyrgyzstan","Asia_West",557761,321.27,1504148.33,0.229744380178157,0.158533636646254,0.147842196491618
"Kyrgyzstan","Europe_Eastern_north",36693,7.55,245212.33,0.0151140193413973,0.00372561694736271,0.0241018314158068
"Kyrgyzstan","Europe_Eastern_south",72793.67,76.01,571139.67,0.0299840551688686,0.0375078336647734,0.056137112033557
"Kyrgyzstan","Europe_Western_north",36693,7.55,245212.33,0.0151140193413973,0.00372561694736271,0.0241018314158068
"Kyrgyzstan","Europe_Western_south",50200.33,76.01,527077.67,0.0206777521206914,0.0375078336647734,0.0518062739560293
"Kyrgyzstan","Mediterranean_SouthandEast",535272.67,312.1,1556588,0.220481331243054,0.154008615797603,0.15299647272985
"Kyrgyzstan","Not_Specified",10436,7.99,115653.67,0.00429863750161673,0.00394273899462623,0.0113675574835872
"Kyrgyzstan","Pacific_Region_tropical",0,0,0,0,0,0
"Lao People's Democratic Republic","Africa_Central",882908.33,873.59,3141845,0.177268131165358,0.136992251757507,0.147070789900965
"Lao People's Democratic Republic","Africa_East",67913.33,32.09,72983.33,0.0136354689170463,0.00503220201570348,0.00341637349796148
"Lao People's Democratic Republic","Africa_Southern",9191.67,48.45,128761.67,0.00184548056443038,0.007597699833619,0.00602737579857293
"Lao People's Democratic Republic","Africa_West",883285,875.56,3146251.67,0.177343758027963,0.137301177839493,0.147277067561936
"Lao People's Democratic Republic","America_Caribbean",14248,39.06,33335,0.0028606778835624,0.00612520444790832,0.00156042223004275
"Lao People's Democratic Republic","America_Central_and_Mexico",259701.33,345.59,1712813.67,0.0521421849426405,0.0541937891744146,0.0801773669293268
"Lao People's Democratic Republic","America_North",0,0,0,0,0,0
"Lao People's Democratic Republic","America_South_andean",4811.67,20.93,39991.67,0.000966075094890561,0.00328214360201539,0.00187202312537974
"Lao People's Democratic Republic","America_South_temperate",0,0,0,0,0,0
