"Country","Region_crops","Fat_value","Calories_value","Food_weight_value","Protein_value","Fat_percentage","Calories_percentage","Food_weight_percentage","Protein_percentage"
"Mauritania","Europe_Western_south",0.47,379.67,107.33,1.93,0.00363102595797281,0.040926034118862,0.0382819661372415,0.0107634822374658
"Mauritania","Mediterranean_SouthandEast",4.67,1279.33,414,30.53,0.0360784919653894,0.137903714355318,0.147663598069673,0.170263788968825
"Mauritania","Not_Specified",1.63,36.67,49,1.27,0.0125927070457355,0.00395279498285002,0.0174770925251545,0.00708270592828063
"Mauritania","Pacific_Region_tropical",0.1,1,0,0,0.000772558714462299,0.000107793700104991,0,0
"Mauritius","Africa_Central",2.5,641.67,175.67,14.83,0.0268730517037515,0.0683742742152894,0.0491292540978334,0.0831837558896118
"Mauritius","Africa_East",1.93,100.33,28.33,5.83,0.0207459959152961,0.010690839422164,0.00792299065629658,0.0327013686336101
"Mauritius","Africa_Southern",0.33,56.33,16,3.73,0.0035472428248952,0.00600234211751719,0.00447468586306902,0.020922144940543
"Mauritius","Africa_West",2.5,641.67,175.67,14.83,0.0268730517037515,0.0683742742152894,0.0491292540978334,0.0831837558896118
"Mauritius","America_Caribbean",0.13,3.67,2,0.1,0.00139739868859508,0.000391063297910315,0.000559335732883627,0.000560915413955575
"Mauritius","America_Central_and_Mexico",3.27,72.67,19.33,1.5,0.0351499516285069,0.00774347952565194,0.00540597985832026,0.00841373120933363
"Mauritius","America_North",10.53,100.67,22,0.07,0.113189293776201,0.0107270687195181,0.0061526930617199,0.000392640789768903
"Mauritius","America_South_andean",0.27,58.33,104.33,1.9,0.00290228958400516,0.00621545563136477,0.0291777485058744,0.0106573928651559
"Mauritius","America_South_temperate",0,1.33,3.33,0.33,0,0.000141720486708643,0.00093129399525124,0.0018510208660534
"Mauritius","America_South_tropical",5.1,68,34.67,1.8,0.054821025475653,0.00724585947081783,0.00969608492953768,0.0100964774512004
"Mauritius","Asia_Central",4.27,944.33,461,25.27,0.0458991723100075,0.100624742265844,0.128926886429676,0.141743325106574
"Mauritius","Asia_East",35.33,900.67,261.33,11.7,0.379769966677416,0.0959724742585514,0.0730856035372392,0.0656271034328023
"Mauritius","Asia_South",2.67,972.33,297.67,15.43,0.0287004192196066,0.10360833145971,0.0832487338037347,0.0865492483733453
"Mauritius","Asia_Southeast",2.17,914.67,284.33,11.7,0.0233258088788563,0.0974642688554845,0.0795179644654009,0.0656271034328023
"Mauritius","Asia_West",6.13,1042.33,465.67,31.1,0.0658927227775986,0.111067304444376,0.130232935365959,0.174444693740184
"Mauritius","Europe_Eastern_north",0.03,323.33,121,0.1,0.000322476620445018,0.0344529962161696,0.0338398118394595,0.000560915413955575
"Mauritius","Europe_Eastern_south",2.07,367.67,130.67,2.03,0.0222508868107062,0.0391777228181705,0.0365442001079518,0.0113865829032982
"Mauritius","Europe_Western_north",0.03,323.33,121,0.1,0.000322476620445018,0.0344529962161696,0.0338398118394595,0.000560915413955575
"Mauritius","Europe_Western_south",2.07,367.67,130.67,2.03,0.0222508868107062,0.0391777228181705,0.0365442001079518,0.0113865829032982
"Mauritius","Mediterranean_SouthandEast",6.57,1343.33,516,30.7,0.0706223798774589,0.143140888278437,0.144308619083976,0.172201032084362
"Mauritius","Not_Specified",3.8,125.67,195,3.1,0.0408470385897022,0.0133909876426129,0.0545352339561537,0.0173883778326228
"Mauritius","Pacific_Region_tropical",1.33,14.67,10,0.1,0.0142964635063958,0.00156318762407202,0.00279667866441814,0.000560915413955575
"Mexico","Africa_Central",7.83,140.67,29,2.53,0.0854243945014183,0.0226254314546092,0.0103780472093789,0.0320943803120639
"Mexico","Africa_East",1.73,31,7.67,1.57,0.0188740999345407,0.00498605512968569,0.00274481455503228,0.0199162755296207
"Mexico","Africa_Southern",0.97,21.67,5,1.2,0.0105825878245691,0.00348541337613835,0.00178931848437567,0.015222630978054
"Mexico","Africa_West",7.83,140.67,29,2.53,0.0854243945014183,0.0226254314546092,0.0103780472093789,0.0320943803120639
"Mexico","America_Caribbean",0.97,16,6,0.23,0.0105825878245691,0.00257344780887003,0.00214718218125081,0.00291767093746036
"Mexico","America_Central_and_Mexico",20.63,1163.67,360,30.47,0.225070914248309,0.187165250734237,0.128830930875048,0.386527971584422
"Mexico","America_North",0.13,3,4.67,0,0.00141828496617936,0.000482521464163131,0.00167122346440688,0
"Mexico","America_South_andean",0.43,119,95.33,5.47,0.00469125027274711,0.0191400180784709,0.0341151462231065,0.0693898262082963
"Mexico","America_South_temperate",0,0,0,0,0,0,0,0
"Mexico","America_South_tropical",10.33,108.33,33.67,1.23,0.112699105389483,0.0174238500709307,0.0120492706737858,0.0156031967525054
"Mexico","Asia_Central",0.93,303,281,7.13,0.01014619245036,0.0487346678804762,0.100559698821913,0.0904477990612711
"Mexico","Asia_East",13.2,214.67,171.67,1.9,0.144010473488981,0.0345276275706331,0.0614344608425543,0.0241024990485856
"Mexico","Asia_South",2.8,522.33,204.33,3.07,0.0305476761946323,0.0840118121254427,0.0731222891824962,0.0389445642521883
"Mexico","Asia_Southeast",2.3,499.67,179.67,1.57,0.0250927340170194,0.0803671666661305,0.0642973704175554,0.0199162755296207
"Mexico","Asia_West",1.7,318,271.67,8.43,0.0185468034038839,0.0511472752012919,0.0972208305300677,0.10693898262083
"Mexico","Europe_Eastern_north",0.2,402.33,131,0.2,0.00218197687104517,0.0647109535589175,0.0468801442906426,0.00253710516300901
"Mexico","Europe_Eastern_south",4.57,440,133.67,0.2,0.0498581715033821,0.0707698147439259,0.0478356403612992,0.00253710516300901
"Mexico","Europe_Western_north",0.2,402.33,131,0.2,0.00218197687104517,0.0647109535589175,0.0468801442906426,0.00253710516300901
"Mexico","Europe_Western_south",4.57,440,133.67,0.2,0.0498581715033821,0.0707698147439259,0.0478356403612992,0.00253710516300901
"Mexico","Mediterranean_SouthandEast",5.37,734,364,8.1,0.0585860789875627,0.118056918231913,0.130262385662549,0.102752759101865
"Mexico","Not_Specified",2.87,174.67,215.67,2.6,0.0313113680994981,0.028094008048458,0.0771804635050602,0.0329823671191171
"Mexico","Pacific_Region_tropical",2.1,22.33,6.67,0,0.0229107571459743,0.00359156809825424,0.00238695085815714,0
"Mongolia","Africa_Central",1.97,79,23,1.4,0.0395106297633373,0.0165099268547544,0.0111615267027394,0.0157338727804001
"Mongolia","Africa_East",0,6.33,5.33,0.4,0,0.00132288401253919,0.00258656249241744,0.00449539222297145
"Mongolia","Africa_Southern",0,4,1,0.3,0,0.00083594566353187,0.000485283769684323,0.00337154416722859
"Mongolia","Africa_West",1.97,79,23,1.4,0.0395106297633373,0.0165099268547544,0.0111615267027394,0.0157338727804001
"Mongolia","America_Caribbean",0,0,0,0,0,0,0,0
"Mongolia","America_Central_and_Mexico",4.77,54,11.33,0.4,0.0956678700361011,0.0112852664576802,0.00549826511052338,0.00449539222297145
"Mongolia","America_North",5.5,50.67,9.33,0,0.1103088648215,0.01058934169279,0.00452769757115473,0
"Mongolia","America_South_andean",0.1,92,135,2.2,0.00200561572402728,0.019226750261233,0.0655133089073836,0.024724657226343
"Mongolia","America_South_temperate",0,1,3.67,0.3,0,0.000208986415882968,0.00178099143474147,0.00337154416722859
"Mongolia","America_South_tropical",4.9,55.33,14.67,0.77,0.0982751704773366,0.0115632183908046,0.00711911290126902,0.00865363002922005
"Mongolia","Asia_Central",5.53,1022,444.33,25.07,0.110910549538708,0.213584117032393,0.215626137383835,0.281748707574736
"Mongolia","Asia_East",7.73,140,88.33,1.4,0.155034095467308,0.0292580982236155,0.0428651153762162,0.0157338727804001
"Mongolia","Asia_South",0.13,188.67,55,1.6,0.00260730044123546,0.0394294670846395,0.0266906073326378,0.0179815688918858
"Mongolia","Asia_Southeast",0.13,184.67,54,1.3,0.00260730044123546,0.0385935214211076,0.0262053235629534,0.0146100247246572
"Mongolia","Asia_West",5.53,1027.33,439.33,25.47,0.110910549538708,0.214698014629049,0.213199718535414,0.286244099797707
"Mongolia","Europe_Eastern_north",0,130.33,43,0,0,0.0272371995820272,0.0208672020964259,0
"Mongolia","Europe_Eastern_south",0.23,131.67,43,0,0.00461291616526274,0.0275172413793103,0.0208672020964259,0
"Mongolia","Europe_Western_north",0,130.33,43,0,0,0.0272371995820272,0.0208672020964259,0
"Mongolia","Europe_Western_south",0.23,131.67,43,0,0.00461291616526274,0.0275172413793103,0.0208672020964259,0
"Mongolia","Mediterranean_SouthandEast",5.77,1143.67,449,25.17,0.115724027276374,0.239011494252874,0.217892412588261,0.282872555630479
"Mongolia","Not_Specified",5.37,133.33,132.33,1.8,0.107701564380265,0.0278641588296761,0.0642176012423264,0.0202292650033715
"Mongolia","Pacific_Region_tropical",0,0,0,0,0,0,0,0
"Montenegro","Africa_Central",0.43,45,53.67,3.37,0.0042502718197094,0.00664435148914682,0.0118520514185141,0.024799470159688
"Montenegro","Africa_East",2.93,68,60.67,4.4,0.0289611544924385,0.0100403533613774,0.0133978751548584,0.0323791301788211
"Montenegro","Africa_Southern",0,0,0,0,0,0,0,0
"Montenegro","Africa_West",0.43,45,53.67,3.37,0.0042502718197094,0.00664435148914682,0.0118520514185141,0.024799470159688
"Montenegro","America_Caribbean",0.1,1,0,0.07,0.000988435306909163,0.000147652255314374,0,0.000515122525572154
"Montenegro","America_Central_and_Mexico",9.13,165.67,33.67,4.13,0.0902441435208066,0.0244615491379323,0.0074354121718161,0.0303922290087571
"Montenegro","America_North",28.3,326,158.33,0.43,0.279727191855293,0.0481346352324859,0.0349643245964848,0.00316432408565752
"Montenegro","America_South_andean",0.5,140.33,254.67,5.13,0.00494217653454581,0.0207200409882661,0.0562392758478291,0.0377511222312164
"Montenegro","America_South_temperate",0,0,1,0.1,0,0,0.000220831962334901,0.000735889322245934
"Montenegro","America_South_tropical",9.73,106.67,17.33,1.67,0.0961747553622615,0.0157500660743843,0.00382701790726383,0.0122893516815071
"Montenegro","Asia_Central",8.77,1167.67,583.33,32.17,0.0866857764159336,0.172409108962935,0.128817908588818,0.236735594966517
"Montenegro","Asia_East",0.67,156.67,371.33,1.5,0.00662251655629139,0.0231326788401029,0.0820015325738186,0.011038339833689
"Montenegro","Asia_South",0.37,229.33,100.33,0.83,0.0036572106355639,0.0338610917112453,0.0221560707810606,0.00610788137464125
"Montenegro","Asia_Southeast",0.27,227,93,0.73,0.00266877532865474,0.0335170619563629,0.0205373724971457,0.00537199205239532
"Montenegro","Asia_West",11.87,1265.33,585.33,34.13,0.117327270930118,0.186828828216937,0.129259572513487,0.251159025682537
"Montenegro","Europe_Eastern_north",0.17,221,194.67,0.1,0.00168034002174558,0.0326311484244766,0.0429893581077351,0.000735889322245934
"Montenegro","Europe_Eastern_south",3,266.67,207.33,1.53,0.0296530592072749,0.0393744269246841,0.0457850907508949,0.0112591066303628
"Montenegro","Europe_Western_north",0.17,221,194.67,0.1,0.00168034002174558,0.0326311484244766,0.0429893581077351,0.000735889322245934
"Montenegro","Europe_Western_south",3,266.67,207.33,1.53,0.0296530592072749,0.0393744269246841,0.0457850907508949,0.0112591066303628
"Montenegro","Mediterranean_SouthandEast",11.6,1431.33,602.67,33.57,0.114658495601463,0.211339102599123,0.133088798740374,0.24703804547796
"Montenegro","Not_Specified",9.63,421.33,755,7.03,0.0951863200553524,0.0622103247316051,0.16672813156285,0.0517330193538892
"Montenegro","Pacific_Region_tropical",0.1,1,0.33,0,0.000988435306909163,0.000147652255314374,7.28745475705172e-05,0
"Morocco","Africa_Central",0.4,74.33,23.67,4.27,0.00419859347118715,0.00779931020227002,0.00588220675944334,0.0211344288259751
"Morocco","Africa_East",8.53,147.67,34.33,4.8,0.089535005773066,0.0154947415252148,0.00853131212723658,0.0237576717481687
"Morocco","Africa_Southern",0.4,65,18.67,4,0.00419859347118715,0.00682033046075005,0.004639662027833,0.0197980597901406
"Morocco","Africa_West",0.4,76,23.67,4.27,0.00419859347118715,0.00797454023103083,0.00588220675944334,0.0211344288259751
"Morocco","America_Caribbean",0.17,6,2,0.27,0.00178440222525454,0.000629568965607697,0.000497017892644135,0.00133636903583449
"Morocco","America_Central_and_Mexico",3.03,285,103,7.5,0.0318043455442427,0.0299045258663656,0.025596421471173,0.0371213621065136
"Morocco","America_North",4,51.33,33.33,0.2,0.0419859347118715,0.00538596250077385,0.00828280318091451,0.000989902989507028
"Morocco","America_South_andean",0.23,96,185,2.5,0.00241419124593261,0.0100731034497231,0.0459741550695825,0.0123737873688379
"Morocco","America_South_temperate",0,2,5,0.53,0,0.000209856321869232,0.00124254473161034,0.00262324292219363
"Morocco","America_South_tropical",1.77,23.67,10.67,0.9,0.0185787761100032,0.00248364956932236,0.00265159045725646,0.00445456345278163
"Morocco","Asia_Central",6.9,1686,702.67,50.37,0.0724257373779784,0.176908879335763,0.174619781312127,0.249307067907345
"Morocco","Asia_East",16.77,215.33,157.67,1.3,0.176026031279521,0.0225941808940509,0.0391824055666004,0.00643436943179568
"Morocco","Asia_South",0.73,481,166,4.93,0.00766243308491655,0.0504704454095504,0.0412524850894632,0.0244011086913482
"Morocco","Asia_Southeast",0.17,409,139.33,0.97,0.00178440222525454,0.042915617822258,0.0346247514910537,0.00480102949910909
"Morocco","Asia_West",15.33,1837,733,55.07,0.160911094783248,0.19275303163689,0.182157057654076,0.27256978816076
"Morocco","Europe_Eastern_north",0.1,398,144.33,0.1,0.00104964836779679,0.0417614080519772,0.035867296222664,0.000494951494753514
"Morocco","Europe_Eastern_south",8.1,476.67,157.33,0.73,0.0850215177915398,0.0500161064727035,0.0390979125248509,0.00361314591170065
"Morocco","Europe_Western_north",0.1,398,144.33,0.1,0.00104964836779679,0.0417614080519772,0.035867296222664,0.000494951494753514
"Morocco","Europe_Western_south",8.1,476.67,157.33,0.73,0.0850215177915398,0.0500161064727035,0.0390979125248509,0.00361314591170065
"Morocco","Mediterranean_SouthandEast",15.1,2187.33,771.67,54.23,0.158496903537315,0.229512514257114,0.19176689860835,0.268412195604831
"Morocco","Not_Specified",4.77,137,310.67,4.27,0.0500682271439068,0.0143751580480424,0.0772042743538767,0.0211344288259751
"Morocco","Pacific_Region_tropical",0.17,1.33,0.33,0,0.00178440222525454,0.000139554454043039,8.20079522862823e-05,0
"Mozambique","Africa_Central",7.07,422.67,115.67,11.23,0.0982763413956075,0.0731681983973521,0.0413553189511545,0.100456212541372
"Mozambique","Africa_East",4.57,205.33,59.33,7.37,0.0635251598554351,0.0355445765654726,0.0212121645489063,0.0659271849002594
"Mozambique","Africa_Southern",2.7,189,57.33,7.37,0.0375312760633862,0.0327176981974106,0.0204971075946199,0.0659271849002594
"Mozambique","Africa_West",7.17,436.67,120.67,11.43,0.0996663886572143,0.0755917315971603,0.0431429613368705,0.102245281331067
"Mozambique","America_Caribbean",1.5,13.67,2.33,0,0.0208507089241034,0.00236640706009843,0.000833041351743666,0
"Mozambique","America_Central_and_Mexico",16.13,1304.33,843.33,21.27,0.224214623297192,0.225791932750416,0.301514490629179,0.190267465784059
"Mozambique","America_North",1.47,13.67,2.33,0,0.0204336947456214,0.00236640706009843,0.000833041351743666,0
"Mozambique","America_South_andean",0.23,62,50.67,3.37,0.00319710870169586,0.0107327898848649,0.0181159679368462,0.0301458091063601
"Mozambique","America_South_temperate",0,1,3,0.33,0,0.000173109514272014,0.00107258543142961,0.00295196350299669
"Mozambique","America_South_tropical",10.67,804,683.33,7.13,0.148318042813456,0.139180049474699,0.244309934286266,0.0637803023526255
"Mozambique","Asia_Central",0.5,154,77,4.43,0.00695023630803447,0.0266588651978901,0.0275296927400267,0.0396278736917434
"Mozambique","Asia_East",3.43,255.67,77.67,4.63,0.0476786210731165,0.0442589095139258,0.0277692368197127,0.0414169424814384
"Mozambique","Asia_South",5.03,461.67,157,9.5,0.0699193772588268,0.0799194694539607,0.0561319709114831,0.0849807675105108
"Mozambique","Asia_Southeast",2.9,375.67,135,4.9,0.0403113705865999,0.0650320512265675,0.0482663444143326,0.0438321853475266
"Mozambique","Asia_West",2.7,241.33,101,9.03,0.0375312760633862,0.0417765190792651,0.0361103761914637,0.0807764558547276
"Mozambique","Europe_Eastern_north",0,109.67,32.33,0,0,0.0189849204302118,0.0115588956660398,0
"Mozambique","Europe_Eastern_south",0.07,110,32.33,0,0.000973033083124826,0.0190420465699215,0.0115588956660398,0
"Mozambique","Europe_Western_north",0,109.67,32.33,0,0,0.0189849204302118,0.0115588956660398,0
"Mozambique","Europe_Western_south",0.07,110,32.33,0,0.000973033083124826,0.0190420465699215,0.0115588956660398,0
"Mozambique","Mediterranean_SouthandEast",0.9,331.67,122.33,8.93,0.0125104253544621,0.0574152325985989,0.0437364586089282,0.0798819214598801
"Mozambique","Not_Specified",2.33,41.67,54.67,0.87,0.0323881011954406,0.00721347345971482,0.019546081845419,0.00778244923517309
"Mozambique","Pacific_Region_tropical",2.5,23.33,5,0,0.0347511815401724,0.00403864496796608,0.00178764238571602,0
"Myanmar","Africa_Central",6.7,1280.33,377,33.73,0.0679031113813723,0.144425593740764,0.123701056872955,0.160237529691211
"Myanmar","Africa_East",9.3,211.67,50.67,8.2,0.0942535725144421,0.02387709842549,0.0166258157871423,0.0389548693586698
"Myanmar","Africa_Southern",3.03,140.67,37,6.73,0.0307084220127698,0.0158680561039055,0.0121404220273192,0.0319714964370546
"Myanmar","Africa_West",6.7,1284.33,378,33.83,0.0679031113813723,0.144876807392684,0.124029176387207,0.160712589073634
"Myanmar","America_Caribbean",2.87,36.33,8.33,0.73,0.0290868551738117,0.00409814799356569,0.00273323555371809,0.00346793349168646
"Myanmar","America_Central_and_Mexico",3.83,127,56,3.4,0.0388162562075606,0.014326033448468,0.0183746927981048,0.0161520190023753
"Myanmar","America_North",3.17,29.33,4.67,0.17,0.0321272929968582,0.00330852410270525,0.00153231813155624,0.000807600950118765
"Myanmar","America_South_andean",0.1,47,34.33,2.27,0.00101347927434884,0.00530176041006297,0.0112643429242667,0.0107838479809976
"Myanmar","America_South_temperate",0,1,2,0.2,0,0.000112803412980063,0.000656239028503742,0.000950118764845606
"Myanmar","America_South_tropical",18.63,215.67,59.67,2.6,0.188811188811189,0.0243283120774102,0.0195788914154091,0.0123515439429929
"Myanmar","Asia_Central",0.3,67,74,1.93,0.00304043782304652,0.00755782866966423,0.0242808440546385,0.0091686460807601
"Myanmar","Asia_East",7.37,1182.67,346.67,27.83,0.0746934225195095,0.133409212429131,0.113749192005696,0.132209026128266
"Myanmar","Asia_South",15.4,1538,490,35.37,0.156075808249721,0.173491649163337,0.160778561983417,0.168028503562945
"Myanmar","Asia_Southeast",8.27,1374.33,451.67,28.4,0.083814735988649,0.15502911456089,0.148201741002143,0.134916864608076
"Myanmar","Asia_West",7.43,240.67,115.33,9.57,0.0753015100841188,0.0271483974019118,0.0378420235786683,0.0454631828978622
"Myanmar","Europe_Eastern_north",0.1,154.33,48,0.5,0.00101347927434884,0.0174089507252131,0.0157497366840898,0.00237529691211401
"Myanmar","Europe_Eastern_south",0.1,164.33,51,1.17,0.00101347927434884,0.0185369848550138,0.0167340952268454,0.00555819477434679
"Myanmar","Europe_Western_north",0.1,154.33,48,0.5,0.00101347927434884,0.0174089507252131,0.0157497366840898,0.00237529691211401
"Myanmar","Europe_Western_south",0.1,164.33,51,1.17,0.00101347927434884,0.0185369848550138,0.0167340952268454,0.00555819477434679
"Myanmar","Mediterranean_SouthandEast",1.17,315,101.33,8.53,0.0118577075098814,0.0355330750887199,0.0332483503791421,0.0405225653206651
"Myanmar","Not_Specified",1.1,104.33,241.33,3.37,0.0111482720178372,0.01176878007621,0.0791850823744041,0.0160095011876485
"Myanmar","Pacific_Region_tropical",2.9,32.33,21.67,0.3,0.0293908989561163,0.00364693434164544,0.00711034987383805,0.00142517814726841
"Namibia","Africa_Central",1.6,131,44.67,6.4,0.0281988015509341,0.0197478009843751,0.0101537957966422,0.046592894583576
"Namibia","Africa_East",3.23,284.67,96,10.63,0.0569263306309482,0.0429130267650539,0.0218214550364373,0.0773878858474083
"Namibia","Africa_Southern",3.2,280,86.67,10.03,0.0563976031018682,0.0422090402719468,0.0197006823750835,0.073019801980198
"Namibia","Africa_West",3.6,317.33,104.33,11.2,0.0634473034896017,0.0478364098196317,0.0237149208744948,0.081537565521258
"Namibia","America_Caribbean",1.33,307.33,332.33,5.33,0.023440253789214,0.0463289440956336,0.0755408765860334,0.0388031450203844
"Namibia","America_Central_and_Mexico",6.5,663.67,451.33,14.67,0.11455763130067,0.100045977704582,0.102590388558284,0.106799650553291
"Namibia","America_North",10.7,98.33,17,0.03,0.188579485371872,0.0148229104640733,0.00386421599603577,0.000218404193360513
"Namibia","America_South_andean",0.03,34.33,61.33,0.87,0.000528727529080014,0.00517512983048548,0.0139407274727573,0.00633372160745486
"Namibia","America_South_temperate",0,0,0,0,0,0,0,0
"Namibia","America_South_tropical",2.9,323.33,338,5.77,0.051110327811068,0.0487408892540306,0.0768297062741229,0.0420064065230052
"Namibia","Asia_Central",1.47,365,376,8.2,0.0259076489249207,0.0550224989259307,0.0854673655593794,0.0596971461852068
"Namibia","Asia_East",2.4,230.67,102.33,5.43,0.0422982023264011,0.0347727118554642,0.0232603072279024,0.0395311589982528
"Namibia","Asia_South",4.63,775.33,479.33,15.67,0.0816002819880155,0.116878339978745,0.108954979610578,0.114079790331974
"Namibia","Asia_Southeast",4.2,699,453,10.77,0.074021854071202,0.105371854107467,0.102969990953188,0.078407105416424
"Namibia","Asia_West",1.83,435,387.67,13.03,0.0322523792738809,0.0655747589939174,0.0881200361872463,0.0948602213162493
"Namibia","Europe_Eastern_north",0.1,173.33,61.67,0,0.00176242509693338,0.0261289033940591,0.014018011792678,0
"Namibia","Europe_Eastern_south",0.13,173.67,61.67,0,0.00229115262601339,0.026180157228675,0.014018011792678,0
"Namibia","Europe_Western_north",0.1,173.33,61.67,0,0.00176242509693338,0.0261289033940591,0.014018011792678,0
"Namibia","Europe_Western_south",0.13,173.67,61.67,0,0.00229115262601339,0.026180157228675,0.014018011792678,0
"Namibia","Mediterranean_SouthandEast",1.73,592.33,407.33,12.73,0.0304899541769475,0.0892917172295795,0.09258888833325,0.0926761793826442
"Namibia","Not_Specified",4.83,87.33,78.67,1.2,0.0851251321818823,0.0131646981676754,0.0178822277887138,0.0087361677344205
"Namibia","Pacific_Region_tropical",2.1,315,336.67,5.4,0.037010927035601,0.0474851703059402,0.076527388199139,0.0393127548048923
"Nepal","Africa_Central",5.47,903,256.67,20.47,0.0681619937694704,0.114550443423117,0.07112573018389,0.111968056011377
"Nepal","Africa_East",1.17,156.67,49.33,7.2,0.0145794392523364,0.0198744385062013,0.0136698183269229,0.0393829996718083
"Nepal","Africa_Southern",1.17,150.33,47.67,6.77,0.0145794392523364,0.0190701751492771,0.0132098163317335,0.0370309594136309
"Nepal","Africa_West",6.23,988,283.67,22.9,0.0776323987538941,0.125333154044341,0.0786076903466087,0.125259818400613
"Nepal","America_Caribbean",0.3,19,16,0.47,0.00373831775700935,0.00241025296239117,0.00443375417050002,0.0025708347007986
"Nepal","America_Central_and_Mexico",6,415,148,10,0.0747663551401869,0.0526449989153862,0.0410122260771252,0.0546986106552894
"Nepal","America_North",0.57,5,0.67,0,0.00710280373831776,0.000634277095366098,0.000185663455889688,0
"Nepal","America_South_andean",0.27,144.33,206.33,3.8,0.00336448598130841,0.0183090426348378,0.0571760311249543,0.02078547204901
"Nepal","America_South_temperate",0,0,1,0.1,0,0,0.000277109635656251,0.000546986106552894
"Nepal","America_South_tropical",2.67,40.33,20,0.57,0.0332710280373832,0.00511607905122295,0.00554219271312502,0.00311782080735149
"Nepal","Asia_Central",1.93,364,143.67,10.6,0.0240498442367601,0.046175372542652,0.0398123413547336,0.0579805272946067
"Nepal","Asia_East",13.93,1004.67,303,18.77,0.173582554517134,0.127447833880292,0.0839642196038441,0.102669292199978
"Nepal","Asia_South",4.8,1061.33,417.67,23.4,0.0598130841121495,0.13463546192498,0.115740381524546,0.127994748933377
"Nepal","Asia_Southeast",4.4,995.67,394.33,19.07,0.0548286604361371,0.126306135108633,0.109272642628329,0.104310250519637
"Nepal","Asia_West",2.33,432.33,159.33,15.37,0.0290342679127726,0.0548434033279251,0.0441518782491105,0.0840717645771797
"Nepal","Europe_Eastern_north",0.2,72.33,114,0.1,0.00249221183800623,0.00917545246156598,0.0315904984648126,0.000546986106552894
"Nepal","Europe_Eastern_south",5.97,129,121.67,0.53,0.074392523364486,0.0163643490604453,0.0337159293702961,0.00289902636473034
"Nepal","Europe_Western_north",0.2,72.33,114,0.1,0.00249221183800623,0.00917545246156598,0.0315904984648126,0.000546986106552894
"Nepal","Europe_Western_south",5.97,129,121.67,0.53,0.074392523364486,0.0163643490604453,0.0337159293702961,0.00289902636473034
"Nepal","Mediterranean_SouthandEast",8.3,549.67,267.33,15.37,0.103426791277259,0.0697286182019767,0.0740797188999856,0.0840717645771797
"Nepal","Not_Specified",7.87,234.33,407.67,6.5,0.0980685358255452,0.0297260303514276,0.112969285167984,0.0355540969259381
"Nepal","Pacific_Region_tropical",0.5,16.67,15,0.2,0.00623052959501558,0.00211467983595057,0.00415664453484377,0.00109397221310579
"Netherlands","Africa_Central",11.07,131.67,30,1.3,0.0986894891682268,0.0185869040460078,0.0076739492444997,0.0154577883472057
"Netherlands","Africa_East",2.7,38,16.67,1.3,0.0240706071142017,0.00536418587186372,0.00426415779686033,0.0154577883472057
"Netherlands","Africa_Southern",0,2.33,0.67,0.17,0,0.000328909291616907,0.000171384866460493,0.00202140309155767
"Netherlands","Africa_West",11.07,131.67,30,1.3,0.0986894891682268,0.0185869040460078,0.0076739492444997,0.0154577883472057
"Netherlands","America_Caribbean",0.2,3.33,1,0.13,0.00178300793438531,0.000470072077718584,0.00025579830814999,0.00154577883472057
"Netherlands","America_Central_and_Mexico",11.63,124.33,22.33,0.8,0.103681911384506,0.0175507691960215,0.00571197622098927,0.00951248513674197
"Netherlands","America_North",1.93,82,98.33,0.23,0.0172060265668182,0.0115753484603375,0.0251526476403885,0.00273483947681332
"Netherlands","America_South_andean",0.37,178.67,293,4.57,0.00329856467861282,0.0252215549927866,0.074948904287947,0.0543400713436385
"Netherlands","America_South_temperate",0,1,2.33,0.23,0,0.000141162786101677,0.000596010057989477,0.00273483947681332
"Netherlands","America_South_tropical",21.23,206.67,49.33,1.2,0.189266292235,0.0291741130036335,0.012618530541039,0.014268727705113
"Netherlands","Asia_Central",2.5,687,460.67,19.5,0.0222875991798164,0.0969788340518519,0.117838606615456,0.231866825208086
"Netherlands","Asia_East",12.9,271,329.67,1.67,0.115004011767852,0.0382551150335544,0.0843290282478072,0.0198573127229489
"Netherlands","Asia_South",5.4,528.67,168.67,1.33,0.0481412142284033,0.0746285301283734,0.0431455006356588,0.0158145065398335
"Netherlands","Asia_Southeast",5.2,522.67,176.67,1.03,0.046358206294018,0.0737815534117634,0.0451918871008587,0.0122473246135553
"Netherlands","Asia_West",5.3,826,508.33,22.33,0.0472497102612107,0.116600461319985,0.130029953981884,0.26551724137931
"Netherlands","Europe_Eastern_north",0.43,476.33,204.33,0.57,0.00383346705892841,0.0672400699038117,0.0522672683042874,0.00677764565992866
"Netherlands","Europe_Eastern_south",2.77,494.67,206,0.67,0.0246946598912365,0.0698289954009164,0.0526944514788979,0.0079667063020214
"Netherlands","Europe_Western_north",0.43,476.33,204.33,0.57,0.00383346705892841,0.0672400699038117,0.0522672683042874,0.00677764565992866
"Netherlands","Europe_Western_south",2.77,494.67,206,0.67,0.0246946598912365,0.0698289954009164,0.0526944514788979,0.0079667063020214
"Netherlands","Mediterranean_SouthandEast",4.9,1178.67,598.33,20.13,0.04368369439244,0.166384341094463,0.153051801715383,0.23935790725327
"Netherlands","Not_Specified",4.27,182.67,295,4.33,0.0380672193991263,0.0257862061371933,0.075460500904247,0.0514863258026159
