"Country","Region_crops","Average","Percentage","Element"
"Armenia","Mediterranean_SouthandEast",4.3,0.0434343434343434,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_Central",4,0.0404040404040404,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_Central",4,0.0404040404040404,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_tropical",3.63,0.0366666666666667,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_tropical",3.63,0.0366666666666667,"Fat supply quantity (g/capita/day)"
"Armenia","America_Central_and_Mexico",3.6,0.0363636363636364,"Fat supply quantity (g/capita/day)"
"Armenia","America_Central_and_Mexico",3.6,0.0363636363636364,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_South",1.73,0.0174747474747475,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_South",1.73,0.0174747474747475,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_Southeast",1.57,0.0158585858585859,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_Southeast",1.57,0.0158585858585859,"Fat supply quantity (g/capita/day)"
"Armenia","Pacific_Region_tropical",1.4,0.0141414141414141,"Fat supply quantity (g/capita/day)"
"Armenia","Pacific_Region_tropical",1.4,0.0141414141414141,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_East",1.13,0.0114141414141414,"Fat supply quantity (g/capita/day)"
"Armenia","Asia_East",1.13,0.0114141414141414,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_andean",0.63,0.00636363636363636,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_andean",0.63,0.00636363636363636,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Western_south",0.57,0.00575757575757576,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Western_south",0.57,0.00575757575757576,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Eastern_south",0.57,0.00575757575757576,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Eastern_south",0.57,0.00575757575757576,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_East",0.53,0.00535353535353535,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_East",0.53,0.00535353535353535,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Western_north",0.2,0.00202020202020202,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Western_north",0.2,0.00202020202020202,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Eastern_north",0.2,0.00202020202020202,"Fat supply quantity (g/capita/day)"
"Armenia","Europe_Eastern_north",0.2,0.00202020202020202,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_Central",0.17,0.00171717171717172,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_Central",0.17,0.00171717171717172,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_West",0.17,0.00171717171717172,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_West",0.17,0.00171717171717172,"Fat supply quantity (g/capita/day)"
"Armenia","America_Caribbean",0,0,"Fat supply quantity (g/capita/day)"
"Armenia","America_Caribbean",0,0,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_Southern",0,0,"Fat supply quantity (g/capita/day)"
"Armenia","Africa_Southern",0,0,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Armenia","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Australia","Mediterranean_SouthandEast",31.67,0.138357361293141,"Fat supply quantity (g/capita/day)"
"Australia","Europe_Western_south",29.1,0.127129750982962,"Fat supply quantity (g/capita/day)"
"Australia","Europe_Eastern_south",29.1,0.127129750982962,"Fat supply quantity (g/capita/day)"
"Australia","America_South_tropical",24.87,0.108650065530799,"Fat supply quantity (g/capita/day)"
"Australia","America_Central_and_Mexico",23.9,0.104412407164701,"Fat supply quantity (g/capita/day)"
"Australia","Africa_Central",15.3,0.0668414154652687,"Fat supply quantity (g/capita/day)"
"Australia","Africa_West",15.3,0.0668414154652687,"Fat supply quantity (g/capita/day)"
"Australia","Africa_East",12.3,0.053735255570118,"Fat supply quantity (g/capita/day)"
"Australia","Asia_West",7.9,0.0345128877238969,"Fat supply quantity (g/capita/day)"
"Australia","Not_Specified",7.67,0.0335080821319353,"Fat supply quantity (g/capita/day)"
"Australia","Africa_Southern",7.17,0.0313237221494102,"Fat supply quantity (g/capita/day)"
"Australia","America_Caribbean",7.07,0.0308868501529052,"Fat supply quantity (g/capita/day)"
"Australia","America_North",3.97,0.0173438182612495,"Fat supply quantity (g/capita/day)"
"Australia","Asia_East",3.77,0.0164700742682394,"Fat supply quantity (g/capita/day)"
"Australia","Asia_South",2.7,0.0117955439056356,"Fat supply quantity (g/capita/day)"
"Australia","Asia_Central",2.6,0.0113586719091306,"Fat supply quantity (g/capita/day)"
"Australia","Asia_Southeast",2.1,0.00917431192660551,"Fat supply quantity (g/capita/day)"
"Australia","Pacific_Region_tropical",1.8,0.00786369593709043,"Fat supply quantity (g/capita/day)"
"Australia","America_South_andean",0.27,0.00117955439056356,"Fat supply quantity (g/capita/day)"
"Australia","Europe_Western_north",0.17,0.000742682394058541,"Fat supply quantity (g/capita/day)"
"Australia","Europe_Eastern_north",0.17,0.000742682394058541,"Fat supply quantity (g/capita/day)"
"Australia","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Austria","Mediterranean_SouthandEast",35.13,0.20261852578152,"Fat supply quantity (g/capita/day)"
"Austria","Europe_Western_south",32.43,0.187045795362787,"Fat supply quantity (g/capita/day)"
"Austria","Europe_Eastern_south",32.43,0.187045795362787,"Fat supply quantity (g/capita/day)"
"Austria","Not_Specified",13.6,0.0784404198869535,"Fat supply quantity (g/capita/day)"
"Austria","America_North",12.9,0.0744030453339486,"Fat supply quantity (g/capita/day)"
"Austria","Asia_West",7.1,0.040950513323336,"Fat supply quantity (g/capita/day)"
"Austria","America_Central_and_Mexico",6.33,0.0365094013150306,"Fat supply quantity (g/capita/day)"
"Austria","Asia_East",5.43,0.0313184911754528,"Fat supply quantity (g/capita/day)"
"Austria","America_South_tropical",4.47,0.0257815203599031,"Fat supply quantity (g/capita/day)"
"Austria","Asia_Central",3.67,0.0211673780136117,"Fat supply quantity (g/capita/day)"
"Austria","Africa_East",3.67,0.0211673780136117,"Fat supply quantity (g/capita/day)"
"Austria","Asia_South",3.4,0.0196101049717384,"Fat supply quantity (g/capita/day)"
"Austria","Asia_Southeast",2.93,0.0168992963432922,"Fat supply quantity (g/capita/day)"
"Austria","Pacific_Region_tropical",2.83,0.0163225285500058,"Fat supply quantity (g/capita/day)"
"Austria","Africa_Central",2.43,0.0140154573768601,"Fat supply quantity (g/capita/day)"
"Austria","Africa_West",2.43,0.0140154573768601,"Fat supply quantity (g/capita/day)"
"Austria","Europe_Eastern_north",0.77,0.00444111200830546,"Fat supply quantity (g/capita/day)"
"Austria","Europe_Western_north",0.77,0.00444111200830546,"Fat supply quantity (g/capita/day)"
"Austria","America_South_andean",0.3,0.00173030337985927,"Fat supply quantity (g/capita/day)"
"Austria","America_Caribbean",0.23,0.00132656592455877,"Fat supply quantity (g/capita/day)"
"Austria","Africa_Southern",0.13,0.00074979813127235,"Fat supply quantity (g/capita/day)"
"Austria","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Asia_West",6.63,0.184782608695652,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Mediterranean_SouthandEast",6.53,0.181995540691193,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Asia_Central",6.47,0.180323299888517,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_Central_and_Mexico",5.3,0.147714604236343,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Not_Specified",3.17,0.0883500557413601,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_South_tropical",2.27,0.0632664437012263,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_North",1.87,0.0521181716833891,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Asia_East",1.43,0.0398550724637681,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_South_andean",0.47,0.0130992196209588,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Africa_Central",0.27,0.00752508361204013,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Europe_Western_south",0.27,0.00752508361204013,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Europe_Eastern_south",0.27,0.00752508361204013,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Africa_West",0.27,0.00752508361204013,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Africa_East",0.17,0.00473801560758082,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Asia_Southeast",0.13,0.0036231884057971,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Asia_South",0.13,0.0036231884057971,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Europe_Eastern_north",0.1,0.00278706800445931,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Europe_Western_north",0.1,0.00278706800445931,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Pacific_Region_tropical",0.03,0.000836120401337793,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Azerbaijan","Africa_Southern",0,0,"Fat supply quantity (g/capita/day)"
"Azerbaijan","America_Caribbean",0,0,"Fat supply quantity (g/capita/day)"
"Bahamas","Not_Specified",18.87,0.34384110787172,"Fat supply quantity (g/capita/day)"
"Bahamas","Asia_West",5.87,0.106960641399417,"Fat supply quantity (g/capita/day)"
"Bahamas","Mediterranean_SouthandEast",5.73,0.104409620991254,"Fat supply quantity (g/capita/day)"
"Bahamas","Asia_Central",4.67,0.0850947521865889,"Fat supply quantity (g/capita/day)"
"Bahamas","America_South_tropical",3.07,0.0559402332361516,"Fat supply quantity (g/capita/day)"
"Bahamas","America_Central_and_Mexico",2.9,0.0528425655976676,"Fat supply quantity (g/capita/day)"
"Bahamas","Asia_South",2.73,0.0497448979591837,"Fat supply quantity (g/capita/day)"
"Bahamas","Asia_Southeast",2.53,0.046100583090379,"Fat supply quantity (g/capita/day)"
"Bahamas","Pacific_Region_tropical",1.93,0.035167638483965,"Fat supply quantity (g/capita/day)"
"Bahamas","Asia_East",1.73,0.0315233236151603,"Fat supply quantity (g/capita/day)"
"Bahamas","Africa_East",1.2,0.021865889212828,"Fat supply quantity (g/capita/day)"
"Bahamas","Europe_Western_south",1.1,0.0200437317784257,"Fat supply quantity (g/capita/day)"
"Bahamas","Europe_Eastern_south",1.1,0.0200437317784257,"Fat supply quantity (g/capita/day)"
"Bahamas","Africa_Central",0.47,0.00856413994169096,"Fat supply quantity (g/capita/day)"
"Bahamas","Africa_West",0.47,0.00856413994169096,"Fat supply quantity (g/capita/day)"
"Bahamas","Europe_Western_north",0.17,0.00309766763848397,"Fat supply quantity (g/capita/day)"
"Bahamas","Europe_Eastern_north",0.17,0.00309766763848397,"Fat supply quantity (g/capita/day)"
"Bahamas","America_South_andean",0.1,0.00182215743440233,"Fat supply quantity (g/capita/day)"
"Bahamas","America_North",0.07,0.00127551020408163,"Fat supply quantity (g/capita/day)"
"Bahamas","Africa_Southern",0,0,"Fat supply quantity (g/capita/day)"
"Bahamas","America_Caribbean",0,0,"Fat supply quantity (g/capita/day)"
"Bahamas","America_South_temperate",0,0,"Fat supply quantity (g/capita/day)"
"Bangladesh","Africa_West",12.1,0.167265689798175,"Fat supply quantity (g/capita/day)"
"Bangladesh","Africa_Central",12.1,0.167265689798175,"Fat supply quantity (g/capita/day)"
"Bangladesh","Asia_East",10.07,0.139203760022118,"Fat supply quantity (g/capita/day)"
"Bangladesh","America_South_tropical",8.7,0.120265413325961,"Fat supply quantity (g/capita/day)"
"Bangladesh","America_Central_and_Mexico",8.57,0.118468343931435,"Fat supply quantity (g/capita/day)"
"Bangladesh","Asia_South",4.5,0.0622062482720487,"Fat supply quantity (g/capita/day)"
"Bangladesh","Asia_Southeast",4.2,0.0580591650539121,"Fat supply quantity (g/capita/day)"
"Bangladesh","Mediterranean_SouthandEast",3.13,0.0432679015758916,"Fat supply quantity (g/capita/day)"
"Bangladesh","Europe_Western_south",2.27,0.0313795963505668,"Fat supply quantity (g/capita/day)"
"Bangladesh","Europe_Eastern_south",2.27,0.0313795963505668,"Fat supply quantity (g/capita/day)"
"Bangladesh","Asia_West",1.23,0.01700304119436,"Fat supply quantity (g/capita/day)"
"Bangladesh","Asia_Central",0.77,0.0106441802598839,"Fat supply quantity (g/capita/day)"
"Bangladesh","Not_Specified",0.73,0.010091235830799,"Fat supply quantity (g/capita/day)"
"Bangladesh","Africa_East",0.57,0.0078794581144595,"Fat supply quantity (g/capita/day)"
"Bangladesh","America_Caribbean",0.43,0.00594415261266243,"Fat supply quantity (g/capita/day)"
"Bangladesh","Pacific_Region_tropical",0.33,0.00456179153995023,"Fat supply quantity (g/capita/day)"
"Bangladesh","Africa_Southern",0.27,0.00373237489632292,"Fat supply quantity (g/capita/day)"
"Bangladesh","America_South_andean",0.1,0.00138236107271219,"Fat supply quantity (g/capita/day)"
"Bangladesh","America_North",0,0,"Fat supply quantity (g/capita/day)"
