"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Mediterranean_SouthandEast","Rwanda","Gross Production Value (current million US$)",90.87,107.23,125.15
"Mediterranean_SouthandEast","Rwanda","Production",255181,271999,261741
"Mediterranean_SouthandEast","Saint Kitts and Nevis","Area harvested",23.69,23.97,25.8
"Mediterranean_SouthandEast","Saint Kitts and Nevis","Production",177.2,176.1,201
"Mediterranean_SouthandEast","Saint Lucia","Area harvested",44,47,52
"Mediterranean_SouthandEast","Saint Lucia","Gross Production Value (current million US$)",0.46,0.57,0.65
"Mediterranean_SouthandEast","Saint Lucia","Production",509,581,658
"Mediterranean_SouthandEast","Saint Vincent and the Grenadines","Area harvested",70,64,69
"Mediterranean_SouthandEast","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",1.54,1.88,1.64
"Mediterranean_SouthandEast","Saint Vincent and the Grenadines","Production",750,719,619
"Mediterranean_SouthandEast","Samoa","Area harvested",0,0,0
"Mediterranean_SouthandEast","Samoa","Production",0,0,0
"Mediterranean_SouthandEast","Sao Tome and Principe","Area harvested",0,0,0
"Mediterranean_SouthandEast","Sao Tome and Principe","Production",0,0,0
"Mediterranean_SouthandEast","Saudi Arabia","Area harvested",381267,399264,374238
"Mediterranean_SouthandEast","Saudi Arabia","Gross Production Value (current million US$)",709.7,744.04,831.22
"Mediterranean_SouthandEast","Saudi Arabia","Production",2379941,2568916,2410225
"Mediterranean_SouthandEast","Senegal","Area harvested",2611,5055,2831
"Mediterranean_SouthandEast","Senegal","Gross Production Value (current million US$)",0,0,0
"Mediterranean_SouthandEast","Senegal","Production",45860.55,60458.67,56200
"Mediterranean_SouthandEast","Serbia","Area harvested",1030115,932573,930866
"Mediterranean_SouthandEast","Serbia","Gross Production Value (current million US$)",997.73,1181.38,1444.82
"Mediterranean_SouthandEast","Serbia","Production",8787169,8539041,8295861
"Mediterranean_SouthandEast","Sierra Leone","Area harvested",2800,3000,3200
"Mediterranean_SouthandEast","Sierra Leone","Production",2500,2600,2700
"Mediterranean_SouthandEast","Slovakia","Area harvested",810180,708441,706980
"Mediterranean_SouthandEast","Slovakia","Gross Production Value (current million US$)",655.43,553.8,971.18
"Mediterranean_SouthandEast","Slovakia","Production",3826315,3122167,3962567
"Mediterranean_SouthandEast","Slovenia","Area harvested",87297,82667,78997
"Mediterranean_SouthandEast","Slovenia","Gross Production Value (current million US$)",231.1,205.51,261.04
"Mediterranean_SouthandEast","Slovenia","Production",420177,428434,447034
"Mediterranean_SouthandEast","Solomon Islands","Area harvested",0,0,0
"Mediterranean_SouthandEast","Solomon Islands","Production",0,0,0
"Mediterranean_SouthandEast","Somalia","Area harvested",5395,5458,5252
"Mediterranean_SouthandEast","Somalia","Production",13727,14125,13759
"Mediterranean_SouthandEast","South Africa","Area harvested",911453,827698,886144
"Mediterranean_SouthandEast","South Africa","Gross Production Value (current million US$)",2732.78,3260.8,3594.26
"Mediterranean_SouthandEast","South Africa","Production",4406303,3866850,4535310
"Mediterranean_SouthandEast","Spain","Area harvested",8846493,8922273,8847545
"Mediterranean_SouthandEast","Spain","Gross Production Value (current million US$)",16605.17,18576.33,19583.51
"Mediterranean_SouthandEast","Spain","Production",31560538,33895367,35963684
"Mediterranean_SouthandEast","Sri Lanka","Area harvested",8960,8490,8840
"Mediterranean_SouthandEast","Sri Lanka","Gross Production Value (current million US$)",44.06,52.25,66.2
"Mediterranean_SouthandEast","Sri Lanka","Production",125700,123500,140180
"Mediterranean_SouthandEast","Sudan (former)","Area harvested",446707,272344,230541
"Mediterranean_SouthandEast","Sudan (former)","Gross Production Value (current million US$)",780.47,1330.88,0
"Mediterranean_SouthandEast","Sudan (former)","Production",1096305,868500,758831
"Mediterranean_SouthandEast","Suriname","Area harvested",46,43,33
"Mediterranean_SouthandEast","Suriname","Gross Production Value (current million US$)",0.69,1.32,0.85
"Mediterranean_SouthandEast","Suriname","Production",798,1015,851
"Mediterranean_SouthandEast","Swaziland","Area harvested",372,395,428
"Mediterranean_SouthandEast","Swaziland","Production",700,750,948
"Mediterranean_SouthandEast","Sweden","Area harvested",967914,945440,945181
"Mediterranean_SouthandEast","Sweden","Gross Production Value (current million US$)",832.88,1028.46,1329.13
"Mediterranean_SouthandEast","Sweden","Production",7208333,6046400,6782033
"Mediterranean_SouthandEast","Switzerland","Area harvested",200715,197505,195516
"Mediterranean_SouthandEast","Switzerland","Gross Production Value (current million US$)",1205.1,1169.53,1424.87
"Mediterranean_SouthandEast","Switzerland","Production",2953088,2469734,3075519
"Mediterranean_SouthandEast","Syrian Arab Republic","Area harvested",3694180.3,4145650,3881785
"Mediterranean_SouthandEast","Syrian Arab Republic","Production",6980228,6966446,8239301
"Mediterranean_SouthandEast","Tajikistan","Area harvested",463668,465623,437350
"Mediterranean_SouthandEast","Tajikistan","Gross Production Value (current million US$)",435.1,657.31,617.67
"Mediterranean_SouthandEast","Tajikistan","Production",1616909,1576302.2,1283203.9
"Mediterranean_SouthandEast","Thailand","Area harvested",100690,102274,96694
"Mediterranean_SouthandEast","Thailand","Gross Production Value (current million US$)",381.21,479.38,468.55
"Mediterranean_SouthandEast","Thailand","Production",789679.12,852066.61,800813.03
"Mediterranean_SouthandEast","The former Yugoslav Republic of Macedonia","Area harvested",175490,162500,156832
"Mediterranean_SouthandEast","The former Yugoslav Republic of Macedonia","Gross Production Value (current million US$)",317.17,249.58,324.85
"Mediterranean_SouthandEast","The former Yugoslav Republic of Macedonia","Production",834336,825711,816890
"Mediterranean_SouthandEast","Timor-Leste","Area harvested",386,217,201
"Mediterranean_SouthandEast","Timor-Leste","Production",3121,2006,1930
"Mediterranean_SouthandEast","Togo","Area harvested",1772,2146,2718
"Mediterranean_SouthandEast","Togo","Gross Production Value (current million US$)",0,0,0
"Mediterranean_SouthandEast","Togo","Production",1267,1748,2020
"Mediterranean_SouthandEast","Trinidad and Tobago","Area harvested",252.6,206.1,260
"Mediterranean_SouthandEast","Trinidad and Tobago","Gross Production Value (current million US$)",4.02,6.9,9.4
"Mediterranean_SouthandEast","Trinidad and Tobago","Production",1698,1929,2906
"Mediterranean_SouthandEast","Tunisia","Area harvested",3229056,2549775,3263114
"Mediterranean_SouthandEast","Tunisia","Gross Production Value (current million US$)",1415.43,1077.55,1346.95
"Mediterranean_SouthandEast","Tunisia","Production",3797065,2427842,3380458
"Mediterranean_SouthandEast","Turkey","Area harvested",13652213,13718353,13531960
"Mediterranean_SouthandEast","Turkey","Gross Production Value (current million US$)",17617.5,19219.03,20153.51
"Mediterranean_SouthandEast","Turkey","Production",54877932,54690659,55778861
"Mediterranean_SouthandEast","Turkmenistan","Area harvested",963756,807448,754367
"Mediterranean_SouthandEast","Turkmenistan","Gross Production Value (current million US$)",112.79,122.2,132.98
"Mediterranean_SouthandEast","Turkmenistan","Production",2875650,2608750,2032989
"Mediterranean_SouthandEast","Uganda","Area harvested",50103,51200,52015
"Mediterranean_SouthandEast","Uganda","Production",42400,42490,45920
"Mediterranean_SouthandEast","Ukraine","Area harvested",13793440,12643360,12290900
"Mediterranean_SouthandEast","Ukraine","Gross Production Value (current million US$)",5653.47,6778.19,10062.21
"Mediterranean_SouthandEast","Ukraine","Production",48102650,43907030,55598780
"Mediterranean_SouthandEast","United Arab Emirates","Area harvested",187750.8,199197.6,42918
"Mediterranean_SouthandEast","United Arab Emirates","Production",787914,851332,265097
"Mediterranean_SouthandEast","United Kingdom","Area harvested",3777124,3810251,3926926
"Mediterranean_SouthandEast","United Kingdom","Gross Production Value (current million US$)",6302.79,7035.17,10115.71
"Mediterranean_SouthandEast","United Kingdom","Production",33161928,30993831,34045940
"Mediterranean_SouthandEast","United Republic of Tanzania","Area harvested",326202,304558,396107
"Mediterranean_SouthandEast","United Republic of Tanzania","Gross Production Value (current million US$)",9.22,9.73,7.45
"Mediterranean_SouthandEast","United Republic of Tanzania","Production",247933,274538,338170
"Mediterranean_SouthandEast","United States of America","Area harvested",23636297,22801532,21445688
"Mediterranean_SouthandEast","United States of America","Gross Production Value (current million US$)",25907.34,29897.12,32221.74
"Mediterranean_SouthandEast","United States of America","Production",108446146,110251819,99707890
"Mediterranean_SouthandEast","Uruguay","Area harvested",711878,489447,723278
"Mediterranean_SouthandEast","Uruguay","Gross Production Value (current million US$)",575.5,462.17,792.06
"Mediterranean_SouthandEast","Uruguay","Production",2442879,1642312,2524175
"Mediterranean_SouthandEast","Uzbekistan","Area harvested",1645486,1694815,1562111
"Mediterranean_SouthandEast","Uzbekistan","Production",9292982,9597520,9640290
"Mediterranean_SouthandEast","Vanuatu","Area harvested",0,0,0
"Mediterranean_SouthandEast","Vanuatu","Gross Production Value (current million US$)",0,0,0
"Mediterranean_SouthandEast","Vanuatu","Production",0,0,0
"Mediterranean_SouthandEast","Venezuela (Bolivarian Republic of)","Area harvested",15641,16316,16814
"Mediterranean_SouthandEast","Venezuela (Bolivarian Republic of)","Gross Production Value (current million US$)",518.96,697.79,614.05
"Mediterranean_SouthandEast","Venezuela (Bolivarian Republic of)","Production",398299,411342,442689
"Mediterranean_SouthandEast","Viet Nam","Area harvested",61621,64320,60899.66
"Mediterranean_SouthandEast","Viet Nam","Gross Production Value (current million US$)",228.06,231.69,231.42
"Mediterranean_SouthandEast","Viet Nam","Production",807226,861053,832147.31
"Mediterranean_SouthandEast","Yemen","Area harvested",212377,261709,231213
"Mediterranean_SouthandEast","Yemen","Gross Production Value (current million US$)",459.31,493.52,499.57
"Mediterranean_SouthandEast","Yemen","Production",531900.93,642834.39,578389.34
"Mediterranean_SouthandEast","Zambia","Area harvested",36896,30591,41331
"Mediterranean_SouthandEast","Zambia","Gross Production Value (current million US$)",0,0,0
"Mediterranean_SouthandEast","Zambia","Production",198638,176006,241538
"Mediterranean_SouthandEast","Zimbabwe","Area harvested",15607,19019,22719
"Mediterranean_SouthandEast","Zimbabwe","Gross Production Value (current million US$)",0,8.39,0
"Mediterranean_SouthandEast","Zimbabwe","Production",83890,100459,102992
"Not_Specified","Afghanistan","Area harvested",144617,160450,154348
"Not_Specified","Afghanistan","Production",932934,887523,678859
"Not_Specified","Albania","Area harvested",11397,9447,9511
"Not_Specified","Albania","Gross Production Value (current million US$)",25.75,20.4,22.81
"Not_Specified","Albania","Production",37485,30407,24327
"Not_Specified","Algeria","Area harvested",67461,82599,87986
"Not_Specified","Algeria","Gross Production Value (current million US$)",313.04,352.59,426.79
"Not_Specified","Algeria","Production",767373,820874,876211
"Not_Specified","Angola","Area harvested",80743,89231,85937
"Not_Specified","Angola","Gross Production Value (current million US$)",0,133.53,0
"Not_Specified","Angola","Production",557080,605071,642992
"Not_Specified","Antigua and Barbuda","Area harvested",1032,1118,1005
"Not_Specified","Antigua and Barbuda","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Antigua and Barbuda","Production",6776,7519,7897
"Not_Specified","Argentina","Area harvested",82540,79315,78505
"Not_Specified","Argentina","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Argentina","Production",717456,728990,846124
"Not_Specified","Armenia","Area harvested",16310,14524,18627
"Not_Specified","Armenia","Gross Production Value (current million US$)",4.52,1.74,4.72
"Not_Specified","Armenia","Production",281240.3,220604,250922
"Not_Specified","Australia","Area harvested",21666,21758,22702
"Not_Specified","Australia","Gross Production Value (current million US$)",55.16,72.59,93.22
"Not_Specified","Australia","Production",125326,121931,119528
"Not_Specified","Austria","Area harvested",65934.54,72465,69024
"Not_Specified","Austria","Gross Production Value (current million US$)",56.2,96.4,95.57
"Not_Specified","Austria","Production",402675.42,441519,443241
"Not_Specified","Azerbaijan","Area harvested",62603,68409,69467
"Not_Specified","Azerbaijan","Gross Production Value (current million US$)",133.32,204.01,158.17
"Not_Specified","Azerbaijan","Production",242226,266789,261161
"Not_Specified","Bahamas","Area harvested",4788,4658,3072
"Not_Specified","Bahamas","Production",23915,24162,22643
"Not_Specified","Bangladesh","Area harvested",493132,500005,493603
"Not_Specified","Bangladesh","Gross Production Value (current million US$)",0.1,0.12,0.12
"Not_Specified","Bangladesh","Production",3002290,3058442,3060943
"Not_Specified","Barbados","Area harvested",1683,1661,1362
"Not_Specified","Barbados","Gross Production Value (current million US$)",13.54,12.51,14.57
"Not_Specified","Barbados","Production",8160,8297,9179
"Not_Specified","Belarus","Area harvested",27770,33624,40665
"Not_Specified","Belarus","Gross Production Value (current million US$)",74.18,123.96,118.57
"Not_Specified","Belarus","Production",524172,545576,472651
"Not_Specified","Belgium","Area harvested",15678,16509,16525
"Not_Specified","Belgium","Gross Production Value (current million US$)",307.69,307.28,301.66
"Not_Specified","Belgium","Production",530347.34,552052,567471
"Not_Specified","Belize","Area harvested",1350,1292,1289
"Not_Specified","Belize","Gross Production Value (current million US$)",6.48,6.36,7.6
"Not_Specified","Belize","Production",7191,6855,7686
"Not_Specified","Benin","Area harvested",67613,74723,74605
"Not_Specified","Benin","Gross Production Value (current million US$)",18.56,7,9.33
"Not_Specified","Benin","Production",203114,192386,193168
"Not_Specified","Bermuda","Area harvested",217,244,209
"Not_Specified","Bermuda","Production",2800,3057,2961
"Not_Specified","Bolivia (Plurinational State of)","Area harvested",58879,59516.62,60478.52
"Not_Specified","Bolivia (Plurinational State of)","Gross Production Value (current million US$)",11.49,14.07,13.53
"Not_Specified","Bolivia (Plurinational State of)","Production",140930,141426.65,140045
"Not_Specified","Bosnia and Herzegovina","Area harvested",100269,97960,100264
"Not_Specified","Bosnia and Herzegovina","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Bosnia and Herzegovina","Production",481133,459400,461133
"Not_Specified","Botswana","Area harvested",35280,32984,51622
"Not_Specified","Botswana","Gross Production Value (current million US$)",1.53,2.09,2.27
"Not_Specified","Botswana","Production",120281,145056,150078
"Not_Specified","Brazil","Area harvested",284528,302916,286989
"Not_Specified","Brazil","Gross Production Value (current million US$)",170.77,259.8,320.67
"Not_Specified","Brazil","Production",3385498,3685482,3780671
"Not_Specified","Brunei Darussalam","Area harvested",6656,6829,7138
"Not_Specified","Brunei Darussalam","Gross Production Value (current million US$)",2.16,2.33,2.72
"Not_Specified","Brunei Darussalam","Production",10980,12055,11511
"Not_Specified","Bulgaria","Area harvested",38505,31980,26543
"Not_Specified","Bulgaria","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Bulgaria","Production",61301,54435,73455
"Not_Specified","Burkina Faso","Area harvested",55405,59438,57157
"Not_Specified","Burkina Faso","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Burkina Faso","Production",278973,330484,316348
"Not_Specified","Cabo Verde","Area harvested",26079,27116,27647
"Not_Specified","Cabo Verde","Gross Production Value (current million US$)",18.39,19.12,22.48
"Not_Specified","Cabo Verde","Production",8617,9500,9740
"Not_Specified","Cambodia","Area harvested",105325,109178,113108
"Not_Specified","Cambodia","Gross Production Value (current million US$)",325.6,345.2,444.86
"Not_Specified","Cambodia","Production",650866,662844,731758
"Not_Specified","Cameroon","Area harvested",134807,95163,92196
"Not_Specified","Cameroon","Gross Production Value (current million US$)",12.92,12.55,14.73
"Not_Specified","Cameroon","Production",987448,845892,901475
"Not_Specified","Canada","Area harvested",86353,92927,87346
"Not_Specified","Canada","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Canada","Production",355100,396286,391362
"Not_Specified","Central African Republic","Area harvested",76310,71600,75648
"Not_Specified","Central African Republic","Production",120614,111736,118194
"Not_Specified","Chad","Area harvested",410337,423700,276046
"Not_Specified","Chad","Gross Production Value (current million US$)",488.61,420.61,333.54
"Not_Specified","Chad","Production",729677,685000,421000
"Not_Specified","Chile","Area harvested",11533.4,11200.4,11135
"Not_Specified","Chile","Gross Production Value (current million US$)",3.44,4.87,6.83
"Not_Specified","Chile","Production",166798,154926,175442
"Not_Specified","China, Hong Kong SAR","Area harvested",992,1005,1003
"Not_Specified","China, Hong Kong SAR","Gross Production Value (current million US$)",0,0,0
"Not_Specified","China, Hong Kong SAR","Production",15494,15700,15880
"Not_Specified","China, Macao SAR","Area harvested",0,0,0
"Not_Specified","China, Macao SAR","Production",0,0,0
"Not_Specified","China, mainland","Area harvested",10601288,10958272,11308997
"Not_Specified","China, mainland","Gross Production Value (current million US$)",45887.15,52280.9,67749.12
"Not_Specified","China, mainland","Production",158695696,163948443,170460731
"Not_Specified","China, Taiwan Province of","Area harvested",129523,127571,126463
"Not_Specified","China, Taiwan Province of","Production",1540550,1659786,1757987
"Not_Specified","Colombia","Area harvested",120693,121229,123507
"Not_Specified","Colombia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Colombia","Production",1547873.94,1540326,1625401
"Not_Specified","Congo","Area harvested",19699,21050,22327
"Not_Specified","Congo","Gross Production Value (current million US$)",161.22,153.76,192.21
"Not_Specified","Congo","Production",121044,121800,123850
"Not_Specified","Costa Rica","Area harvested",40558,38648,41417
"Not_Specified","Costa Rica","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Costa Rica","Production",313534,304527,331265
"Not_Specified","Côte d'Ivoire","Area harvested",91858,100730,99006
"Not_Specified","Côte d'Ivoire","Gross Production Value (current million US$)",40.54,41.19,49.97
"Not_Specified","Côte d'Ivoire","Production",260108,282913,287164
"Not_Specified","Croatia","Area harvested",4571,2184,2997
"Not_Specified","Croatia","Gross Production Value (current million US$)",19.14,19.06,23.81
"Not_Specified","Croatia","Production",39151,30820,38981
"Not_Specified","Cuba","Area harvested",112115,119499,77266
"Not_Specified","Cuba","Production",1064258,1098789,1084366
"Not_Specified","Cyprus","Area harvested",1474,1334,1487
"Not_Specified","Cyprus","Gross Production Value (current million US$)",11.49,12.77,13.95
"Not_Specified","Cyprus","Production",9523,9805,10600
"Not_Specified","Czech Republic","Area harvested",26292,25624,24214
"Not_Specified","Czech Republic","Gross Production Value (current million US$)",24.43,30.2,37.65
"Not_Specified","Czech Republic","Production",80968,74352,93211
"Not_Specified","Democratic People's Republic of Korea","Area harvested",304728,326346,279600
"Not_Specified","Democratic People's Republic of Korea","Production",2987484,2847849,2596700
"Not_Specified","Denmark","Area harvested",14356,17530,8416
"Not_Specified","Denmark","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Denmark","Production",80231,100673,54505
"Not_Specified","Djibouti","Area harvested",4943,4980,4751
"Not_Specified","Djibouti","Production",31584,36669,34554
"Not_Specified","Dominica","Area harvested",811,850,645
"Not_Specified","Dominica","Production",4819,3746,3880
"Not_Specified","Dominican Republic","Area harvested",12690,13785,15824
"Not_Specified","Dominican Republic","Gross Production Value (current million US$)",23.38,27.61,32.66
"Not_Specified","Dominican Republic","Production",74794,86771,100948
"Not_Specified","Ecuador","Area harvested",62859,69106,72315
"Not_Specified","Ecuador","Gross Production Value (current million US$)",39.07,58.54,52.46
"Not_Specified","Ecuador","Production",315051,388886,362352
"Not_Specified","Egypt","Area harvested",148053,175959,174017
"Not_Specified","Egypt","Gross Production Value (current million US$)",56.02,23.12,16.68
"Not_Specified","Egypt","Production",1277579,1212595,1231993
"Not_Specified","El Salvador","Area harvested",3096,2970,2965
"Not_Specified","El Salvador","Gross Production Value (current million US$)",0,0,0
"Not_Specified","El Salvador","Production",36776,37498,42036
"Not_Specified","Estonia","Area harvested",4665,5805,6000
"Not_Specified","Estonia","Gross Production Value (current million US$)",0.92,1.61,2.54
"Not_Specified","Estonia","Production",21738,23048,33254
"Not_Specified","Ethiopia","Area harvested",3908984,4040980,4088438
"Not_Specified","Ethiopia","Gross Production Value (current million US$)",22.03,16.69,23.27
"Not_Specified","Ethiopia","Production",8985623,9342931,9639238
"Not_Specified","Fiji","Area harvested",5319,7834,8852
"Not_Specified","Fiji","Gross Production Value (current million US$)",0.24,0.68,1.03
"Not_Specified","Fiji","Production",19130,20258,18871
"Not_Specified","Finland","Area harvested",18511,23904,23738
"Not_Specified","Finland","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Finland","Production",78569,80333,93733
"Not_Specified","France","Area harvested",107699,106156,148731
"Not_Specified","France","Gross Production Value (current million US$)",10.9,15.32,17.51
"Not_Specified","France","Production",1426672.6,1336510.2,1397362.1
"Not_Specified","French Polynesia","Area harvested",1727,1746,1785
"Not_Specified","French Polynesia","Production",15904,16224,16167
"Not_Specified","Gabon","Area harvested",17708,19427,18726
"Not_Specified","Gabon","Production",55785,64202,69618
"Not_Specified","Gambia","Area harvested",16864,17780,17919
"Not_Specified","Gambia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Gambia","Production",19270,22344,22360
"Not_Specified","Georgia","Area harvested",10723,13227,13376
"Not_Specified","Georgia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Georgia","Production",47605,64027,66996
"Not_Specified","Germany","Area harvested",45340,32965,33420
"Not_Specified","Germany","Gross Production Value (current million US$)",176.4,169.42,187.42
"Not_Specified","Germany","Production",577373,432203,458917
"Not_Specified","Ghana","Area harvested",264472,278177,274889
"Not_Specified","Ghana","Gross Production Value (current million US$)",0.04,0.05,0.06
"Not_Specified","Ghana","Production",97517,100810,103737
"Not_Specified","Greece","Area harvested",12404,11838,13263
"Not_Specified","Greece","Gross Production Value (current million US$)",133.2,120.54,119.59
"Not_Specified","Greece","Production",119874,107894,114484
"Not_Specified","Grenada","Area harvested",1817,1947,1778
"Not_Specified","Grenada","Production",7594,8314,8993
"Not_Specified","Guatemala","Area harvested",60992,62700,62992
"Not_Specified","Guatemala","Production",383219,370947,377644
"Not_Specified","Guinea-Bissau","Area harvested",30229,29547,29387
"Not_Specified","Guinea-Bissau","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Guinea-Bissau","Production",126485,119908,118862
"Not_Specified","Guinea","Area harvested",181343,177752,174514
"Not_Specified","Guinea","Gross Production Value (current million US$)",13.76,10.4,9.29
"Not_Specified","Guinea","Production",587054,604345,589360
"Not_Specified","Guyana","Area harvested",5788,6392,6311
"Not_Specified","Guyana","Gross Production Value (current million US$)",10.45,11.45,12.28
"Not_Specified","Guyana","Production",24961,28814,28360
"Not_Specified","Haiti","Area harvested",72045,73477,61273
"Not_Specified","Haiti","Production",219859,233824,240470
"Not_Specified","Honduras","Area harvested",12332,11960,11897
"Not_Specified","Honduras","Gross Production Value (current million US$)",0.16,0.14,0.13
"Not_Specified","Honduras","Production",139569,143790,155076
"Not_Specified","Hungary","Area harvested",26155.9,30381,26868.6
"Not_Specified","Hungary","Gross Production Value (current million US$)",3.9,4.04,3.65
"Not_Specified","Hungary","Production",128340,110660,123464.9
"Not_Specified","Iceland","Area harvested",0,0,0
"Not_Specified","Iceland","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Iceland","Production",34,35,34
"Not_Specified","India","Area harvested",6378446,6718205,6625377
"Not_Specified","India","Gross Production Value (current million US$)",14135.58,16133.2,15320.36
"Not_Specified","India","Production",41709520,46396006,42614478
"Not_Specified","Indonesia","Area harvested",676860,654768,719245
"Not_Specified","Indonesia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Indonesia","Production",5325086,4610104,5726565
"Not_Specified","Iran (Islamic Republic of)","Area harvested",321737,363565,412573
"Not_Specified","Iran (Islamic Republic of)","Gross Production Value (current million US$)",1783.66,1875.69,2068.18
"Not_Specified","Iran (Islamic Republic of)","Production",4302608,5220006,6171469
"Not_Specified","Iraq","Area harvested",51863,51126,56973
"Not_Specified","Iraq","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Iraq","Production",306766,310234,337738
"Not_Specified","Ireland","Area harvested",3496,3727,3553
"Not_Specified","Ireland","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Ireland","Production",46075,39106,40392
"Not_Specified","Israel","Area harvested",30932,28997,31673
"Not_Specified","Israel","Gross Production Value (current million US$)",10.48,10.67,15
"Not_Specified","Israel","Production",246169.37,211521.88,246513
"Not_Specified","Italy","Area harvested",197825,201167,197359
"Not_Specified","Italy","Gross Production Value (current million US$)",22.41,27.77,34.62
"Not_Specified","Italy","Production",2472030,2376487,2471621
"Not_Specified","Jamaica","Area harvested",6645,7020,7600
"Not_Specified","Jamaica","Gross Production Value (current million US$)",47.82,59.42,77.99
"Not_Specified","Jamaica","Production",72125,73391,85120
"Not_Specified","Japan","Area harvested",134933,133915,132129
"Not_Specified","Japan","Gross Production Value (current million US$)",2238.9,2668.11,2743.52
"Not_Specified","Japan","Production",3093800,2912744,2941172
"Not_Specified","Jordan","Area harvested",5723,6619,6981
"Not_Specified","Jordan","Gross Production Value (current million US$)",9.56,9.59,13.96
"Not_Specified","Jordan","Production",106522,127894,136033
"Not_Specified","Kazakhstan","Area harvested",125300,142336,245631
"Not_Specified","Kazakhstan","Gross Production Value (current million US$)",48.69,59.39,65.06
"Not_Specified","Kazakhstan","Production",315570,373627,588029
"Not_Specified","Kenya","Area harvested",258124,289355,298806
"Not_Specified","Kenya","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Kenya","Production",907189,1066340,904167
"Not_Specified","Kiribati","Area harvested",1977,2148,2018
"Not_Specified","Kiribati","Production",17124,17870,15841
"Not_Specified","Kuwait","Area harvested",1861.43,2010.68,2140
"Not_Specified","Kuwait","Production",47753.66,49473.94,48610
"Not_Specified","Kyrgyzstan","Area harvested",11135,10331,9842
"Not_Specified","Kyrgyzstan","Gross Production Value (current million US$)",9.68,6.78,7.52
"Not_Specified","Kyrgyzstan","Production",115765,118311,112885
"Not_Specified","Lao People's Democratic Republic","Area harvested",140605,149175,156165
"Not_Specified","Lao People's Democratic Republic","Gross Production Value (current million US$)",734.63,907.61,850
"Not_Specified","Lao People's Democratic Republic","Production",804266,857175,877025
"Not_Specified","Latvia","Area harvested",11530,12416,14160
"Not_Specified","Latvia","Gross Production Value (current million US$)",18.5,14.17,21.2
"Not_Specified","Latvia","Production",52927,39245,46798
"Not_Specified","Lebanon","Area harvested",6433,6640,7078
"Not_Specified","Lebanon","Gross Production Value (current million US$)",38.97,44.05,54.2
"Not_Specified","Lebanon","Production",72584,77788,90093
"Not_Specified","Lesotho","Area harvested",9105,7682,7564
"Not_Specified","Lesotho","Production",43356,45827,46179
"Not_Specified","Liberia","Area harvested",18928,24253,25356
"Not_Specified","Liberia","Production",72168,91840,94150
"Not_Specified","Libya","Area harvested",8101,7700,7909
"Not_Specified","Libya","Production",83833,83700,104077
"Not_Specified","Lithuania","Area harvested",31396,33875,41902
"Not_Specified","Lithuania","Gross Production Value (current million US$)",25.25,21.35,33.44
"Not_Specified","Lithuania","Production",147176,103120,147440
"Not_Specified","Luxembourg","Area harvested",263,287,400
"Not_Specified","Luxembourg","Gross Production Value (current million US$)",0.12,0.14,0.22
"Not_Specified","Luxembourg","Production",1440,1363,1605
"Not_Specified","Madagascar","Area harvested",109218,102004,102238
"Not_Specified","Madagascar","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Madagascar","Production",525802,562614,608746
"Not_Specified","Malawi","Area harvested",119245,116601,114577
"Not_Specified","Malawi","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Malawi","Production",400517,423462,449391
"Not_Specified","Malaysia","Area harvested",183063,197363,201594
"Not_Specified","Malaysia","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Malaysia","Production",735416,916019,924116
"Not_Specified","Maldives","Area harvested",3156,2598,2534
"Not_Specified","Maldives","Gross Production Value (current million US$)",0,0,0
"Not_Specified","Maldives","Production",8983,8644,8998
"Not_Specified","Mali","Area harvested",51953,56186,53097
"Not_Specified","Mali","Gross Production Value (current million US$)",0.54,0.53,0.57
"Not_Specified","Mali","Production",232178,295858,276992
"Not_Specified","Malta","Area harvested",3424,3336,3292
"Not_Specified","Malta","Gross Production Value (current million US$)",21.5,22.33,21.68
"Not_Specified","Malta","Production",32421,32087,31766
"Not_Specified","Mauritania","Area harvested",50057,52865,53608
"Not_Specified","Mauritania","Production",25329,30623,26673
"Not_Specified","Mauritius","Area harvested",1046,1081,1409
"Not_Specified","Mauritius","Gross Production Value (current million US$)",0,0,0
