"Region","Region_crops","Element","Y2009","Y2010","Y2011","Average"
"Asia_Southeast","America_Central_and_Mexico","Area harvested",31115205,31506679.27,32205693.49,31609192.5866667
"Asia_Southeast","America_Central_and_Mexico","Gross Production Value (current million US$)",58448.22,81381.58,98830.36,79553.3866666667
"Asia_Southeast","America_Central_and_Mexico","Production",360871650.42,363022514.16,394944884.82,372946349.8
"Asia_Southeast","America_North","Area harvested",964891,968188,630334.66,854471.22
"Asia_Southeast","America_North","Gross Production Value (current million US$)",374.15,452.73,546.8,457.893333333333
"Asia_Southeast","America_North","Production",1781097.12,1842499.61,1575762.34,1733119.69
"Asia_Southeast","America_South_andean","Area harvested",4028014,4017350,4082411,4042591.66666667
"Asia_Southeast","America_South_andean","Gross Production Value (current million US$)",2630.69,3261.29,3268.21,3053.39666666667
"Asia_Southeast","America_South_andean","Production",9008886,9315606,9568245.71,9297579.23666667
"Asia_Southeast","America_South_temperate","Area harvested",106,106,108,106.666666666667
"Asia_Southeast","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Asia_Southeast","America_South_temperate","Production",654,611,605,623.333333333333
"Asia_Southeast","America_South_tropical","Area harvested",20271402,20777437.59,21654977.2,20901272.2633333
"Asia_Southeast","America_South_tropical","Gross Production Value (current million US$)",51912.02,73533.98,90840.3,72095.4333333333
"Asia_Southeast","America_South_tropical","Production",328781207.42,330292553.38,362348525.4,340474095.4
"Asia_Southeast","Asia_Central","Area harvested",615003,639630,613175,622602.666666667
"Asia_Southeast","Asia_Central","Gross Production Value (current million US$)",1831.14,2263.37,2691.08,2261.86333333333
"Asia_Southeast","Asia_Central","Production",4489908,4694230,4684626.88,4622921.62666667
"Asia_Southeast","Asia_East","Area harvested",50842690,51938655.01,51543950.77,51441765.26
"Asia_Southeast","Asia_East","Gross Production Value (current million US$)",47478.31,57928.51,101094.3,68833.7066666667
"Asia_Southeast","Asia_East","Production",209557690.12,214847343.23,215719611.53,213374881.626667
"Asia_Southeast","Asia_South","Area harvested",63316096,64731342.01,64883087.35,64310175.12
"Asia_Southeast","Asia_South","Gross Production Value (current million US$)",63865.7,77970.4,128361.55,90065.8833333333
"Asia_Southeast","Asia_South","Production",420517521,421998481.62,452852470.66,431789491.093333
"Asia_Southeast","Asia_Southeast","Area harvested",60699122,62012401.01,62198852.91,61636791.9733333
"Asia_Southeast","Asia_Southeast","Gross Production Value (current million US$)",62919.57,76711.9,126891.11,88840.86
"Asia_Southeast","Asia_Southeast","Production",418060741,419492912.62,450250288.66,429267980.76
"Asia_Southeast","Asia_West","Area harvested",2705556,2832961,2769907.66,2769474.88666667
"Asia_Southeast","Asia_West","Gross Production Value (current million US$)",2038.44,2409.42,2897.26,2448.37333333333
"Asia_Southeast","Asia_West","Production",5877456.12,6110978.61,6182455.22,6056963.31666667
"Asia_Southeast","Europe_Eastern_north","Area harvested",22577,21901,21601,22026.3333333333
"Asia_Southeast","Europe_Eastern_north","Gross Production Value (current million US$)",125.15,125.68,150.84,133.89
"Asia_Southeast","Europe_Eastern_north","Production",110473,106513,101829,106271.666666667
"Asia_Southeast","Europe_Eastern_south","Area harvested",441476,457509,453405,450796.666666667
"Asia_Southeast","Europe_Eastern_south","Gross Production Value (current million US$)",1447.02,1758.99,2000.34,1735.45
"Asia_Southeast","Europe_Eastern_south","Production",4223796,4495543,4538265.48,4419201.49333333
"Asia_Southeast","Europe_Western_north","Area harvested",22577,21901,21601,22026.3333333333
"Asia_Southeast","Europe_Western_north","Gross Production Value (current million US$)",125.15,125.68,150.84,133.89
"Asia_Southeast","Europe_Western_north","Production",110473,106513,101829,106271.666666667
"Asia_Southeast","Europe_Western_south","Area harvested",441476,457509,453405,450796.666666667
"Asia_Southeast","Europe_Western_south","Gross Production Value (current million US$)",1447.02,1758.99,2000.34,1735.45
"Asia_Southeast","Europe_Western_south","Production",4223796,4495543,4538265.48,4419201.49333333
"Asia_Southeast","Mediterranean_SouthandEast","Area harvested",898251,941087,941800.66,927046.22
"Asia_Southeast","Mediterranean_SouthandEast","Gross Production Value (current million US$)",1581.35,1875.39,2122.5,1859.74666666667
"Asia_Southeast","Mediterranean_SouthandEast","Production",4994246.12,5310470.61,5381877.82,5228864.85
"Asia_Southeast","Not_Specified","Area harvested",4684656,4764368,4908160,4785728
"Asia_Southeast","Not_Specified","Gross Production Value (current million US$)",4123.68,4796.4,5284.9,4734.99333333333
"Asia_Southeast","Not_Specified","Production",35286682,35241278,36596332,35708097.3333333
"Asia_Southeast","Pacific_Region_tropical","Area harvested",6873982,7136544,7092270.76,7034265.58666667
"Asia_Southeast","Pacific_Region_tropical","Gross Production Value (current million US$)",5875.34,7746.07,10180.18,7933.86333333333
"Asia_Southeast","Pacific_Region_tropical","Production",38445984,37323528,36379056.18,37382856.06
"Asia_West","Africa_Central","Area harvested",4705627.2,4300548,4460621,4488932.06666667
"Asia_West","Africa_Central","Gross Production Value (current million US$)",6140.2,6051.58,7626.01,6605.93
"Asia_West","Africa_Central","Production",16813022,14760036,16647614,16073557.3333333
"Asia_West","Africa_East","Area harvested",7696684.4,7493990.9,7617636,7602770.43333333
"Asia_West","Africa_East","Gross Production Value (current million US$)",9020.85,11097.3,12635.16,10917.77
"Asia_West","Africa_East","Production",25289939.91,24908584.32,27986260,26061594.7433333
"Asia_West","Africa_Southern","Area harvested",6227885,6040044.7,6110093.8,6126007.83333333
"Asia_West","Africa_Southern","Gross Production Value (current million US$)",8416.68,10382.12,11635.52,10144.7733333333
"Asia_West","Africa_Southern","Production",33541528.91,33108581.5,36495460,34381856.8033333
"Asia_West","Africa_West","Area harvested",5593064.4,5282347.9,5331561,5402324.43333333
"Asia_West","Africa_West","Gross Production Value (current million US$)",7646.13,7700.88,9234.54,8193.85
"Asia_West","Africa_West","Production",21487446.11,19474777.1,21223840,20728687.7366667
"Asia_West","America_Caribbean","Area harvested",4061513.1,3706661,3939655,3902609.7
"Asia_West","America_Caribbean","Gross Production Value (current million US$)",5403.52,7051.84,8341.8,6932.38666666667
"Asia_West","America_Caribbean","Production",17392714.8,16748071.6,19409474,17850086.8
"Asia_West","America_Central_and_Mexico","Area harvested",7089082.6,6779829.7,7514306,7127739.43333333
"Asia_West","America_Central_and_Mexico","Gross Production Value (current million US$)",10779.93,13418.8,16317.55,13505.4266666667
"Asia_West","America_Central_and_Mexico","Production",33753731.54,34188740.58,38515522,35485998.04
"Asia_West","America_North","Area harvested",2085641.7,2038442.2,2091906.2,2071996.7
"Asia_West","America_North","Gross Production Value (current million US$)",7000.77,7404.45,8358.81,7588.01
"Asia_West","America_North","Production",12645267.31,12650553.92,13163346.08,12819722.4366667
"Asia_West","America_South_andean","Area harvested",1791180,1672369.4,1827516,1763688.46666667
"Asia_West","America_South_andean","Gross Production Value (current million US$)",11421.22,15734.24,15121.63,14092.3633333333
"Asia_West","America_South_andean","Production",37769363.3,36852538.64,40564116,38395339.3133333
"Asia_West","America_South_temperate","Area harvested",15560.3,15041.2,15248.2,15283.2333333333
"Asia_West","America_South_temperate","Gross Production Value (current million US$)",496.82,405.43,470.23,457.493333333333
"Asia_West","America_South_temperate","Production",352230.5,359949.65,363359,358513.05
"Asia_West","America_South_tropical","Area harvested",4526549.5,4170732,4421486,4372922.5
"Asia_West","America_South_tropical","Gross Production Value (current million US$)",7031.09,8741.08,10532.76,8768.31
"Asia_West","America_South_tropical","Production",21780089.1,21327739.62,24262110,22456646.24
"Asia_West","Asia_Central","Area harvested",40058746.6,41761959.7,40099993.5,40640233.2666667
"Asia_West","Asia_Central","Gross Production Value (current million US$)",44896.83,47683.38,54295.49,48958.5666666667
"Asia_West","Asia_Central","Production",139191117.64,142226912.5,145499098.6,142305709.58
"Asia_West","Asia_East","Area harvested",7788391.5,7413343.9,7471920,7557885.13333333
"Asia_West","Asia_East","Gross Production Value (current million US$)",28052.8,28479.99,31388.76,29307.1833333333
"Asia_West","Asia_East","Production",59391172.01,56174391.87,58386387.08,57983983.6533333
"Asia_West","Asia_South","Area harvested",10630440.6,10133289.35,10133394,10299041.3166667
"Asia_West","Asia_South","Gross Production Value (current million US$)",20103.73,21063.98,23781.2,21649.6366666667
"Asia_West","Asia_South","Production",93843895.95,94430712.7,101733453,96669353.8833333
"Asia_West","Asia_Southeast","Area harvested",6729344,6274367.9,6458601,6487437.63333333
"Asia_West","Asia_Southeast","Gross Production Value (current million US$)",14726.91,15428.19,18069.49,16074.8633333333
"Asia_West","Asia_Southeast","Production",85190048.55,85648581.73,93557917,88132182.4266667
"Asia_West","Asia_West","Area harvested",46461843.3,48078718.05,46304668.5,46948409.95
"Asia_West","Asia_West","Gross Production Value (current million US$)",53095.51,57256.06,64329.23,58226.9333333333
"Asia_West","Asia_West","Production",155601164.02,159283139.24,162251338.68,159045213.98
"Asia_West","Europe_Eastern_north","Area harvested",1541190.1,1638607.2,1607129,1595642.1
"Asia_West","Europe_Eastern_north","Gross Production Value (current million US$)",7113.36,7958.17,8117.76,7729.76333333333
"Asia_West","Europe_Eastern_north","Production",29297537.14,32548331.84,31374605,31073491.3266667
"Asia_West","Europe_Eastern_south","Area harvested",4694259.4,4686204.6,4764080.5,4714848.16666667
"Asia_West","Europe_Eastern_south","Gross Production Value (current million US$)",16658.04,18557.02,19732.92,18315.9933333333
"Asia_West","Europe_Eastern_south","Production",40168522.98,43389492.38,43042385.6,42200133.6533333
"Asia_West","Europe_Western_north","Area harvested",1541190.1,1638607.2,1607129,1595642.1
"Asia_West","Europe_Western_north","Gross Production Value (current million US$)",7113.36,7958.17,8117.76,7729.76333333333
"Asia_West","Europe_Western_north","Production",29297537.14,32548331.84,31374605,31073491.3266667
"Asia_West","Europe_Western_south","Area harvested",4328641.4,4321231.6,4397412.5,4349095.16666667
"Asia_West","Europe_Western_south","Gross Production Value (current million US$)",12120.31,13805.25,14563.53,13496.3633333333
"Asia_West","Europe_Western_south","Production",37419103.98,40702077.78,40487077,39536086.2533333
"Asia_West","Mediterranean_SouthandEast","Area harvested",43716330.3,45299755.75,43467811.5,44161299.1833333
"Asia_West","Mediterranean_SouthandEast","Gross Production Value (current million US$)",37651.77,40205.61,44685.73,40847.7033333333
"Asia_West","Mediterranean_SouthandEast","Production",128833815.35,131195134.62,132095807.08,130708252.35
"Asia_West","Not_Specified","Area harvested",1227939.93,1354602.68,1427791,1336777.87
"Asia_West","Not_Specified","Gross Production Value (current million US$)",2275.44,2393.88,2694.66,2454.66
"Asia_West","Not_Specified","Production",11196370.03,12147355.82,13198415,12180713.6166667
"Asia_West","Pacific_Region_tropical","Area harvested",282570.2,269421.9,264166,272052.7
"Asia_West","Pacific_Region_tropical","Gross Production Value (current million US$)",1351.89,1453.46,1418.51,1407.95333333333
"Asia_West","Pacific_Region_tropical","Production",4283050.11,4227183.1,4168569,4226267.40333333
"Europe_Eastern_north","Africa_Central","Area harvested",263243,298566,414593,325467.333333333
"Europe_Eastern_north","Africa_Central","Gross Production Value (current million US$)",436,475.67,514.53,475.4
"Europe_Eastern_north","Africa_Central","Production",1276772,1455846,1757500,1496706
"Europe_Eastern_north","Africa_East","Area harvested",1702441,1680790,2566565,1983265.33333333
"Europe_Eastern_north","Africa_East","Gross Production Value (current million US$)",595.32,596.52,1101.97,764.603333333333
"Europe_Eastern_north","Africa_East","Production",3135587,2855057,4827809,3606151
"Europe_Eastern_north","Africa_Southern","Area harvested",780379,680237,1364463,941693
"Europe_Eastern_north","Africa_Southern","Gross Production Value (current million US$)",609.39,569.57,860.87,679.943333333333
"Europe_Eastern_north","Africa_Southern","Production",5534046,5047163,6959559,5846922.66666667
"Europe_Eastern_north","Africa_West","Area harvested",672401,608980,1254731,845370.666666667
"Europe_Eastern_north","Africa_West","Gross Production Value (current million US$)",518.94,555.48,771.51,615.31
"Europe_Eastern_north","Africa_West","Production",1878756,1940542,3127054,2315450.66666667
"Europe_Eastern_north","America_Caribbean","Area harvested",98787,107224,105748,103919.666666667
"Europe_Eastern_north","America_Caribbean","Gross Production Value (current million US$)",326.3,332.41,307.92,322.21
"Europe_Eastern_north","America_Caribbean","Production",682457,641000,694488,672648.333333333
"Europe_Eastern_north","America_Central_and_Mexico","Area harvested",11588213,11578025,14362101,12509446.3333333
"Europe_Eastern_north","America_Central_and_Mexico","Gross Production Value (current million US$)",5986.8,7339.09,13598.48,8974.79
"Europe_Eastern_north","America_Central_and_Mexico","Production",121961218,106595489,162301025,130285910.666667
"Europe_Eastern_north","America_North","Area harvested",12229106,12533918,14697109,13153377.6666667
"Europe_Eastern_north","America_North","Gross Production Value (current million US$)",8217.93,10149.85,14866.43,11078.07
"Europe_Eastern_north","America_North","Production",21587779,19787527,28118243,23164516.3333333
"Europe_Eastern_north","America_South_andean","Area harvested",5488213,5406188,5371598,5421999.66666667
"Europe_Eastern_north","America_South_andean","Gross Production Value (current million US$)",20726.43,22797.88,28674.28,24066.1966666667
"Europe_Eastern_north","America_South_andean","Production",81685983,68772384,86533082,78997149.6666667
"Europe_Eastern_north","America_South_temperate","Area harvested",101412,83759,98291,94487.3333333333
"Europe_Eastern_north","America_South_temperate","Gross Production Value (current million US$)",572.5,663.04,919.02,718.186666666667
"Europe_Eastern_north","America_South_temperate","Production",537273,469463,487652,498129.333333333
"Europe_Eastern_north","America_South_tropical","Area harvested",192996,200762,205152,199636.666666667
"Europe_Eastern_north","America_South_tropical","Gross Production Value (current million US$)",511.59,504.07,506.48,507.38
"Europe_Eastern_north","America_South_tropical","Production",2603415,2390367,2755872,2583218
"Europe_Eastern_north","Asia_Central","Area harvested",64092691,54656293,59942348,59563777.3333333
"Europe_Eastern_north","Asia_Central","Gross Production Value (current million US$)",28035.72,25687.62,41380.18,31701.1733333333
"Europe_Eastern_north","Asia_Central","Production",204724687,164151696,199087796,189321393
"Europe_Eastern_north","Asia_East","Area harvested",5366718,5847766,7031446,6081976.66666667
"Europe_Eastern_north","Asia_East","Gross Production Value (current million US$)",13097.64,15281.45,18480.41,15619.8333333333
"Europe_Eastern_north","Asia_East","Production",29077832,26801691,32533201,29470908
"Europe_Eastern_north","Asia_South","Area harvested",1283308,1206988,1783205,1424500.33333333
"Europe_Eastern_north","Asia_South","Gross Production Value (current million US$)",4003.95,4495.57,4861.88,4453.8
"Europe_Eastern_north","Asia_South","Production",12867627,12769672,13874480,13170593
"Europe_Eastern_north","Asia_Southeast","Area harvested",1091463,1003769,1553167,1216133
"Europe_Eastern_north","Asia_Southeast","Gross Production Value (current million US$)",4684.8,5252.76,5718.27,5218.61
"Europe_Eastern_north","Asia_Southeast","Production",6728485,6717750,7766804,7071013
"Europe_Eastern_north","Asia_West","Area harvested",69966063,59162076,64872854,64666997.6666667
"Europe_Eastern_north","Asia_West","Gross Production Value (current million US$)",30049.7,27358.62,43057.64,33488.6533333333
"Europe_Eastern_north","Asia_West","Production",214856248,169742020,206827166,197141811.333333
"Europe_Eastern_north","Europe_Eastern_north","Area harvested",7612817,7101525,8227481,7647274.33333333
"Europe_Eastern_north","Europe_Eastern_north","Gross Production Value (current million US$)",7298.15,8162.74,13038.79,9499.89333333333
"Europe_Eastern_north","Europe_Eastern_north","Production",80956642,77673364,114431002,91020336
"Europe_Eastern_north","Europe_Eastern_south","Area harvested",10192900,10817991,11428153,10813014.6666667
"Europe_Eastern_north","Europe_Eastern_south","Gross Production Value (current million US$)",14206.24,16652.24,23303.46,18053.98
"Europe_Eastern_north","Europe_Eastern_south","Production",99414079,96435874,133974755,109941569.333333
"Europe_Eastern_north","Europe_Western_north","Area harvested",7612817,7101525,8227481,7647274.33333333
"Europe_Eastern_north","Europe_Western_north","Gross Production Value (current million US$)",7298.15,8162.74,13038.79,9499.89333333333
"Europe_Eastern_north","Europe_Western_north","Production",80956642,77673364,114431002,91020336
"Europe_Eastern_north","Europe_Western_south","Area harvested",9723386,10351256,10960091,10344911
"Europe_Eastern_north","Europe_Western_south","Gross Production Value (current million US$)",12727.57,14992.18,21221.29,16313.68
"Europe_Eastern_north","Europe_Western_south","Production",96731722,93804628,131301072,107279140.666667
"Europe_Eastern_north","Mediterranean_SouthandEast","Area harvested",70576651,61679705,67454138,66570164.6666667
"Europe_Eastern_north","Mediterranean_SouthandEast","Gross Production Value (current million US$)",34253.52,33385.07,52283.18,39973.9233333333
"Europe_Eastern_north","Mediterranean_SouthandEast","Production",257551281,212905837,283728439,251395185.666667
"Europe_Eastern_north","Not_Specified","Area harvested",1875189.9,1674668,1981211.6,1843689.83333333
"Europe_Eastern_north","Not_Specified","Gross Production Value (current million US$)",910.45,958.83,1486.27,1118.51666666667
"Europe_Eastern_north","Not_Specified","Production",8959462,8055364,8961531.9,8658785.96666667
"Europe_Eastern_north","Pacific_Region_tropical","Area harvested",24857,25456,25173,25162
"Europe_Eastern_north","Pacific_Region_tropical","Gross Production Value (current million US$)",34.03,37.7,39.38,37.0366666666667
"Europe_Eastern_north","Pacific_Region_tropical","Production",172271,188440,176362,179024.333333333
"Europe_Eastern_south","Africa_Central","Area harvested",148729,164127,162302,158386
"Europe_Eastern_south","Africa_Central","Gross Production Value (current million US$)",703.79,774.29,645.68,707.92
"Europe_Eastern_south","Africa_Central","Production",1066204,1224841,1290210,1193751.66666667
"Europe_Eastern_south","Africa_East","Area harvested",2474173,2588734,2823283,2628730
"Europe_Eastern_south","Africa_East","Gross Production Value (current million US$)",13430.07,13443.95,14471.15,13781.7233333333
"Europe_Eastern_south","Africa_East","Production",9858863.6,9961315,11362503,10394227.2
"Europe_Eastern_south","Africa_Southern","Area harvested",1021105,1090880,1210984,1107656.33333333
"Europe_Eastern_south","Africa_Southern","Gross Production Value (current million US$)",5176.62,6966.7,7358.66,6500.66
"Europe_Eastern_south","Africa_Southern","Production",11874129,11940136,13341175,12385146.6666667
"Europe_Eastern_south","Africa_West","Area harvested",270682,276542,277748,274990.666666667
"Europe_Eastern_south","Africa_West","Gross Production Value (current million US$)",1467.91,1643.27,1427.67,1512.95
"Europe_Eastern_south","Africa_West","Production",2927005,3035866,3116025,3026298.66666667
"Europe_Eastern_south","America_Caribbean","Area harvested",800235,887211,994096,893847.333333333
"Europe_Eastern_south","America_Caribbean","Gross Production Value (current million US$)",4167.52,5684.78,6420.12,5424.14
"Europe_Eastern_south","America_Caribbean","Production",6585590,7234408,8163199,7327732.33333333
"Europe_Eastern_south","America_Central_and_Mexico","Area harvested",4344736,4391231,4669213,4468393.33333333
"Europe_Eastern_south","America_Central_and_Mexico","Gross Production Value (current million US$)",9612.8,12229.06,14187.49,12009.7833333333
"Europe_Eastern_south","America_Central_and_Mexico","Production",31052511.4,32290018,32748500,32030343.1333333
"Europe_Eastern_south","America_North","Area harvested",2451281,2585749,2652060,2563030
"Europe_Eastern_south","America_North","Gross Production Value (current million US$)",7961.43,9289.88,9625.61,8958.97333333333
"Europe_Eastern_south","America_North","Production",11404971,11917118,11913295,11745128
"Europe_Eastern_south","America_South_andean","Area harvested",1118087,1069727,1086477,1091430.33333333
"Europe_Eastern_south","America_South_andean","Gross Production Value (current million US$)",10502.2,13653.93,11645.44,11933.8566666667
"Europe_Eastern_south","America_South_andean","Production",23031460.4,22074750,23040888,22715699.4666667
"Europe_Eastern_south","America_South_temperate","Area harvested",23650,23172,23873,23565
"Europe_Eastern_south","America_South_temperate","Gross Production Value (current million US$)",428.97,400.16,476.71,435.28
"Europe_Eastern_south","America_South_temperate","Production",367637,375301,390846,377928
"Europe_Eastern_south","America_South_tropical","Area harvested",863572,954509,1057147,958409.333333333
"Europe_Eastern_south","America_South_tropical","Gross Production Value (current million US$)",4617.67,6174.72,7223.75,6005.38
"Europe_Eastern_south","America_South_tropical","Production",7186700,7871847,8764431,7940992.66666667
"Europe_Eastern_south","Asia_Central","Area harvested",17948086,17525847,17274817,17582916.6666667
"Europe_Eastern_south","Asia_Central","Gross Production Value (current million US$)",21612.96,23811.39,26062.05,23828.8
"Europe_Eastern_south","Asia_Central","Production",77044330.2,78249476,81277041.7,78856949.3
"Europe_Eastern_south","Asia_East","Area harvested",2827940,2782679,2832434,2814351
"Europe_Eastern_south","Asia_East","Gross Production Value (current million US$)",17626.32,19104.89,19148.62,18626.61
"Europe_Eastern_south","Asia_East","Production",29586831.3,29128009,29880031.7,29531624
"Europe_Eastern_south","Asia_South","Area harvested",1683353,1695552,1681194,1686699.66666667
"Europe_Eastern_south","Asia_South","Gross Production Value (current million US$)",6661.1,7298.31,6786.8,6915.40333333333
"Europe_Eastern_south","Asia_South","Production",13475883.3,12920793,12615590,13004088.7666667
"Europe_Eastern_south","Asia_Southeast","Area harvested",944929,878002,928134,917021.666666667
"Europe_Eastern_south","Asia_Southeast","Gross Production Value (current million US$)",5072.71,5442.65,5211.88,5242.41333333333
"Europe_Eastern_south","Asia_Southeast","Production",8629129,8536514,8911825,8692489.33333333
"Europe_Eastern_south","Asia_West","Area harvested",21596247,21127236,21006990.29,21243491.0966667
"Europe_Eastern_south","Asia_West","Gross Production Value (current million US$)",36714.08,38599.7,40684.37,38666.05
"Europe_Eastern_south","Asia_West","Production",88679227.9,89793587,92926663,90466492.6333333
"Europe_Eastern_south","Europe_Eastern_north","Area harvested",1723661,1729174,1692106.63,1714980.54333333
"Europe_Eastern_south","Europe_Eastern_north","Gross Production Value (current million US$)",5969.32,6707.19,6461.16,6379.22333333333
"Europe_Eastern_south","Europe_Eastern_north","Production",33323951.3,32715809,29690730,31910163.4333333
"Europe_Eastern_south","Europe_Eastern_south","Area harvested",4528524,4564414,4704104,4599014
"Europe_Eastern_south","Europe_Eastern_south","Gross Production Value (current million US$)",20652.89,20585.2,21720.06,20986.05
"Europe_Eastern_south","Europe_Eastern_south","Production",43808873.4,42763244,40436302,42336139.8
"Europe_Eastern_south","Europe_Western_north","Area harvested",1723661,1729174,1692106.63,1714980.54333333
"Europe_Eastern_south","Europe_Western_north","Gross Production Value (current million US$)",5969.32,6707.19,6461.16,6379.22333333333
"Europe_Eastern_south","Europe_Western_north","Production",33323951.3,32715809,29690730,31910163.4333333
"Europe_Eastern_south","Europe_Western_south","Area harvested",3831038,3955747,4035796,3940860.33333333
"Europe_Eastern_south","Europe_Western_south","Gross Production Value (current million US$)",17705.77,17529.78,17946.11,17727.22
"Europe_Eastern_south","Europe_Western_south","Production",40960707.4,40250564,37621463,39610911.4666667
"Europe_Eastern_south","Mediterranean_SouthandEast","Area harvested",19611507,19295748,19116615,19341290
"Europe_Eastern_south","Mediterranean_SouthandEast","Gross Production Value (current million US$)",31484.53,31791.05,34254.05,32509.8766666667
"Europe_Eastern_south","Mediterranean_SouthandEast","Production",85208782.7,82682801,83583150,83824911.2333333
"Europe_Eastern_south","Not_Specified","Area harvested",310119,295260,304365,303248
"Europe_Eastern_south","Not_Specified","Gross Production Value (current million US$)",220.76,209.5,201.67,210.643333333333
"Europe_Eastern_south","Not_Specified","Production",1861369.3,1795991,1871930,1843096.76666667
"Europe_Eastern_south","Pacific_Region_tropical","Area harvested",115185,105590,108560,109778.333333333
"Europe_Eastern_south","Pacific_Region_tropical","Gross Production Value (current million US$)",760.31,865.58,778.47,801.453333333333
"Europe_Eastern_south","Pacific_Region_tropical","Production",1849554,1798656,1815184,1821131.33333333
"Europe_Western_north","Africa_Central","Area harvested",92182,84800,77000,84660.6666666667
"Europe_Western_north","Africa_Central","Gross Production Value (current million US$)",99.82,102.2,143.84,115.286666666667
"Europe_Western_north","Africa_Central","Production",807935,777400,787400,790911.666666667
"Europe_Western_north","Africa_East","Area harvested",484120,616013,526233.61,542122.203333333
"Europe_Western_north","Africa_East","Gross Production Value (current million US$)",1919.11,2015.77,2127.34,2020.74
"Europe_Western_north","Africa_East","Production",3363475.2,3725458,3350059.6,3479664.26666667
"Europe_Western_north","Africa_Southern","Area harvested",108277,103087,93746,101703.333333333
"Europe_Western_north","Africa_Southern","Gross Production Value (current million US$)",182.96,204.53,239.71,209.066666666667
"Europe_Western_north","Africa_Southern","Production",1328980.2,1290283,1314545.57,1311269.59
"Europe_Western_north","Africa_West","Area harvested",123483,115528,106392,115134.333333333
"Europe_Western_north","Africa_West","Gross Production Value (current million US$)",99.82,102.2,143.84,115.286666666667
"Europe_Western_north","Africa_West","Production",1169803,1115109,1113345,1132752.33333333
"Europe_Western_north","America_Caribbean","Area harvested",2256,2433,2382,2357
"Europe_Western_north","America_Caribbean","Gross Production Value (current million US$)",474.99,536.85,557.58,523.14
"Europe_Western_north","America_Caribbean","Production",456525,447985,445487,449999
"Europe_Western_north","America_Central_and_Mexico","Area harvested",6462898.17,6555699.04,6841164.93,6619920.71333333
"Europe_Western_north","America_Central_and_Mexico","Gross Production Value (current million US$)",8234.66,9729.63,12454.16,10139.4833333333
"Europe_Western_north","America_Central_and_Mexico","Production",182904380.17,173452834.83,209701083.37,188686099.456667
"Europe_Western_north","America_North","Area harvested",1792016,1736253,1779855,1769374.66666667
"Europe_Western_north","America_North","Gross Production Value (current million US$)",14960.56,16166.28,21719.72,17615.52
"Europe_Western_north","America_North","Production",10468522.6,9668125,11211795.57,10449481.0566667
"Europe_Western_north","America_South_andean","Area harvested",1047801,1043503,1053115.11,1048139.70333333
"Europe_Western_north","America_South_andean","Gross Production Value (current million US$)",9456.46,11011.13,11981.73,10816.44
"Europe_Western_north","America_South_andean","Production",43667940.3,40509178,44689721.3,42955613.2
"Europe_Western_north","America_South_temperate","Area harvested",33580,34270,34561,34137
"Europe_Western_north","America_South_temperate","Gross Production Value (current million US$)",1636.38,1624.66,1822.32,1694.45333333333
"Europe_Western_north","America_South_temperate","Production",457525.3,448640,460997,455720.766666667
"Europe_Western_north","America_South_tropical","Area harvested",9874,10339,10689,10300.6666666667
"Europe_Western_north","America_South_tropical","Gross Production Value (current million US$)",606.5,684.08,716.13,668.903333333333
"Europe_Western_north","America_South_tropical","Production",728269.3,720543,757552.57,735454.956666667
"Europe_Western_north","Asia_Central","Area harvested",22094846,22221585,22069873.43,22128768.1433333
"Europe_Western_north","Asia_Central","Gross Production Value (current million US$)",31701.21,38117.51,45357.76,38392.16
"Europe_Western_north","Asia_Central","Production",196360340.2,184667959.21,182771550.58,187933283.33
"Europe_Western_north","Asia_East","Area harvested",1477518.94,1456883.83,1437318.61,1457240.46
"Europe_Western_north","Asia_East","Gross Production Value (current million US$)",20201.48,21085.84,27169.79,22819.0366666667
"Europe_Western_north","Asia_East","Production",19520057.7,18117948.25,19882209.49,19173405.1466667
"Europe_Western_north","Asia_South","Area harvested",773121,820247,834984.99,809450.996666667
"Europe_Western_north","Asia_South","Gross Production Value (current million US$)",1798.85,1892.32,1525,1738.72333333333
"Europe_Western_north","Asia_South","Production",27457789.6,26150935.1,28187177.7,27265300.8
"Europe_Western_north","Asia_Southeast","Area harvested",121596.73,119647.84,119048.95,120097.84
"Europe_Western_north","Asia_Southeast","Gross Production Value (current million US$)",2454.48,2420.67,2441.7,2438.95
"Europe_Western_north","Asia_Southeast","Production",3143039.7,2995255.58,3187026.2,3108440.49333333
"Europe_Western_north","Asia_West","Area harvested",24455041.73,24638111.84,24346946.19,24480033.2533333
"Europe_Western_north","Asia_West","Gross Production Value (current million US$)",44913.22,52225.16,64373.56,53837.3133333333
"Europe_Western_north","Asia_West","Production",209214793.6,196099347.82,194521500.34,199945213.92
"Europe_Western_north","Europe_Eastern_north","Area harvested",3331790,3258300,3254251.7,3281447.23333333
"Europe_Western_north","Europe_Eastern_north","Gross Production Value (current million US$)",10767.67,10592.66,12781.12,11380.4833333333
"Europe_Western_north","Europe_Eastern_north","Production",127013836.3,115240684.94,135415789.42,125890103.553333
"Europe_Western_north","Europe_Eastern_south","Area harvested",6929346.75,7291470.97,7126387.92,7115735.21333333
"Europe_Western_north","Europe_Eastern_south","Gross Production Value (current million US$)",22605.58,23175.51,27560.87,24447.32
"Europe_Western_north","Europe_Eastern_south","Production",147942915.1,136157988.66,155459441.88,146520115.213333
