"Region_crops","Region","Element","Average"
"Asia_South","Mediterranean_SouthandEast","Gross Production Value (current million US$)",17822.31
"Asia_South","Pacific_Region_ausnz","Area harvested",1134180
"Asia_South","Pacific_Region_ausnz","Production",30512694.3333333
"Asia_South","Pacific_Region_ausnz","Gross Production Value (current million US$)",2122.04333333333
"Asia_South","Pacific_Region_tropical","Area harvested",372336.666666667
"Asia_South","Pacific_Region_tropical","Production",3629397
"Asia_South","Pacific_Region_tropical","Gross Production Value (current million US$)",197.646666666667
"Asia_Southeast","Africa_Central","Area harvested",1995209
"Asia_Southeast","Africa_Central","Production",14022770.0366667
"Asia_Southeast","Africa_Central","Gross Production Value (current million US$)",2373.75333333333
"Asia_Southeast","Africa_East","Area harvested",6272216.63333333
"Asia_Southeast","Africa_East","Production",39325546.9366667
"Asia_Southeast","Africa_East","Gross Production Value (current million US$)",9734.74666666667
"Asia_Southeast","Africa_Indian_Ocean_Islands","Area harvested",1920446.66666667
"Asia_Southeast","Africa_Indian_Ocean_Islands","Production",12971592
"Asia_Southeast","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",3816.76333333333
"Asia_Southeast","Africa_Southern","Area harvested",5041267.66666667
"Asia_Southeast","Africa_Southern","Production",49497904
"Asia_Southeast","Africa_Southern","Gross Production Value (current million US$)",3155.62666666667
"Asia_Southeast","Africa_West","Area harvested",30358934.07
"Asia_Southeast","Africa_West","Production",96745789.3733333
"Asia_Southeast","Africa_West","Gross Production Value (current million US$)",49013.35
"Asia_Southeast","America_Caribbean","Area harvested",1719945.02
"Asia_Southeast","America_Caribbean","Production",28277352.6266667
"Asia_Southeast","America_Caribbean","Gross Production Value (current million US$)",2625.01666666667
"Asia_Southeast","America_Central_and_Mexico","Area harvested",2465584.75
"Asia_Southeast","America_Central_and_Mexico","Production",111640497.936667
"Asia_Southeast","America_Central_and_Mexico","Gross Production Value (current million US$)",9836.84333333333
"Asia_Southeast","America_North","Area harvested",1942885
"Asia_Southeast","America_North","Production",40960918.3333333
"Asia_Southeast","America_North","Gross Production Value (current million US$)",8035.62333333333
"Asia_Southeast","America_South_andean","Area harvested",3323565.14333333
"Asia_Southeast","America_South_andean","Production",85150361.0066667
"Asia_Southeast","America_South_andean","Gross Production Value (current million US$)",9691.89666666667
"Asia_Southeast","America_South_temperate","Area harvested",919319.533333333
"Asia_Southeast","America_South_temperate","Production",31878677.1666667
"Asia_Southeast","America_South_temperate","Gross Production Value (current million US$)",1962.55
"Asia_Southeast","America_South_tropical","Area harvested",16920043.9433333
"Asia_Southeast","America_South_tropical","Production",842262141.173333
"Asia_Southeast","America_South_tropical","Gross Production Value (current million US$)",39143.1833333333
"Asia_Southeast","Asia_Central","Area harvested",390159.333333333
"Asia_Southeast","Asia_Central","Production",2886314.33333333
"Asia_Southeast","Asia_Central","Gross Production Value (current million US$)",771.563333333333
"Asia_Southeast","Asia_East","Area harvested",43686792.3333333
"Asia_Southeast","Asia_East","Production",468512412.333333
"Asia_Southeast","Asia_East","Gross Production Value (current million US$)",222721.4
"Asia_Southeast","Asia_South","Area harvested",82377046.3333333
"Asia_Southeast","Asia_South","Production",609160723.666667
"Asia_Southeast","Asia_South","Gross Production Value (current million US$)",95586.18
"Asia_Southeast","Asia_Southeast","Area harvested",61636791.9733333
"Asia_Southeast","Asia_Southeast","Production",429267980.76
"Asia_Southeast","Asia_Southeast","Gross Production Value (current million US$)",88840.86
"Asia_Southeast","Asia_West","Area harvested",6487437.63333333
"Asia_Southeast","Asia_West","Production",88132182.4266667
"Asia_Southeast","Asia_West","Gross Production Value (current million US$)",16074.8633333333
"Asia_Southeast","Europe_Eastern_north","Area harvested",1216133
"Asia_Southeast","Europe_Eastern_north","Production",7071013
"Asia_Southeast","Europe_Eastern_north","Gross Production Value (current million US$)",5218.61
"Asia_Southeast","Europe_Eastern_south","Area harvested",917021.666666667
"Asia_Southeast","Europe_Eastern_south","Production",8692489.33333333
"Asia_Southeast","Europe_Eastern_south","Gross Production Value (current million US$)",5242.41333333333
"Asia_Southeast","Europe_Western_north","Area harvested",120097.84
"Asia_Southeast","Europe_Western_north","Production",3108440.49333333
"Asia_Southeast","Europe_Western_north","Gross Production Value (current million US$)",2438.95
"Asia_Southeast","Europe_Western_south","Area harvested",684186.333333333
"Asia_Southeast","Europe_Western_south","Production",8841012.36666667
"Asia_Southeast","Europe_Western_south","Gross Production Value (current million US$)",5039.37333333333
"Asia_Southeast","Mediterranean_SouthandEast","Area harvested",1733672.66666667
"Asia_Southeast","Mediterranean_SouthandEast","Production",37205208.0266667
"Asia_Southeast","Mediterranean_SouthandEast","Gross Production Value (current million US$)",10069.1866666667
"Asia_Southeast","Pacific_Region_ausnz","Area harvested",479384.333333333
"Asia_Southeast","Pacific_Region_ausnz","Production",29906154
"Asia_Southeast","Pacific_Region_ausnz","Gross Production Value (current million US$)",1888.05333333333
"Asia_Southeast","Pacific_Region_tropical","Area harvested",370407.333333333
"Asia_Southeast","Pacific_Region_tropical","Production",3626784.66666667
"Asia_Southeast","Pacific_Region_tropical","Gross Production Value (current million US$)",196.5
"Asia_West","Africa_Central","Area harvested",337728
"Asia_West","Africa_Central","Production",342982.333333333
"Asia_West","Africa_Central","Gross Production Value (current million US$)",79.3933333333333
"Asia_West","Africa_East","Area harvested",6782216.71666667
"Asia_West","Africa_East","Production",10695760.3333333
"Asia_West","Africa_East","Gross Production Value (current million US$)",4526.46
"Asia_West","Africa_Indian_Ocean_Islands","Area harvested",38826.3333333333
"Asia_West","Africa_Indian_Ocean_Islands","Production",80249
"Asia_West","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",21.04
"Asia_West","Africa_Southern","Area harvested",2398691.66666667
"Asia_West","Africa_Southern","Production",11564762.3333333
"Asia_West","Africa_Southern","Gross Production Value (current million US$)",3904.04
"Asia_West","Africa_West","Area harvested",1721994.19
"Asia_West","Africa_West","Production",3725225.58333333
"Asia_West","Africa_West","Gross Production Value (current million US$)",2834.15666666667
"Asia_West","America_Caribbean","Area harvested",58024.2433333333
"Asia_West","America_Caribbean","Production",431065.983333333
"Asia_West","America_Caribbean","Gross Production Value (current million US$)",148.92
"Asia_West","America_Central_and_Mexico","Area harvested",1990175.37666667
"Asia_West","America_Central_and_Mexico","Production",38428054.36
"Asia_West","America_Central_and_Mexico","Gross Production Value (current million US$)",4198.96666666667
"Asia_West","America_North","Area harvested",45107546.3333333
"Asia_West","America_North","Production",307717658.433333
"Asia_West","America_North","Gross Production Value (current million US$)",39969.9266666667
"Asia_West","America_South_andean","Area harvested",1960681.82666667
"Asia_West","America_South_andean","Production",18951827.2
"Asia_West","America_South_andean","Gross Production Value (current million US$)",3631.79666666667
"Asia_West","America_South_temperate","Area harvested",8502729.71
"Asia_West","America_South_temperate","Production",73331177.9
"Asia_West","America_South_temperate","Gross Production Value (current million US$)",7490.81333333333
"Asia_West","America_South_tropical","Area harvested",4842671.78333333
"Asia_West","America_South_tropical","Production",22899938.8
"Asia_West","America_South_tropical","Gross Production Value (current million US$)",8404.43333333333
"Asia_West","Asia_Central","Area harvested",20806117.5966667
"Asia_West","Asia_Central","Production",39941205.2333333
"Asia_West","Asia_Central","Gross Production Value (current million US$)",6389.58666666667
"Asia_West","Asia_East","Area harvested",39118092
"Asia_West","Asia_East","Production",267086405
"Asia_West","Asia_East","Gross Production Value (current million US$)",144930.91
"Asia_West","Asia_South","Area harvested",47449541
"Asia_West","Asia_South","Production",123261781
"Asia_West","Asia_South","Gross Production Value (current million US$)",32151.7166666667
"Asia_West","Asia_Southeast","Area harvested",2769474.88666667
"Asia_West","Asia_Southeast","Production",6056963.31666667
"Asia_West","Asia_Southeast","Gross Production Value (current million US$)",2448.37333333333
"Asia_West","Asia_West","Area harvested",46948409.95
"Asia_West","Asia_West","Production",159045213.98
"Asia_West","Asia_West","Gross Production Value (current million US$)",58226.9333333333
"Asia_West","Europe_Eastern_north","Area harvested",64666997.6666667
"Asia_West","Europe_Eastern_north","Production",197141811.333333
"Asia_West","Europe_Eastern_north","Gross Production Value (current million US$)",33488.6533333333
"Asia_West","Europe_Eastern_south","Area harvested",21243491.0966667
"Asia_West","Europe_Eastern_south","Production",90466492.6333333
"Asia_West","Europe_Eastern_south","Gross Production Value (current million US$)",38666.05
"Asia_West","Europe_Western_north","Area harvested",24480033.2533333
"Asia_West","Europe_Western_north","Production",199945213.92
"Asia_West","Europe_Western_north","Gross Production Value (current million US$)",53837.3133333333
"Asia_West","Europe_Western_south","Area harvested",25260295.3333333
"Asia_West","Europe_Western_south","Production",166508443.233333
"Asia_West","Europe_Western_south","Gross Production Value (current million US$)",63760.7166666667
"Asia_West","Mediterranean_SouthandEast","Area harvested",36847648.6666667
"Asia_West","Mediterranean_SouthandEast","Production",157849667.993333
"Asia_West","Mediterranean_SouthandEast","Gross Production Value (current million US$)",45837.4533333333
"Asia_West","Pacific_Region_ausnz","Area harvested",19859626.3333333
"Asia_West","Pacific_Region_ausnz","Production",44291902
"Asia_West","Pacific_Region_ausnz","Gross Production Value (current million US$)",11080.18
"Asia_West","Pacific_Region_tropical","Area harvested",147.333333333333
"Asia_West","Pacific_Region_tropical","Production",2069.66666666667
"Asia_West","Pacific_Region_tropical","Gross Production Value (current million US$)",0
"Europe_Eastern_north","Africa_Central","Area harvested",139.333333333333
"Europe_Eastern_north","Africa_Central","Production",1129.66666666667
"Europe_Eastern_north","Africa_Central","Gross Production Value (current million US$)",1.82
"Europe_Eastern_north","Africa_East","Area harvested",167585.333333333
"Europe_Eastern_north","Africa_East","Production",199564.333333333
"Europe_Eastern_north","Africa_East","Gross Production Value (current million US$)",103.786666666667
"Europe_Eastern_north","Africa_Indian_Ocean_Islands","Area harvested",4836.33333333333
"Europe_Eastern_north","Africa_Indian_Ocean_Islands","Production",7746.66666666667
"Europe_Eastern_north","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",1.56333333333333
"Europe_Eastern_north","Africa_Southern","Area harvested",56086.3333333333
"Europe_Eastern_north","Africa_Southern","Production",885922
"Europe_Eastern_north","Africa_Southern","Gross Production Value (current million US$)",421.546666666667
"Europe_Eastern_north","Africa_West","Area harvested",4925
"Europe_Eastern_north","Africa_West","Production",73323.3333333333
"Europe_Eastern_north","Africa_West","Gross Production Value (current million US$)",8.62666666666667
"Europe_Eastern_north","America_Caribbean","Area harvested",2182.47666666667
"Europe_Eastern_north","America_Caribbean","Production",34978.9333333333
"Europe_Eastern_north","America_Caribbean","Gross Production Value (current million US$)",23.9266666666667
"Europe_Eastern_north","America_Central_and_Mexico","Area harvested",170304.333333333
"Europe_Eastern_north","America_Central_and_Mexico","Production",1242968
"Europe_Eastern_north","America_Central_and_Mexico","Gross Production Value (current million US$)",605.363333333333
"Europe_Eastern_north","America_North","Area harvested",2793117
"Europe_Eastern_north","America_North","Production",41722197.3333333
"Europe_Eastern_north","America_North","Gross Production Value (current million US$)",13069.8633333333
"Europe_Eastern_north","America_South_andean","Area harvested",247971.236666667
"Europe_Eastern_north","America_South_andean","Production",4620046.95333333
"Europe_Eastern_north","America_South_andean","Gross Production Value (current million US$)",993.756666666667
"Europe_Eastern_north","America_South_temperate","Area harvested",608565.566666667
"Europe_Eastern_north","America_South_temperate","Production",8213356.9
"Europe_Eastern_north","America_South_temperate","Gross Production Value (current million US$)",871.203333333333
"Europe_Eastern_north","America_South_tropical","Area harvested",301092.003333333
"Europe_Eastern_north","America_South_tropical","Production",2683959.72
"Europe_Eastern_north","America_South_tropical","Gross Production Value (current million US$)",1125.24
"Europe_Eastern_north","Asia_Central","Area harvested",668698.876666667
"Europe_Eastern_north","Asia_Central","Production",2758376.76666667
"Europe_Eastern_north","Asia_Central","Gross Production Value (current million US$)",586.803333333333
"Europe_Eastern_north","Asia_East","Area harvested",4894656
"Europe_Eastern_north","Asia_East","Production",69613169
"Europe_Eastern_north","Asia_East","Gross Production Value (current million US$)",50844.3133333333
"Europe_Eastern_north","Asia_South","Area harvested",841155.666666667
"Europe_Eastern_north","Asia_South","Production",3455243.66666667
"Europe_Eastern_north","Asia_South","Gross Production Value (current million US$)",1941.59333333333
"Europe_Eastern_north","Asia_Southeast","Area harvested",22026.3333333333
"Europe_Eastern_north","Asia_Southeast","Production",106271.666666667
"Europe_Eastern_north","Asia_Southeast","Gross Production Value (current million US$)",133.89
"Europe_Eastern_north","Asia_West","Area harvested",1595642.1
"Europe_Eastern_north","Asia_West","Production",31073491.3266667
"Europe_Eastern_north","Asia_West","Gross Production Value (current million US$)",7729.76333333333
"Europe_Eastern_north","Europe_Eastern_north","Area harvested",7647274.33333333
"Europe_Eastern_north","Europe_Eastern_north","Production",91020336
"Europe_Eastern_north","Europe_Eastern_north","Gross Production Value (current million US$)",9499.89333333333
"Europe_Eastern_north","Europe_Eastern_south","Area harvested",1714980.54333333
"Europe_Eastern_north","Europe_Eastern_south","Production",31910163.4333333
"Europe_Eastern_north","Europe_Eastern_south","Gross Production Value (current million US$)",6379.22333333333
"Europe_Eastern_north","Europe_Western_north","Area harvested",3281447.23333333
"Europe_Eastern_north","Europe_Western_north","Production",125890103.553333
"Europe_Eastern_north","Europe_Western_north","Gross Production Value (current million US$)",11380.4833333333
"Europe_Eastern_north","Europe_Western_south","Area harvested",1757885.66666667
"Europe_Eastern_north","Europe_Western_south","Production",53447342.0333333
"Europe_Eastern_north","Europe_Western_south","Gross Production Value (current million US$)",7160.48
"Europe_Eastern_north","Mediterranean_SouthandEast","Area harvested",2728177.66666667
"Europe_Eastern_north","Mediterranean_SouthandEast","Production",87715150.1266667
"Europe_Eastern_north","Mediterranean_SouthandEast","Gross Production Value (current million US$)",10405.68
"Europe_Eastern_north","Pacific_Region_ausnz","Area harvested",908784
"Europe_Eastern_north","Pacific_Region_ausnz","Production",2213331.66666667
"Europe_Eastern_north","Pacific_Region_ausnz","Gross Production Value (current million US$)",1175.15666666667
"Europe_Eastern_north","Pacific_Region_tropical","Area harvested",35.6666666666667
"Europe_Eastern_north","Pacific_Region_tropical","Production",499.333333333333
"Europe_Eastern_north","Pacific_Region_tropical","Gross Production Value (current million US$)",0
"Europe_Eastern_south","Africa_Central","Area harvested",12597.6666666667
"Europe_Eastern_south","Africa_Central","Production",68116
"Europe_Eastern_south","Africa_Central","Gross Production Value (current million US$)",8.22333333333333
"Europe_Eastern_south","Africa_East","Area harvested",714031.666666667
"Europe_Eastern_south","Africa_East","Production",2100719
"Europe_Eastern_south","Africa_East","Gross Production Value (current million US$)",598.456666666667
"Europe_Eastern_south","Africa_Indian_Ocean_Islands","Area harvested",26473.6666666667
"Europe_Eastern_south","Africa_Indian_Ocean_Islands","Production",69812.6666666667
"Europe_Eastern_south","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",13.46
"Europe_Eastern_south","Africa_Southern","Area harvested",356770.333333333
"Europe_Eastern_south","Africa_Southern","Production",1912806.66666667
"Europe_Eastern_south","Africa_Southern","Gross Production Value (current million US$)",784.646666666667
"Europe_Eastern_south","Africa_West","Area harvested",81012.6666666667
"Europe_Eastern_south","Africa_West","Production",490347.406666667
"Europe_Eastern_south","Africa_West","Gross Production Value (current million US$)",142.49
"Europe_Eastern_south","America_Caribbean","Area harvested",19426.52
"Europe_Eastern_south","America_Caribbean","Production",328341.966666667
"Europe_Eastern_south","America_Caribbean","Gross Production Value (current million US$)",99.5333333333333
"Europe_Eastern_south","America_Central_and_Mexico","Area harvested",385675.666666667
"Europe_Eastern_south","America_Central_and_Mexico","Production",3073228.33333333
"Europe_Eastern_south","America_Central_and_Mexico","Gross Production Value (current million US$)",1386.31666666667
"Europe_Eastern_south","America_North","Area harvested",10912853
"Europe_Eastern_south","America_North","Production",61520524
"Europe_Eastern_south","America_North","Gross Production Value (current million US$)",24049.2
"Europe_Eastern_south","America_South_andean","Area harvested",631507.876666667
"Europe_Eastern_south","America_South_andean","Production",6661555.64
"Europe_Eastern_south","America_South_andean","Gross Production Value (current million US$)",1742.65
"Europe_Eastern_south","America_South_temperate","Area harvested",706189.676666667
"Europe_Eastern_south","America_South_temperate","Production",9963238.8
"Europe_Eastern_south","America_South_temperate","Gross Production Value (current million US$)",1311.70333333333
"Europe_Eastern_south","America_South_tropical","Area harvested",614254.533333333
"Europe_Eastern_south","America_South_tropical","Production",4291156.84
"Europe_Eastern_south","America_South_tropical","Gross Production Value (current million US$)",2131.17
"Europe_Eastern_south","Asia_Central","Area harvested",1245071.33333333
"Europe_Eastern_south","Asia_Central","Production",6921453.5
"Europe_Eastern_south","Asia_Central","Gross Production Value (current million US$)",1355.06666666667
"Europe_Eastern_south","Asia_East","Area harvested",19787535.3333333
"Europe_Eastern_south","Asia_East","Production",180810177
"Europe_Eastern_south","Asia_East","Gross Production Value (current million US$)",108845.876666667
"Europe_Eastern_south","Asia_South","Area harvested",10261897.3333333
"Europe_Eastern_south","Asia_South","Production",31212645.3333333
"Europe_Eastern_south","Asia_South","Gross Production Value (current million US$)",11534.2766666667
"Europe_Eastern_south","Asia_Southeast","Area harvested",450796.666666667
"Europe_Eastern_south","Asia_Southeast","Production",4419201.49333333
"Europe_Eastern_south","Asia_Southeast","Gross Production Value (current million US$)",1735.45
"Europe_Eastern_south","Asia_West","Area harvested",4714848.16666667
"Europe_Eastern_south","Asia_West","Production",42200133.6533333
"Europe_Eastern_south","Asia_West","Gross Production Value (current million US$)",18315.9933333333
"Europe_Eastern_south","Europe_Eastern_north","Area harvested",10813014.6666667
"Europe_Eastern_south","Europe_Eastern_north","Production",109941569.333333
"Europe_Eastern_south","Europe_Eastern_north","Gross Production Value (current million US$)",18053.98
"Europe_Eastern_south","Europe_Eastern_south","Area harvested",4599014
"Europe_Eastern_south","Europe_Eastern_south","Production",42336139.8
"Europe_Eastern_south","Europe_Eastern_south","Gross Production Value (current million US$)",20986.05
"Europe_Eastern_south","Europe_Western_north","Area harvested",7115735.21333333
"Europe_Eastern_south","Europe_Western_north","Production",146520115.213333
"Europe_Eastern_south","Europe_Western_north","Gross Production Value (current million US$)",24447.32
"Europe_Eastern_south","Europe_Western_south","Area harvested",7671985.66666667
"Europe_Eastern_south","Europe_Western_south","Production",77358898.3
"Europe_Eastern_south","Europe_Western_south","Gross Production Value (current million US$)",31770.9466666667
"Europe_Eastern_south","Mediterranean_SouthandEast","Area harvested",8458161.1
"Europe_Eastern_south","Mediterranean_SouthandEast","Production",101672789.853333
"Europe_Eastern_south","Mediterranean_SouthandEast","Gross Production Value (current million US$)",20159.3833333333
"Europe_Eastern_south","Pacific_Region_ausnz","Area harvested",2919679
"Europe_Eastern_south","Pacific_Region_ausnz","Production",4972859.33333333
"Europe_Eastern_south","Pacific_Region_ausnz","Gross Production Value (current million US$)",2960.32
"Europe_Eastern_south","Pacific_Region_tropical","Area harvested",198
"Europe_Eastern_south","Pacific_Region_tropical","Production",2436.66666666667
"Europe_Eastern_south","Pacific_Region_tropical","Gross Production Value (current million US$)",0.413333333333333
"Europe_Western_north","Africa_Central","Area harvested",139.333333333333
"Europe_Western_north","Africa_Central","Production",1129.66666666667
"Europe_Western_north","Africa_Central","Gross Production Value (current million US$)",1.82
"Europe_Western_north","Africa_East","Area harvested",167585.333333333
"Europe_Western_north","Africa_East","Production",199564.333333333
"Europe_Western_north","Africa_East","Gross Production Value (current million US$)",103.786666666667
"Europe_Western_north","Africa_Indian_Ocean_Islands","Area harvested",4836.33333333333
"Europe_Western_north","Africa_Indian_Ocean_Islands","Production",7746.66666666667
"Europe_Western_north","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",1.56333333333333
"Europe_Western_north","Africa_Southern","Area harvested",56086.3333333333
"Europe_Western_north","Africa_Southern","Production",885922
"Europe_Western_north","Africa_Southern","Gross Production Value (current million US$)",421.546666666667
"Europe_Western_north","Africa_West","Area harvested",4925
"Europe_Western_north","Africa_West","Production",73323.3333333333
"Europe_Western_north","Africa_West","Gross Production Value (current million US$)",8.62666666666667
"Europe_Western_north","America_Caribbean","Area harvested",2182.47666666667
"Europe_Western_north","America_Caribbean","Production",34978.9333333333
"Europe_Western_north","America_Caribbean","Gross Production Value (current million US$)",23.9266666666667
"Europe_Western_north","America_Central_and_Mexico","Area harvested",170304.333333333
"Europe_Western_north","America_Central_and_Mexico","Production",1242968
"Europe_Western_north","America_Central_and_Mexico","Gross Production Value (current million US$)",605.363333333333
"Europe_Western_north","America_North","Area harvested",2793117
"Europe_Western_north","America_North","Production",41722197.3333333
"Europe_Western_north","America_North","Gross Production Value (current million US$)",13069.8633333333
"Europe_Western_north","America_South_andean","Area harvested",247971.236666667
"Europe_Western_north","America_South_andean","Production",4620046.95333333
"Europe_Western_north","America_South_andean","Gross Production Value (current million US$)",993.756666666667
"Europe_Western_north","America_South_temperate","Area harvested",608565.566666667
"Europe_Western_north","America_South_temperate","Production",8213356.9
"Europe_Western_north","America_South_temperate","Gross Production Value (current million US$)",871.203333333333
"Europe_Western_north","America_South_tropical","Area harvested",301092.003333333
"Europe_Western_north","America_South_tropical","Production",2683959.72
"Europe_Western_north","America_South_tropical","Gross Production Value (current million US$)",1125.24
"Europe_Western_north","Asia_Central","Area harvested",668698.876666667
"Europe_Western_north","Asia_Central","Production",2758376.76666667
"Europe_Western_north","Asia_Central","Gross Production Value (current million US$)",586.803333333333
"Europe_Western_north","Asia_East","Area harvested",4894656
"Europe_Western_north","Asia_East","Production",69613169
"Europe_Western_north","Asia_East","Gross Production Value (current million US$)",50844.3133333333
"Europe_Western_north","Asia_South","Area harvested",841155.666666667
"Europe_Western_north","Asia_South","Production",3455243.66666667
"Europe_Western_north","Asia_South","Gross Production Value (current million US$)",1941.59333333333
"Europe_Western_north","Asia_Southeast","Area harvested",22026.3333333333
"Europe_Western_north","Asia_Southeast","Production",106271.666666667
"Europe_Western_north","Asia_Southeast","Gross Production Value (current million US$)",133.89
"Europe_Western_north","Asia_West","Area harvested",1595642.1
"Europe_Western_north","Asia_West","Production",31073491.3266667
"Europe_Western_north","Asia_West","Gross Production Value (current million US$)",7729.76333333333
"Europe_Western_north","Europe_Eastern_north","Area harvested",7647274.33333333
"Europe_Western_north","Europe_Eastern_north","Production",91020336
"Europe_Western_north","Europe_Eastern_north","Gross Production Value (current million US$)",9499.89333333333
"Europe_Western_north","Europe_Eastern_south","Area harvested",1714980.54333333
"Europe_Western_north","Europe_Eastern_south","Production",31910163.4333333
"Europe_Western_north","Europe_Eastern_south","Gross Production Value (current million US$)",6379.22333333333
"Europe_Western_north","Europe_Western_north","Area harvested",3281447.23333333
"Europe_Western_north","Europe_Western_north","Production",125890103.553333
"Europe_Western_north","Europe_Western_north","Gross Production Value (current million US$)",11380.4833333333
"Europe_Western_north","Europe_Western_south","Area harvested",1757885.66666667
"Europe_Western_north","Europe_Western_south","Production",53447342.0333333
"Europe_Western_north","Europe_Western_south","Gross Production Value (current million US$)",7160.48
"Europe_Western_north","Mediterranean_SouthandEast","Area harvested",2728177.66666667
"Europe_Western_north","Mediterranean_SouthandEast","Production",87715150.1266667
"Europe_Western_north","Mediterranean_SouthandEast","Gross Production Value (current million US$)",10405.68
"Europe_Western_north","Pacific_Region_ausnz","Area harvested",908784
"Europe_Western_north","Pacific_Region_ausnz","Production",2213331.66666667
"Europe_Western_north","Pacific_Region_ausnz","Gross Production Value (current million US$)",1175.15666666667
"Europe_Western_north","Pacific_Region_tropical","Area harvested",35.6666666666667
"Europe_Western_north","Pacific_Region_tropical","Production",499.333333333333
"Europe_Western_north","Pacific_Region_tropical","Gross Production Value (current million US$)",0
"Europe_Western_south","Africa_Central","Area harvested",12400.3333333333
"Europe_Western_south","Africa_Central","Production",67563.6666666667
"Europe_Western_south","Africa_Central","Gross Production Value (current million US$)",8.22333333333333
"Europe_Western_south","Africa_East","Area harvested",707121.666666667
"Europe_Western_south","Africa_East","Production",2080506.66666667
"Europe_Western_south","Africa_East","Gross Production Value (current million US$)",591.933333333333
"Europe_Western_south","Africa_Indian_Ocean_Islands","Area harvested",25017.6666666667
"Europe_Western_south","Africa_Indian_Ocean_Islands","Production",66294.3333333333
"Europe_Western_south","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",13.46
"Europe_Western_south","Africa_Southern","Area harvested",314124
"Europe_Western_south","Africa_Southern","Production",1484591
"Europe_Western_south","Africa_Southern","Gross Production Value (current million US$)",532.643333333333
"Europe_Western_south","Africa_West","Area harvested",81012.6666666667
"Europe_Western_south","Africa_West","Production",490347.406666667
"Europe_Western_south","Africa_West","Gross Production Value (current million US$)",142.49
"Europe_Western_south","America_Caribbean","Area harvested",19192.1866666667
"Europe_Western_south","America_Caribbean","Production",327412.966666667
"Europe_Western_south","America_Caribbean","Gross Production Value (current million US$)",99.5333333333333
"Europe_Western_south","America_Central_and_Mexico","Area harvested",229459.666666667
"Europe_Western_south","America_Central_and_Mexico","Production",2784185.33333333
"Europe_Western_south","America_Central_and_Mexico","Gross Production Value (current million US$)",956.063333333333
"Europe_Western_south","America_North","Area harvested",10644446.3333333
"Europe_Western_south","America_North","Production",59362281.3333333
"Europe_Western_south","America_North","Gross Production Value (current million US$)",21594.52
"Europe_Western_south","America_South_andean","Area harvested",524503.786666667
"Europe_Western_south","America_South_andean","Production",5971918.53333333
"Europe_Western_south","America_South_andean","Gross Production Value (current million US$)",1512.84
"Europe_Western_south","America_South_temperate","Area harvested",520510.343333333
"Europe_Western_south","America_South_temperate","Production",8439323.8
"Europe_Western_south","America_South_temperate","Gross Production Value (current million US$)",877.68
"Europe_Western_south","America_South_tropical","Area harvested",559950.11
"Europe_Western_south","America_South_tropical","Production",4178894.06666667
"Europe_Western_south","America_South_tropical","Gross Production Value (current million US$)",2100.42
"Europe_Western_south","Asia_Central","Area harvested",941859.666666667
"Europe_Western_south","Asia_Central","Production",6267132.83333333
"Europe_Western_south","Asia_Central","Gross Production Value (current million US$)",1139.47
"Europe_Western_south","Asia_East","Area harvested",16203762
"Europe_Western_south","Asia_East","Production",156040156.666667
"Europe_Western_south","Asia_East","Gross Production Value (current million US$)",82179.59
"Europe_Western_south","Asia_South","Area harvested",9893957.66666667
"Europe_Western_south","Asia_South","Production",30431974.3333333
"Europe_Western_south","Asia_South","Gross Production Value (current million US$)",11282.8033333333
"Europe_Western_south","Asia_Southeast","Area harvested",450796.666666667
"Europe_Western_south","Asia_Southeast","Production",4419201.49333333
"Europe_Western_south","Asia_Southeast","Gross Production Value (current million US$)",1735.45
"Europe_Western_south","Asia_West","Area harvested",4349095.16666667
"Europe_Western_south","Asia_West","Production",39536086.2533333
"Europe_Western_south","Asia_West","Gross Production Value (current million US$)",13496.3633333333
"Europe_Western_south","Europe_Eastern_north","Area harvested",10344911
"Europe_Western_south","Europe_Eastern_north","Production",107279140.666667
"Europe_Western_south","Europe_Eastern_north","Gross Production Value (current million US$)",16313.68
"Europe_Western_south","Europe_Eastern_south","Area harvested",3940860.33333333
"Europe_Western_south","Europe_Eastern_south","Production",39610911.4666667
"Europe_Western_south","Europe_Eastern_south","Gross Production Value (current million US$)",17727.22
"Europe_Western_south","Europe_Western_north","Area harvested",6989402.70333333
"Europe_Western_south","Europe_Western_north","Production",144784121.12
"Europe_Western_south","Europe_Western_north","Gross Production Value (current million US$)",22167.8766666667
"Europe_Western_south","Europe_Western_south","Area harvested",7459253.33333333
"Europe_Western_south","Europe_Western_south","Production",74641694.9333333
"Europe_Western_south","Europe_Western_south","Gross Production Value (current million US$)",29052.9333333333
"Europe_Western_south","Mediterranean_SouthandEast","Area harvested",8268636.1
"Europe_Western_south","Mediterranean_SouthandEast","Production",100051574.453333
"Europe_Western_south","Mediterranean_SouthandEast","Gross Production Value (current million US$)",17531.32
"Europe_Western_south","Pacific_Region_ausnz","Area harvested",2891306
"Europe_Western_south","Pacific_Region_ausnz","Production",4790497
"Europe_Western_south","Pacific_Region_ausnz","Gross Production Value (current million US$)",2658.01
